definition	histology	min_mal	min_tnk	x	y	n	rho	p	worst_loo_donor	worst_loo_rho	worst_loo_p	t13_in_set	rho_without_t13	p_without_t13	stable_inverse	fragile_to_t13
author_and_normal_lt_0.25	luad_incl_mucinous	100	1	cldn4_mean	tnk_frac	6	-0.7142857142857143	0.11078717201166179	T16	-0.49999999999999994	0.3910022189557703	False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	100	1	cldn4_pct0	tnk_frac	6	-0.4285714285714286	0.3965014577259473	T16	0.0	1.0	False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	100	1	cldn4_pct1	tnk_frac	6	-0.48571428571428577	0.3287230320699708	T16	-0.09999999999999999	0.8728885715695384	False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	100	1	cldn4_mean	cd8_frac	6	-0.7714285714285715	0.07239650145772594	T16	-0.6	0.28475697986529386	False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	100	10	cldn4_mean	tnk_frac	6	-0.7142857142857143	0.11078717201166179	T16	-0.49999999999999994	0.3910022189557703	False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	100	10	cldn4_pct0	tnk_frac	6	-0.4285714285714286	0.3965014577259473	T16	0.0	1.0	False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	100	10	cldn4_pct1	tnk_frac	6	-0.48571428571428577	0.3287230320699708	T16	-0.09999999999999999	0.8728885715695384	False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	100	10	cldn4_mean	cd8_frac	6	-0.7714285714285715	0.07239650145772594	T16	-0.6	0.28475697986529386	False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	100	20	cldn4_mean	tnk_frac	6	-0.7142857142857143	0.11078717201166179	T16	-0.49999999999999994	0.3910022189557703	False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	100	20	cldn4_pct0	tnk_frac	6	-0.4285714285714286	0.3965014577259473	T16	0.0	1.0	False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	100	20	cldn4_pct1	tnk_frac	6	-0.48571428571428577	0.3287230320699708	T16	-0.09999999999999999	0.8728885715695384	False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	100	20	cldn4_mean	cd8_frac	6	-0.7714285714285715	0.07239650145772594	T16	-0.6	0.28475697986529386	False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	100	30	cldn4_mean	tnk_frac	6	-0.7142857142857143	0.11078717201166179	T16	-0.49999999999999994	0.3910022189557703	False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	100	30	cldn4_pct0	tnk_frac	6	-0.4285714285714286	0.3965014577259473	T16	0.0	1.0	False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	100	30	cldn4_pct1	tnk_frac	6	-0.48571428571428577	0.3287230320699708	T16	-0.09999999999999999	0.8728885715695384	False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	100	30	cldn4_mean	cd8_frac	6	-0.7714285714285715	0.07239650145772594	T16	-0.6	0.28475697986529386	False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	100	50	cldn4_mean	tnk_frac	6	-0.7142857142857143	0.11078717201166179	T16	-0.49999999999999994	0.3910022189557703	False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	100	50	cldn4_pct0	tnk_frac	6	-0.4285714285714286	0.3965014577259473	T16	0.0	1.0	False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	100	50	cldn4_pct1	tnk_frac	6	-0.48571428571428577	0.3287230320699708	T16	-0.09999999999999999	0.8728885715695384	False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	100	50	cldn4_mean	cd8_frac	6	-0.7714285714285715	0.07239650145772594	T16	-0.6	0.28475697986529386	False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	100	100	cldn4_mean	tnk_frac	6	-0.7142857142857143	0.11078717201166179	T16	-0.49999999999999994	0.3910022189557703	False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	100	100	cldn4_pct0	tnk_frac	6	-0.4285714285714286	0.3965014577259473	T16	0.0	1.0	False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	100	100	cldn4_pct1	tnk_frac	6	-0.48571428571428577	0.3287230320699708	T16	-0.09999999999999999	0.8728885715695384	False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	100	100	cldn4_mean	cd8_frac	6	-0.7714285714285715	0.07239650145772594	T16	-0.6	0.28475697986529386	False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	200	1	cldn4_mean	tnk_frac	5	-0.7	0.1881204043741873	T16	-0.39999999999999997	0.6	False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	200	1	cldn4_pct0	tnk_frac	5	-0.6	0.28475697986529386	T16	-0.19999999999999998	0.8	False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	200	1	cldn4_pct1	tnk_frac	5	-0.6	0.28475697986529386	T16	-0.19999999999999998	0.8	False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	200	1	cldn4_mean	cd8_frac	5	-0.6	0.28475697986529386	T16	-0.19999999999999998	0.8	False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	200	10	cldn4_mean	tnk_frac	5	-0.7	0.1881204043741873	T16	-0.39999999999999997	0.6	False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	200	10	cldn4_pct0	tnk_frac	5	-0.6	0.28475697986529386	T16	-0.19999999999999998	0.8	False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	200	10	cldn4_pct1	tnk_frac	5	-0.6	0.28475697986529386	T16	-0.19999999999999998	0.8	False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	200	10	cldn4_mean	cd8_frac	5	-0.6	0.28475697986529386	T16	-0.19999999999999998	0.8	False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	200	20	cldn4_mean	tnk_frac	5	-0.7	0.1881204043741873	T16	-0.39999999999999997	0.6	False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	200	20	cldn4_pct0	tnk_frac	5	-0.6	0.28475697986529386	T16	-0.19999999999999998	0.8	False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	200	20	cldn4_pct1	tnk_frac	5	-0.6	0.28475697986529386	T16	-0.19999999999999998	0.8	False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	200	20	cldn4_mean	cd8_frac	5	-0.6	0.28475697986529386	T16	-0.19999999999999998	0.8	False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	200	30	cldn4_mean	tnk_frac	5	-0.7	0.1881204043741873	T16	-0.39999999999999997	0.6	False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	200	30	cldn4_pct0	tnk_frac	5	-0.6	0.28475697986529386	T16	-0.19999999999999998	0.8	False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	200	30	cldn4_pct1	tnk_frac	5	-0.6	0.28475697986529386	T16	-0.19999999999999998	0.8	False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	200	30	cldn4_mean	cd8_frac	5	-0.6	0.28475697986529386	T16	-0.19999999999999998	0.8	False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	200	50	cldn4_mean	tnk_frac	5	-0.7	0.1881204043741873	T16	-0.39999999999999997	0.6	False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	200	50	cldn4_pct0	tnk_frac	5	-0.6	0.28475697986529386	T16	-0.19999999999999998	0.8	False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	200	50	cldn4_pct1	tnk_frac	5	-0.6	0.28475697986529386	T16	-0.19999999999999998	0.8	False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	200	50	cldn4_mean	cd8_frac	5	-0.6	0.28475697986529386	T16	-0.19999999999999998	0.8	False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	200	100	cldn4_mean	tnk_frac	5	-0.7	0.1881204043741873	T16	-0.39999999999999997	0.6	False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	200	100	cldn4_pct0	tnk_frac	5	-0.6	0.28475697986529386	T16	-0.19999999999999998	0.8	False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	200	100	cldn4_pct1	tnk_frac	5	-0.6	0.28475697986529386	T16	-0.19999999999999998	0.8	False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	200	100	cldn4_mean	cd8_frac	5	-0.6	0.28475697986529386	T16	-0.19999999999999998	0.8	False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	500	1	cldn4_mean	tnk_frac	3						False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	500	1	cldn4_pct0	tnk_frac	3						False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	500	1	cldn4_pct1	tnk_frac	3						False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	500	1	cldn4_mean	cd8_frac	3						False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	500	10	cldn4_mean	tnk_frac	3						False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	500	10	cldn4_pct0	tnk_frac	3						False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	500	10	cldn4_pct1	tnk_frac	3						False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	500	10	cldn4_mean	cd8_frac	3						False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	500	20	cldn4_mean	tnk_frac	3						False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	500	20	cldn4_pct0	tnk_frac	3						False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	500	20	cldn4_pct1	tnk_frac	3						False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	500	20	cldn4_mean	cd8_frac	3						False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	500	30	cldn4_mean	tnk_frac	3						False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	500	30	cldn4_pct0	tnk_frac	3						False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	500	30	cldn4_pct1	tnk_frac	3						False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	500	30	cldn4_mean	cd8_frac	3						False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	500	50	cldn4_mean	tnk_frac	3						False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	500	50	cldn4_pct0	tnk_frac	3						False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	500	50	cldn4_pct1	tnk_frac	3						False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	500	50	cldn4_mean	cd8_frac	3						False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	500	100	cldn4_mean	tnk_frac	3						False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	500	100	cldn4_pct0	tnk_frac	3						False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	500	100	cldn4_pct1	tnk_frac	3						False			False	False
author_and_normal_lt_0.25	luad_incl_mucinous	500	100	cldn4_mean	cd8_frac	3						False			False	False
author_and_normal_lt_0.25	luad_strict	1	1	cldn4_mean	tnk_frac	9	-0.43333333333333335	0.24395243588005172	T24	-0.19047619047619052	0.6514014957024814	True	-0.38095238095238104	0.35181255311756476	False	False
author_and_normal_lt_0.25	luad_strict	1	1	cldn4_pct0	tnk_frac	9	-0.33333333333333337	0.38071318167686347	T24	-0.04761904761904763	0.9108491685195836	True	-0.38095238095238104	0.35181255311756476	False	False
author_and_normal_lt_0.25	luad_strict	1	1	cldn4_pct1	tnk_frac	9	-0.39999999999999997	0.286105101908313	T24	-0.14285714285714288	0.735764859879812	True	-0.3333333333333334	0.4197530864197532	False	False
author_and_normal_lt_0.25	luad_strict	1	1	cldn4_mean	cd8_frac	9	-0.15	0.7000942309691418	T01	-0.023809523809523815	0.9553740118158806	True	-0.07142857142857144	0.8665262706759088	False	False
author_and_normal_lt_0.25	luad_strict	1	10	cldn4_mean	tnk_frac	9	-0.43333333333333335	0.24395243588005172	T24	-0.19047619047619052	0.6514014957024814	True	-0.38095238095238104	0.35181255311756476	False	False
author_and_normal_lt_0.25	luad_strict	1	10	cldn4_pct0	tnk_frac	9	-0.33333333333333337	0.38071318167686347	T24	-0.04761904761904763	0.9108491685195836	True	-0.38095238095238104	0.35181255311756476	False	False
author_and_normal_lt_0.25	luad_strict	1	10	cldn4_pct1	tnk_frac	9	-0.39999999999999997	0.286105101908313	T24	-0.14285714285714288	0.735764859879812	True	-0.3333333333333334	0.4197530864197532	False	False
author_and_normal_lt_0.25	luad_strict	1	10	cldn4_mean	cd8_frac	9	-0.15	0.7000942309691418	T01	-0.023809523809523815	0.9553740118158806	True	-0.07142857142857144	0.8665262706759088	False	False
author_and_normal_lt_0.25	luad_strict	1	20	cldn4_mean	tnk_frac	9	-0.43333333333333335	0.24395243588005172	T24	-0.19047619047619052	0.6514014957024814	True	-0.38095238095238104	0.35181255311756476	False	False
author_and_normal_lt_0.25	luad_strict	1	20	cldn4_pct0	tnk_frac	9	-0.33333333333333337	0.38071318167686347	T24	-0.04761904761904763	0.9108491685195836	True	-0.38095238095238104	0.35181255311756476	False	False
author_and_normal_lt_0.25	luad_strict	1	20	cldn4_pct1	tnk_frac	9	-0.39999999999999997	0.286105101908313	T24	-0.14285714285714288	0.735764859879812	True	-0.3333333333333334	0.4197530864197532	False	False
author_and_normal_lt_0.25	luad_strict	1	20	cldn4_mean	cd8_frac	9	-0.15	0.7000942309691418	T01	-0.023809523809523815	0.9553740118158806	True	-0.07142857142857144	0.8665262706759088	False	False
author_and_normal_lt_0.25	luad_strict	1	30	cldn4_mean	tnk_frac	9	-0.43333333333333335	0.24395243588005172	T24	-0.19047619047619052	0.6514014957024814	True	-0.38095238095238104	0.35181255311756476	False	False
author_and_normal_lt_0.25	luad_strict	1	30	cldn4_pct0	tnk_frac	9	-0.33333333333333337	0.38071318167686347	T24	-0.04761904761904763	0.9108491685195836	True	-0.38095238095238104	0.35181255311756476	False	False
author_and_normal_lt_0.25	luad_strict	1	30	cldn4_pct1	tnk_frac	9	-0.39999999999999997	0.286105101908313	T24	-0.14285714285714288	0.735764859879812	True	-0.3333333333333334	0.4197530864197532	False	False
author_and_normal_lt_0.25	luad_strict	1	30	cldn4_mean	cd8_frac	9	-0.15	0.7000942309691418	T01	-0.023809523809523815	0.9553740118158806	True	-0.07142857142857144	0.8665262706759088	False	False
author_and_normal_lt_0.25	luad_strict	1	50	cldn4_mean	tnk_frac	9	-0.43333333333333335	0.24395243588005172	T24	-0.19047619047619052	0.6514014957024814	True	-0.38095238095238104	0.35181255311756476	False	False
author_and_normal_lt_0.25	luad_strict	1	50	cldn4_pct0	tnk_frac	9	-0.33333333333333337	0.38071318167686347	T24	-0.04761904761904763	0.9108491685195836	True	-0.38095238095238104	0.35181255311756476	False	False
author_and_normal_lt_0.25	luad_strict	1	50	cldn4_pct1	tnk_frac	9	-0.39999999999999997	0.286105101908313	T24	-0.14285714285714288	0.735764859879812	True	-0.3333333333333334	0.4197530864197532	False	False
author_and_normal_lt_0.25	luad_strict	1	50	cldn4_mean	cd8_frac	9	-0.15	0.7000942309691418	T01	-0.023809523809523815	0.9553740118158806	True	-0.07142857142857144	0.8665262706759088	False	False
author_and_normal_lt_0.25	luad_strict	1	100	cldn4_mean	tnk_frac	9	-0.43333333333333335	0.24395243588005172	T24	-0.19047619047619052	0.6514014957024814	True	-0.38095238095238104	0.35181255311756476	False	False
author_and_normal_lt_0.25	luad_strict	1	100	cldn4_pct0	tnk_frac	9	-0.33333333333333337	0.38071318167686347	T24	-0.04761904761904763	0.9108491685195836	True	-0.38095238095238104	0.35181255311756476	False	False
author_and_normal_lt_0.25	luad_strict	1	100	cldn4_pct1	tnk_frac	9	-0.39999999999999997	0.286105101908313	T24	-0.14285714285714288	0.735764859879812	True	-0.3333333333333334	0.4197530864197532	False	False
author_and_normal_lt_0.25	luad_strict	1	100	cldn4_mean	cd8_frac	9	-0.15	0.7000942309691418	T01	-0.023809523809523815	0.9553740118158806	True	-0.07142857142857144	0.8665262706759088	False	False
author_and_normal_lt_0.25	luad_strict	20	1	cldn4_mean	tnk_frac	6	-0.6	0.208	T24	-0.3	0.623837664781073	False			False	False
author_and_normal_lt_0.25	luad_strict	20	1	cldn4_pct0	tnk_frac	6	-0.5428571428571429	0.26570262390670546	T24	-0.19999999999999998	0.7470600781046621	False			False	False
author_and_normal_lt_0.25	luad_strict	20	1	cldn4_pct1	tnk_frac	6	-0.48571428571428577	0.3287230320699708	T24	-0.09999999999999999	0.8728885715695384	False			False	False
author_and_normal_lt_0.25	luad_strict	20	1	cldn4_mean	cd8_frac	6	-0.6	0.208	T24	-0.3	0.623837664781073	False			False	False
author_and_normal_lt_0.25	luad_strict	20	10	cldn4_mean	tnk_frac	6	-0.6	0.208	T24	-0.3	0.623837664781073	False			False	False
author_and_normal_lt_0.25	luad_strict	20	10	cldn4_pct0	tnk_frac	6	-0.5428571428571429	0.26570262390670546	T24	-0.19999999999999998	0.7470600781046621	False			False	False
author_and_normal_lt_0.25	luad_strict	20	10	cldn4_pct1	tnk_frac	6	-0.48571428571428577	0.3287230320699708	T24	-0.09999999999999999	0.8728885715695384	False			False	False
author_and_normal_lt_0.25	luad_strict	20	10	cldn4_mean	cd8_frac	6	-0.6	0.208	T24	-0.3	0.623837664781073	False			False	False
author_and_normal_lt_0.25	luad_strict	20	20	cldn4_mean	tnk_frac	6	-0.6	0.208	T24	-0.3	0.623837664781073	False			False	False
author_and_normal_lt_0.25	luad_strict	20	20	cldn4_pct0	tnk_frac	6	-0.5428571428571429	0.26570262390670546	T24	-0.19999999999999998	0.7470600781046621	False			False	False
author_and_normal_lt_0.25	luad_strict	20	20	cldn4_pct1	tnk_frac	6	-0.48571428571428577	0.3287230320699708	T24	-0.09999999999999999	0.8728885715695384	False			False	False
author_and_normal_lt_0.25	luad_strict	20	20	cldn4_mean	cd8_frac	6	-0.6	0.208	T24	-0.3	0.623837664781073	False			False	False
author_and_normal_lt_0.25	luad_strict	20	30	cldn4_mean	tnk_frac	6	-0.6	0.208	T24	-0.3	0.623837664781073	False			False	False
author_and_normal_lt_0.25	luad_strict	20	30	cldn4_pct0	tnk_frac	6	-0.5428571428571429	0.26570262390670546	T24	-0.19999999999999998	0.7470600781046621	False			False	False
author_and_normal_lt_0.25	luad_strict	20	30	cldn4_pct1	tnk_frac	6	-0.48571428571428577	0.3287230320699708	T24	-0.09999999999999999	0.8728885715695384	False			False	False
author_and_normal_lt_0.25	luad_strict	20	30	cldn4_mean	cd8_frac	6	-0.6	0.208	T24	-0.3	0.623837664781073	False			False	False
author_and_normal_lt_0.25	luad_strict	20	50	cldn4_mean	tnk_frac	6	-0.6	0.208	T24	-0.3	0.623837664781073	False			False	False
author_and_normal_lt_0.25	luad_strict	20	50	cldn4_pct0	tnk_frac	6	-0.5428571428571429	0.26570262390670546	T24	-0.19999999999999998	0.7470600781046621	False			False	False
author_and_normal_lt_0.25	luad_strict	20	50	cldn4_pct1	tnk_frac	6	-0.48571428571428577	0.3287230320699708	T24	-0.09999999999999999	0.8728885715695384	False			False	False
author_and_normal_lt_0.25	luad_strict	20	50	cldn4_mean	cd8_frac	6	-0.6	0.208	T24	-0.3	0.623837664781073	False			False	False
author_and_normal_lt_0.25	luad_strict	20	100	cldn4_mean	tnk_frac	6	-0.6	0.208	T24	-0.3	0.623837664781073	False			False	False
author_and_normal_lt_0.25	luad_strict	20	100	cldn4_pct0	tnk_frac	6	-0.5428571428571429	0.26570262390670546	T24	-0.19999999999999998	0.7470600781046621	False			False	False
author_and_normal_lt_0.25	luad_strict	20	100	cldn4_pct1	tnk_frac	6	-0.48571428571428577	0.3287230320699708	T24	-0.09999999999999999	0.8728885715695384	False			False	False
author_and_normal_lt_0.25	luad_strict	20	100	cldn4_mean	cd8_frac	6	-0.6	0.208	T24	-0.3	0.623837664781073	False			False	False
author_and_normal_lt_0.25	luad_strict	30	1	cldn4_mean	tnk_frac	6	-0.6	0.208	T24	-0.3	0.623837664781073	False			False	False
author_and_normal_lt_0.25	luad_strict	30	1	cldn4_pct0	tnk_frac	6	-0.5428571428571429	0.26570262390670546	T24	-0.19999999999999998	0.7470600781046621	False			False	False
author_and_normal_lt_0.25	luad_strict	30	1	cldn4_pct1	tnk_frac	6	-0.48571428571428577	0.3287230320699708	T24	-0.09999999999999999	0.8728885715695384	False			False	False
author_and_normal_lt_0.25	luad_strict	30	1	cldn4_mean	cd8_frac	6	-0.6	0.208	T24	-0.3	0.623837664781073	False			False	False
author_and_normal_lt_0.25	luad_strict	30	10	cldn4_mean	tnk_frac	6	-0.6	0.208	T24	-0.3	0.623837664781073	False			False	False
author_and_normal_lt_0.25	luad_strict	30	10	cldn4_pct0	tnk_frac	6	-0.5428571428571429	0.26570262390670546	T24	-0.19999999999999998	0.7470600781046621	False			False	False
author_and_normal_lt_0.25	luad_strict	30	10	cldn4_pct1	tnk_frac	6	-0.48571428571428577	0.3287230320699708	T24	-0.09999999999999999	0.8728885715695384	False			False	False
author_and_normal_lt_0.25	luad_strict	30	10	cldn4_mean	cd8_frac	6	-0.6	0.208	T24	-0.3	0.623837664781073	False			False	False
author_and_normal_lt_0.25	luad_strict	30	20	cldn4_mean	tnk_frac	6	-0.6	0.208	T24	-0.3	0.623837664781073	False			False	False
author_and_normal_lt_0.25	luad_strict	30	20	cldn4_pct0	tnk_frac	6	-0.5428571428571429	0.26570262390670546	T24	-0.19999999999999998	0.7470600781046621	False			False	False
author_and_normal_lt_0.25	luad_strict	30	20	cldn4_pct1	tnk_frac	6	-0.48571428571428577	0.3287230320699708	T24	-0.09999999999999999	0.8728885715695384	False			False	False
author_and_normal_lt_0.25	luad_strict	30	20	cldn4_mean	cd8_frac	6	-0.6	0.208	T24	-0.3	0.623837664781073	False			False	False
author_and_normal_lt_0.25	luad_strict	30	30	cldn4_mean	tnk_frac	6	-0.6	0.208	T24	-0.3	0.623837664781073	False			False	False
author_and_normal_lt_0.25	luad_strict	30	30	cldn4_pct0	tnk_frac	6	-0.5428571428571429	0.26570262390670546	T24	-0.19999999999999998	0.7470600781046621	False			False	False
author_and_normal_lt_0.25	luad_strict	30	30	cldn4_pct1	tnk_frac	6	-0.48571428571428577	0.3287230320699708	T24	-0.09999999999999999	0.8728885715695384	False			False	False
author_and_normal_lt_0.25	luad_strict	30	30	cldn4_mean	cd8_frac	6	-0.6	0.208	T24	-0.3	0.623837664781073	False			False	False
author_and_normal_lt_0.25	luad_strict	30	50	cldn4_mean	tnk_frac	6	-0.6	0.208	T24	-0.3	0.623837664781073	False			False	False
author_and_normal_lt_0.25	luad_strict	30	50	cldn4_pct0	tnk_frac	6	-0.5428571428571429	0.26570262390670546	T24	-0.19999999999999998	0.7470600781046621	False			False	False
author_and_normal_lt_0.25	luad_strict	30	50	cldn4_pct1	tnk_frac	6	-0.48571428571428577	0.3287230320699708	T24	-0.09999999999999999	0.8728885715695384	False			False	False
author_and_normal_lt_0.25	luad_strict	30	50	cldn4_mean	cd8_frac	6	-0.6	0.208	T24	-0.3	0.623837664781073	False			False	False
author_and_normal_lt_0.25	luad_strict	30	100	cldn4_mean	tnk_frac	6	-0.6	0.208	T24	-0.3	0.623837664781073	False			False	False
author_and_normal_lt_0.25	luad_strict	30	100	cldn4_pct0	tnk_frac	6	-0.5428571428571429	0.26570262390670546	T24	-0.19999999999999998	0.7470600781046621	False			False	False
author_and_normal_lt_0.25	luad_strict	30	100	cldn4_pct1	tnk_frac	6	-0.48571428571428577	0.3287230320699708	T24	-0.09999999999999999	0.8728885715695384	False			False	False
author_and_normal_lt_0.25	luad_strict	30	100	cldn4_mean	cd8_frac	6	-0.6	0.208	T24	-0.3	0.623837664781073	False			False	False
author_and_normal_lt_0.25	luad_strict	50	1	cldn4_mean	tnk_frac	6	-0.6	0.208	T24	-0.3	0.623837664781073	False			False	False
author_and_normal_lt_0.25	luad_strict	50	1	cldn4_pct0	tnk_frac	6	-0.5428571428571429	0.26570262390670546	T24	-0.19999999999999998	0.7470600781046621	False			False	False
author_and_normal_lt_0.25	luad_strict	50	1	cldn4_pct1	tnk_frac	6	-0.48571428571428577	0.3287230320699708	T24	-0.09999999999999999	0.8728885715695384	False			False	False
author_and_normal_lt_0.25	luad_strict	50	1	cldn4_mean	cd8_frac	6	-0.6	0.208	T24	-0.3	0.623837664781073	False			False	False
author_and_normal_lt_0.25	luad_strict	50	10	cldn4_mean	tnk_frac	6	-0.6	0.208	T24	-0.3	0.623837664781073	False			False	False
author_and_normal_lt_0.25	luad_strict	50	10	cldn4_pct0	tnk_frac	6	-0.5428571428571429	0.26570262390670546	T24	-0.19999999999999998	0.7470600781046621	False			False	False
author_and_normal_lt_0.25	luad_strict	50	10	cldn4_pct1	tnk_frac	6	-0.48571428571428577	0.3287230320699708	T24	-0.09999999999999999	0.8728885715695384	False			False	False
author_and_normal_lt_0.25	luad_strict	50	10	cldn4_mean	cd8_frac	6	-0.6	0.208	T24	-0.3	0.623837664781073	False			False	False
author_and_normal_lt_0.25	luad_strict	50	20	cldn4_mean	tnk_frac	6	-0.6	0.208	T24	-0.3	0.623837664781073	False			False	False
author_and_normal_lt_0.25	luad_strict	50	20	cldn4_pct0	tnk_frac	6	-0.5428571428571429	0.26570262390670546	T24	-0.19999999999999998	0.7470600781046621	False			False	False
author_and_normal_lt_0.25	luad_strict	50	20	cldn4_pct1	tnk_frac	6	-0.48571428571428577	0.3287230320699708	T24	-0.09999999999999999	0.8728885715695384	False			False	False
author_and_normal_lt_0.25	luad_strict	50	20	cldn4_mean	cd8_frac	6	-0.6	0.208	T24	-0.3	0.623837664781073	False			False	False
author_and_normal_lt_0.25	luad_strict	50	30	cldn4_mean	tnk_frac	6	-0.6	0.208	T24	-0.3	0.623837664781073	False			False	False
author_and_normal_lt_0.25	luad_strict	50	30	cldn4_pct0	tnk_frac	6	-0.5428571428571429	0.26570262390670546	T24	-0.19999999999999998	0.7470600781046621	False			False	False
author_and_normal_lt_0.25	luad_strict	50	30	cldn4_pct1	tnk_frac	6	-0.48571428571428577	0.3287230320699708	T24	-0.09999999999999999	0.8728885715695384	False			False	False
author_and_normal_lt_0.25	luad_strict	50	30	cldn4_mean	cd8_frac	6	-0.6	0.208	T24	-0.3	0.623837664781073	False			False	False
author_and_normal_lt_0.25	luad_strict	50	50	cldn4_mean	tnk_frac	6	-0.6	0.208	T24	-0.3	0.623837664781073	False			False	False
author_and_normal_lt_0.25	luad_strict	50	50	cldn4_pct0	tnk_frac	6	-0.5428571428571429	0.26570262390670546	T24	-0.19999999999999998	0.7470600781046621	False			False	False
author_and_normal_lt_0.25	luad_strict	50	50	cldn4_pct1	tnk_frac	6	-0.48571428571428577	0.3287230320699708	T24	-0.09999999999999999	0.8728885715695384	False			False	False
author_and_normal_lt_0.25	luad_strict	50	50	cldn4_mean	cd8_frac	6	-0.6	0.208	T24	-0.3	0.623837664781073	False			False	False
author_and_normal_lt_0.25	luad_strict	50	100	cldn4_mean	tnk_frac	6	-0.6	0.208	T24	-0.3	0.623837664781073	False			False	False
author_and_normal_lt_0.25	luad_strict	50	100	cldn4_pct0	tnk_frac	6	-0.5428571428571429	0.26570262390670546	T24	-0.19999999999999998	0.7470600781046621	False			False	False
author_and_normal_lt_0.25	luad_strict	50	100	cldn4_pct1	tnk_frac	6	-0.48571428571428577	0.3287230320699708	T24	-0.09999999999999999	0.8728885715695384	False			False	False
author_and_normal_lt_0.25	luad_strict	50	100	cldn4_mean	cd8_frac	6	-0.6	0.208	T24	-0.3	0.623837664781073	False			False	False
author_and_normal_lt_0.25	luad_strict	100	1	cldn4_mean	tnk_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
author_and_normal_lt_0.25	luad_strict	100	1	cldn4_pct0	tnk_frac	4	-0.7999999999999999	0.2000000000000001				False			False	False
