ligand	receptor	pathway	n_sender	n_receiver	ligand_mean	receptor_mean	ligand_frac	receptor_frac	cpdb_mean_score	product_score	pass_expr_prop
JAG1	VASN	other	24060	4384	0.26463583111763	0.0042658313177526	0.23778054862842893	0.0038777372262773723	0.1344508312176913	0.001128891816181074	False
ICAM4	ITGAL+ITGB2	other	24060	4384	0.015303210355341434	0.25300610065460205	0.015627597672485453	0.1364051094890511	0.13415465550497174	0.0038718055795020634	False
PODXL2	SELL	other	24060	4384	0.07201769202947617	0.19409170746803284	0.07630922693266833	0.10492700729927007	0.1330546997487545	0.013978036813907968	False
CD320	JAML	other	24060	4384	0.13467621803283691	0.1314033418893814	0.14222776392352451	0.07116788321167883	0.13303977996110916	0.017696905122537743	False
TAX1BP3	ADGRB2	other	24060	4384	0.26340287923812866	0.0018819215474650264	0.2507065669160432	0.002052919708029197	0.13264240039279684	0.0004957035541025626	False
TAX1BP3	ADGRB1	other	24060	4384	0.26340287923812866	0.0004330347874201834	0.2507065669160432	0.0002281021897810219	0.13191795701277442	0.00011406260981674729	False
WNT5A	SFRP1	other	24060	4384	0.2517104744911194	0.011514860205352306	0.2216541978387365	0.00958029197080292	0.13161266734823585	0.0028984109259881374	False
WNT5A	SFRP2	other	24060	4384	0.2517104744911194	0.011074612848460674	0.2216541978387365	0.006386861313868613	0.13139254366979003	0.0027875960548914835	False
TNFSF9	TNFRSF9	other	24060	4384	0.015615369193255901	0.24516944587230682	0.017830423940149626	0.11792883211678833	0.13039240753278136	0.00382841141220204	False
SRD5A3	AR	other	24060	4384	0.2579757571220398	0.0020831830333918333	0.21496259351620947	0.0013686131386861315	0.13002947007771581	0.0005374107202630457	False
ICAM2	ITGAL+ITGB2	other	24060	4384	0.0061129359528422356	0.25300610065460205	0.006774729842061513	0.1364051094890511	0.12955951830372214	0.0015466100889799383	False
TNFSF18	TNFRSF18	other	24060	4384	0.0013650864129886031	0.2577136158943176	0.0011221945137157108	0.12864963503649635	0.12953935115365312	0.0003518013554994967	False
ITGAV+ITGB3	ADGRE5	other	24060	4384	0.0018507341155782342	0.25682175159454346	0.002369077306733167	0.13800182481751824	0.12933624285506085	0.00047530877729858034	False
WNT5A	FZD6+LRP6	other	24060	4384	0.2517104744911194	0.005115886684507132	0.2216541978387365	0.00479014598540146	0.12841318058781326	0.0012877222648000897	False
WNT5A	FZD3+LRP6	other	24060	4384	0.2517104744911194	0.005115886684507132	0.2216541978387365	0.00479014598540146	0.12841318058781326	0.0012877222648000897	False
WNT5A	FZD5+LRP6	other	24060	4384	0.2517104744911194	0.004424518905580044	0.2216541978387365	0.002737226277372263	0.12806749669834971	0.001113697753118481	False
WNT5A	FZD8+LRP6	other	24060	4384	0.2517104744911194	0.0038249483332037926	0.2216541978387365	0.0031934306569343066	0.1277677114121616	0.0009627795598547428	False
WNT5A	FZD8+RYK	other	24060	4384	0.2517104744911194	0.0038249483332037926	0.2216541978387365	0.0031934306569343066	0.1277677114121616	0.0009627795598547428	False
WNT5A	FZD7+LRP6	other	24060	4384	0.2517104744911194	0.0034121230710297823	0.2216541978387365	0.002281021897810219	0.12756129878107458	0.000858867117231002	False
WNT5A	FZD6+LRP5	other	24060	4384	0.2517104744911194	0.002675791271030903	0.2216541978387365	0.0015967153284671533	0.12719313288107514	0.000673524690470384	False
WNT5A	FZD3+LRP5	other	24060	4384	0.2517104744911194	0.002675791271030903	0.2216541978387365	0.0015967153284671533	0.12719313288107514	0.000673524690470384	False
WNT5A	FZD7+LRP5	other	24060	4384	0.2517104744911194	0.002675791271030903	0.2216541978387365	0.0015967153284671533	0.12719313288107514	0.000673524690470384	False
WNT5A	FZD8+LRP5	other	24060	4384	0.2517104744911194	0.002675791271030903	0.2216541978387365	0.0015967153284671533	0.12719313288107514	0.000673524690470384	False
WNT5A	FZD5+LRP5	other	24060	4384	0.2517104744911194	0.002675791271030903	0.2216541978387365	0.0015967153284671533	0.12719313288107514	0.000673524690470384	False
WNT5A	FZD2+LRP5	other	24060	4384	0.2517104744911194	0.002009719144552946	0.2216541978387365	0.0013686131386861315	0.12686009681783617	0.0005058673594693086	False
WNT5A	FZD2+LRP6	other	24060	4384	0.2517104744911194	0.002009719144552946	0.2216541978387365	0.0013686131386861315	0.12686009681783617	0.0005058673594693086	False
WNT5A	FZD9+LRP6	other	24060	4384	0.2517104744911194	0.0016228740569204092	0.2216541978387365	0.0013686131386861315	0.1266666742740199	0.0004084943989067641	False
WNT5A	FZD9+LRP5	other	24060	4384	0.2517104744911194	0.0016228740569204092	0.2216541978387365	0.0013686131386861315	0.1266666742740199	0.0004084943989067641	False
WNT5A	FZD4+LRP6	other	24060	4384	0.2517104744911194	0.0014089227188378572	0.2216541978387365	0.0009124087591240876	0.12655969860497862	0.00035464060607999504	False
WNT5A	FZD4+LRP5	other	24060	4384	0.2517104744911194	0.0014089227188378572	0.2216541978387365	0.0009124087591240876	0.12655969860497862	0.00035464060607999504	False
WNT5A	FRZB	other	24060	4384	0.2517104744911194	0.0007691525388509035	0.2216541978387365	0.0004562043795620438	0.12623981351498514	0.00019360375051021006	False
WNT5A	FZD10+LRP6	other	24060	4384	0.2517104744911194	0.0005162955494597554	0.2216541978387365	0.0004562043795620438	0.12611338502028957	0.00012995699773216823	False
WNT5A	FZD10+LRP5	other	24060	4384	0.2517104744911194	0.0005162955494597554	0.2216541978387365	0.0004562043795620438	0.12611338502028957	0.00012995699773216823	False
WNT5A	ROR1	other	24060	4384	0.2517104744911194	0.0004948163987137377	0.2216541978387365	0.0002281021897810219	0.12610264544491656	0.00012455047050622184	False
WNT5A	ROR2	other	24060	4384	0.2517104744911194	0.0002815913176164031	0.2216541978387365	0.0002281021897810219	0.1259960329043679	7.087948416980433e-05	False
WNT5A	SFRP5	other	24060	4384	0.2517104744911194	0.0	0.2216541978387365	0.0	0.1258552372455597	0.0	False
WNT5A	WIF1	other	24060	4384	0.2517104744911194	0.0	0.2216541978387365	0.0	0.1258552372455597	0.0	False
WNT5A	SFRP4	other	24060	4384	0.2517104744911194	0.0	0.2216541978387365	0.0	0.1258552372455597	0.0	False
BST2	LILRA4	other	24060	4384	0.24592284858226776	0.0032397659961134195	0.19858686616791354	0.0018248175182481751	0.12458130728919059	0.0007967324825041804	False
KITLG	KIT	other	24060	4384	0.054733701050281525	0.19147469103336334	0.058146300914380715	0.08166058394160584	0.12310419604182243	0.01048011849771513	False
BMP7	ACVR1+BMPR2	other	24060	4384	0.23597009479999542	0.009688551537692547	0.22103075644222778	0.006386861313868613	0.12282932316884398	0.0022862084248239517	False
BMP7	ACVR1+ACVR2B	other	24060	4384	0.23597009479999542	0.009688551537692547	0.22103075644222778	0.006386861313868613	0.12282932316884398	0.0022862084248239517	False
BMP7	BMPR1A+BMPR2	other	24060	4384	0.23597009479999542	0.009429133497178555	0.22103075644222778	0.005702554744525547	0.12269961414858699	0.002224993525211036	False
BMP7	ACVR2B+BMPR1A	other	24060	4384	0.23597009479999542	0.009429133497178555	0.22103075644222778	0.005702554744525547	0.12269961414858699	0.002224993525211036	False
CXCL3	CXCR2	other	24060	4384	0.22298482060432434	0.02207157015800476	0.14713216957605985	0.011405109489051095	0.12252819538116455	0.00492162511213845	False
BMP7	ACVR2A+BMPR1A	other	24060	4384	0.23597009479999542	0.007380036637187004	0.22103075644222778	0.004562043795620438	0.12167506571859121	0.0017414679449044568	False
BMP7	ACVR1+ACVR2A	other	24060	4384	0.23597009479999542	0.007380036637187004	0.22103075644222778	0.004562043795620438	0.12167506571859121	0.0017414679449044568	False
FGL1	LAG3	other	24060	4384	0.0157613568007946	0.22577135264873505	0.01749792186201164	0.11427919708029197	0.12076635472476482	0.0035584628444947364	False
PTGES2	PTGER2	other	24060	4384	0.20774394273757935	0.03205746412277222	0.21251039068994182	0.017563868613138685	0.11990070343017578	0.006659743991033196	False
CCL5	CCR5	T_recruit	24060	4384	0.1078873723745346	0.1315634846687317	0.07323358270989194	0.07162408759124088	0.11972542852163315	0.01419403866134683	False
PTGES	PTGER4	other	24060	4384	0.1280258595943451	0.11115099489688873	0.12032418952618454	0.0625	0.11958842724561691	0.014230201666440845	False
PDGFA	PDGFRA	other	24060	4384	0.2372889220714569	0.001449461211450398	0.21774729842061513	0.0011405109489051094	0.11936919164145365	0.000343941088449453	False
BMP7	ACVR2A+BMPR1B	other	24060	4384	0.23597009479999542	0.0004982951795682311	0.22103075644222778	0.0002281021897810219	0.11823419498978183	0.00011758276076109624	False
BMP7	ACVR2B+BMPR1B	other	24060	4384	0.23597009479999542	0.0004982951795682311	0.22103075644222778	0.0002281021897810219	0.11823419498978183	0.00011758276076109624	False
BMP7	BMPR1B+BMPR2	other	24060	4384	0.23597009479999542	0.0004982951795682311	0.22103075644222778	0.0002281021897810219	0.11823419498978183	0.00011758276076109624	False
TGM2	ADGRG1	other	24060	4384	0.09418661892414093	0.13822443783283234	0.07456359102244389	0.07048357664233576	0.11620552837848663	0.013018892452164588	False
COL17A1	ITGA1+ITGB1	other	24060	4384	0.11961835622787476	0.11087790876626968	0.10594347464671654	0.05907846715328467	0.11524813249707222	0.013263033188605444	False
EDN1	EDNRB	other	24060	4384	0.22502391040325165	0.004586164839565754	0.1763507896924356	0.0029653284671532845	0.1148050376214087	0.0010319967459529872	False
EDN1	EDNRA	other	24060	4384	0.22502391040325165	0.0024787483271211386	0.1763507896924356	0.0018248175182481751	0.1137513293651864	0.000557777641474317	False
HLA-F	LILRB1	MHC_I	24060	4384	0.15794406831264496	0.06856559216976166	0.15211970074812967	0.036724452554744526	0.11325483024120331	0.01082952857355779	False
CXCL9	CXCR3	T_recruit	24060	4384	0.011136059649288654	0.21427500247955322	0.009559434746467166	0.11678832116788321	0.11270553106442094	0.002386179208963779	False
NMB	GRPR	other	24060	4384	0.22530175745487213	0.0	0.20814630091438072	0.0	0.11265087872743607	0.0	False
CXCL10	CXCR3	T_recruit	24060	4384	0.01057508960366249	0.21427500247955322	0.008146300914380716	0.11678832116788321	0.11242504604160786	0.0022659773510462777	False
CXCL11	CXCR3	T_recruit	24060	4384	0.006355074234306812	0.21427500247955322	0.005195344970906068	0.11678832116788321	0.11031503835693002	0.001361733547313837	False
PF4	CXCR3	T_recruit_partial	24060	4384	0.0046869912184774876	0.21427500247955322	0.00515378221113882	0.11678832116788321	0.10948099684901536	0.0010043050549609078	False
SAA1	FPR2	other	24060	4384	0.21162134408950806	0.004773634020239115	0.10623441396508729	0.002509124087591241	0.10819748905487359	0.0010102028475544034	False
COL1A1	ITGA1+ITGB1	other	24060	4384	0.10158289223909378	0.11087790876626968	0.08146300914380715	0.05907846715328467	0.10623040050268173	0.011263298657900045	False
PTGES2	PTGER3	other	24060	4384	0.20774394273757935	0.0017465752316638827	0.21251039068994182	0.0011405109489051094	0.10474525898462161	0.00036284042491365603	False
PTGES2	PTGER1	other	24060	4384	0.20774394273757935	0.0	0.21251039068994182	0.0	0.10387197136878967	0.0	False
PODXL	SELL	other	24060	4384	0.013413864187896252	0.19409170746803284	0.014879467996674979	0.10492700729927007	0.10375278582796454	0.002603519803973081	False
BAG6	NCR3	other	24060	4384	0.16047002375125885	0.0448274090886116	0.16870324189526184	0.023494525547445255	0.10264871641993523	0.007193455401156901	False
SELPLG	SELL	other	24060	4384	0.009099661372601986	0.19409170746803284	0.008977556109725686	0.10492700729927007	0.10159568442031741	0.0017661688131892228	False
NECTIN2	NECTIN3	checkpoint_partial	24060	4384	0.1800021380186081	0.02196129411458969	0.17497921862011637	0.013914233576642336	0.10098171606659889	0.003953079894281619	False
LCK	CD8A+CD8B	MHC_I_partial	24060	4384	0.005797030869871378	0.19132335484027863	0.006317539484621779	0.09739963503649635	0.098560192855075	0.0011091073941364507	False
CCL21	CCR7	T_recruit	24060	4384	0.00032204450690187514	0.19661720097064972	0.00033250207813798836	0.09580291970802919	0.0984696227387758	6.331948953501977e-05	False
CCL19	CCR7	T_recruit	24060	4384	0.00012366253940854222	0.19661720097064972	0.00012468827930174563	0.09580291970802919	0.09837043175502913	2.4314182363430236e-05	False
CD34	SELL	other	24060	4384	0.0018762367544695735	0.19409170746803284	0.0022443890274314216	0.10492700729927007	0.0979839721112512	0.0003641619952892798	False
ICAM1	ITGAX+ITGB2	other	24060	4384	0.14669069647789001	0.04240858182311058	0.1184954280964256	0.02737226277372263	0.0945496391505003	0.006220944404271678	False
COL1A2	ITGA1+ITGB1	other	24060	4384	0.07710243761539459	0.11087790876626968	0.059102244389027433	0.05907846715328467	0.09399017319083214	0.008548957043576721	False
COL7A1	ITGA1+ITGB1	other	24060	4384	0.07424204051494598	0.11087790876626968	0.0743973399833749	0.05907846715328467	0.09255997464060783	0.008231802194837878	False
ITGAV+ITGB1	ADGRE2	other	24060	4384	0.1413484513759613	0.043619196861982346	0.14181213632585205	0.023494525547445255	0.09248382411897182	0.0061655059267043955	False
WNT7B	SFRP1	other	24060	4384	0.1690811663866043	0.011514860205352306	0.16916043225270158	0.00958029197080292	0.09029801329597831	0.001946945994299662	False
LGALS9	HAVCR2	checkpoint	24060	4384	0.09553846716880798	0.08482976257801056	0.09389027431421447	0.04744525547445255	0.09018411487340927	0.008104505486997038	False
WNT7B	SFRP2	other	24060	4384	0.1690811663866043	0.011074612848460674	0.16916043225270158	0.006386861313868613	0.09007788961753249	0.0018725084576978052	False
IL1RAP	PTPRF	other	24060	4384	0.1266985535621643	0.05283942446112633	0.12111388196176226	0.036724452554744526	0.08976898901164532	0.006694678650281949	False
IL18	IL18R1+IL18RAP	other	24060	4384	0.1592080444097519	0.018890613690018654	0.1530756442227764	0.010948905109489052	0.08904932904988527	0.003007537663287957	False
ICOSLG	ICOS	other	24060	4384	0.0007529996801167727	0.17714394629001617	0.0009559434746467166	0.09329379562043795	0.08894847298506647	0.00013338933489100493	False
ICAM1	ITGAM+ITGB2	other	24060	4384	0.14669069647789001	0.030245760455727577	0.1184954280964256	0.017563868613138685	0.0884682284668088	0.004436771666754102	False
PLAU	PLAUR	other	24060	4384	0.10455134510993958	0.07208240032196045	0.1000831255195345	0.042655109489051095	0.08831687271595001	0.0075363119124141065	False
IL33	IL1RAP+IL1RL1	other	24060	4384	0.15725107491016388	0.017934931442141533	0.08927680798004987	0.010264598540145985	0.0875930031761527	0.0028202872477168517	False
FN1	ITGA4+ITGB7	other	24060	4384	0.06785682588815689	0.10729685425758362	0.056608478802992516	0.06113138686131387	0.08757684007287025	0.007280823957703797	False
REN	ATP6AP2	other	24060	4384	0.0003575475129764527	0.17412318289279938	0.0002909393183707398	0.104242700729927	0.08724036520288792	6.225731099486443e-05	False
WNT7B	FZD3+LRP6	other	24060	4384	0.1690811663866043	0.005115886684507132	0.16916043225270158	0.00479014598540146	0.08709852653555572	0.0008650000877181638	False
WNT7B	FZD6+LRP6	other	24060	4384	0.1690811663866043	0.005115886684507132	0.16916043225270158	0.00479014598540146	0.08709852653555572	0.0008650000877181638	False
WNT7B	FZD5+LRP6	other	24060	4384	0.1690811663866043	0.004424518905580044	0.16916043225270158	0.002737226277372263	0.08675284264609218	0.0007481028172550558	False
WNT7B	FZD8+LRP6	other	24060	4384	0.1690811663866043	0.0038249483332037926	0.16916043225270158	0.0031934306569343066	0.08645305735990405	0.0006467267255465953	False
WNT7B	FZD1+LRP6	other	24060	4384	0.1690811663866043	0.0036141432356089354	0.16916043225270158	0.002281021897810219	0.08634765481110662	0.0006110835537650149	False
WNT7B	FZD7+LRP6	other	24060	4384	0.1690811663866043	0.0034121230710297823	0.16916043225270158	0.002281021897810219	0.08624664472881705	0.0005769257487043579	False
PGF	NRP2	other	24060	4384	0.12637200951576233	0.04601551592350006	0.11471321695760599	0.028512773722627737	0.0861937627196312	0.005815073216157263	False
WNT7B	FZD6+LRP5	other	24060	4384	0.1690811663866043	0.002675791271030903	0.16916043225270158	0.0015967153284671533	0.0858784788288176	0.0004524259091129995	False
WNT7B	FZD8+LRP5	other	24060	4384	0.1690811663866043	0.002675791271030903	0.16916043225270158	0.0015967153284671533	0.0858784788288176	0.0004524259091129995	False
WNT7B	FZD7+LRP5	other	24060	4384	0.1690811663866043	0.002675791271030903	0.16916043225270158	0.0015967153284671533	0.0858784788288176	0.0004524259091129995	False
WNT7B	FZD5+LRP5	other	24060	4384	0.1690811663866043	0.002675791271030903	0.16916043225270158	0.0015967153284671533	0.0858784788288176	0.0004524259091129995	False
WNT7B	FZD3+LRP5	other	24060	4384	0.1690811663866043	0.002675791271030903	0.16916043225270158	0.0015967153284671533	0.0858784788288176	0.0004524259091129995	False
WNT7B	FZD1+LRP5	other	24060	4384	0.1690811663866043	0.002675791271030903	0.16916043225270158	0.0015967153284671533	0.0858784788288176	0.0004524259091129995	False
WNT7B	FZD2+LRP6	other	24060	4384	0.1690811663866043	0.002009719144552946	0.16916043225270158	0.0013686131386861315	0.08554544276557863	0.00033980565707050076	False
WNT7B	FZD2+LRP5	other	24060	4384	0.1690811663866043	0.002009719144552946	0.16916043225270158	0.0013686131386861315	0.08554544276557863	0.00033980565707050076	False
WNT7B	FZD9+LRP6	other	24060	4384	0.1690811663866043	0.0016228740569204092	0.16916043225270158	0.0013686131386861315	0.08535202022176236	0.00027439743844266326	False
