ligand	receptor	pathway	n_sender	n_receiver	ligand_mean	receptor_mean	ligand_frac	receptor_frac	cpdb_mean_score	product_score	pass_expr_prop	Patient
DLL1	NOTCH4	other	432	58	0.011328219436109066	0.0	0.006944444444444444	0.0	0.005664109718054533	0.0	False	P6
DLL3	NOTCH1	other	432	58	0.0	0.06491048634052277	0.0	0.05172413793103448	0.03245524317026138	0.0	False	P6
DLL3	NOTCH2	other	432	58	0.0	0.05474483594298363	0.0	0.034482758620689655	0.027372417971491814	0.0	False	P6
DLL3	NOTCH3	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
DLL3	NOTCH4	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
DLL4	NOTCH1	other	432	58	0.0018579125171527267	0.06491048634052277	0.0023148148148148147	0.05172413793103448	0.033384199428837746	0.00012059800506652833	False	P6
DLL4	NOTCH2	other	432	58	0.0018579125171527267	0.05474483594298363	0.0023148148148148147	0.034482758620689655	0.028301374230068177	0.00010171111594794177	False	P6
DLL4	NOTCH3	other	432	58	0.0018579125171527267	0.0	0.0023148148148148147	0.0	0.0009289562585763633	0.0	False	P6
DLL4	NOTCH4	other	432	58	0.0018579125171527267	0.0	0.0023148148148148147	0.0	0.0009289562585763633	0.0	False	P6
DPEP1	CYSLTR1	other	432	58	0.0	0.11686528474092484	0.0	0.08620689655172414	0.05843264237046242	0.0	False	P6
DPEP1	CYSLTR2	other	432	58	0.0	0.04179001599550247	0.0	0.034482758620689655	0.020895007997751236	0.0	False	P6
DPEP2	CYSLTR1	other	432	58	0.0053162905387580395	0.11686528474092484	0.004629629629629629	0.08620689655172414	0.06109078763984144	0.000621289807577443	False	P6
DPEP2	CYSLTR2	other	432	58	0.0053162905387580395	0.04179001599550247	0.004629629629629629	0.034482758620689655	0.023553153267130256	0.00022216786665143692	False	P6
DPEP3	CYSLTR1	other	432	58	0.0	0.11686528474092484	0.0	0.08620689655172414	0.05843264237046242	0.0	False	P6
DPEP3	CYSLTR2	other	432	58	0.0	0.04179001599550247	0.0	0.034482758620689655	0.020895007997751236	0.0	False	P6
DSC1	DSG2	other	432	58	0.0	0.029999082908034325	0.0	0.017241379310344827	0.014999541454017162	0.0	False	P6
DSC2	DSG2	other	432	58	0.3753579556941986	0.029999082908034325	0.24074074074074073	0.017241379310344827	0.20267851930111647	0.011260394433060539	False	P6
DSG1	DSC1	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
DSG1	DSC2	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
DSG1	DSC3	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
DSG2	DSC3	other	432	58	0.5396571755409241	0.0	0.35648148148148145	0.0	0.26982858777046204	0.0	False	P6
EBI3+IL12A	IL12RB2+IL6ST	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
EBI3+IL27	IL27RA+IL6ST	other	432	58	0.0	0.10414368659257889	0.0	0.06896551724137931	0.052071843296289444	0.0	False	P6
EDN1	EDNRA	other	432	58	0.09790455549955368	0.0	0.0625	0.0	0.04895227774977684	0.0	False	P6
EDN1	EDNRB	other	432	58	0.09790455549955368	0.0	0.0625	0.0	0.04895227774977684	0.0	False	P6
EDN2	EDNRA	other	432	58	0.016786376014351845	0.0	0.011574074074074073	0.0	0.008393188007175922	0.0	False	P6
EDN2	EDNRB	other	432	58	0.016786376014351845	0.0	0.011574074074074073	0.0	0.008393188007175922	0.0	False	P6
EFNA1	EPHA1	other	432	58	0.300723135471344	0.0	0.21064814814814814	0.0	0.150361567735672	0.0	False	P6
EFNA1	EPHA2	other	432	58	0.300723135471344	0.0	0.21064814814814814	0.0	0.150361567735672	0.0	False	P6
EFNA1	EPHA3	other	432	58	0.300723135471344	0.0	0.21064814814814814	0.0	0.150361567735672	0.0	False	P6
EFNA1	EPHA4	other	432	58	0.300723135471344	0.0	0.21064814814814814	0.0	0.150361567735672	0.0	False	P6
EFNA1	EPHA5	other	432	58	0.300723135471344	0.0	0.21064814814814814	0.0	0.150361567735672	0.0	False	P6
EFNA1	EPHA7	other	432	58	0.300723135471344	0.0	0.21064814814814814	0.0	0.150361567735672	0.0	False	P6
EFNA1	EPHA8	other	432	58	0.300723135471344	0.0	0.21064814814814814	0.0	0.150361567735672	0.0	False	P6
EFNA3	EPHA1	other	432	58	0.010573303326964378	0.0	0.011574074074074073	0.0	0.005286651663482189	0.0	False	P6
EFNA3	EPHA2	other	432	58	0.010573303326964378	0.0	0.011574074074074073	0.0	0.005286651663482189	0.0	False	P6
EFNA3	EPHA3	other	432	58	0.010573303326964378	0.0	0.011574074074074073	0.0	0.005286651663482189	0.0	False	P6
EFNA3	EPHA4	other	432	58	0.010573303326964378	0.0	0.011574074074074073	0.0	0.005286651663482189	0.0	False	P6
EFNA3	EPHA5	other	432	58	0.010573303326964378	0.0	0.011574074074074073	0.0	0.005286651663482189	0.0	False	P6
EFNA3	EPHA7	other	432	58	0.010573303326964378	0.0	0.011574074074074073	0.0	0.005286651663482189	0.0	False	P6
EFNA3	EPHA8	other	432	58	0.010573303326964378	0.0	0.011574074074074073	0.0	0.005286651663482189	0.0	False	P6
EFNA4	EPHA1	other	432	58	0.039706017822027206	0.0	0.032407407407407406	0.0	0.019853008911013603	0.0	False	P6
EFNA4	EPHA2	other	432	58	0.039706017822027206	0.0	0.032407407407407406	0.0	0.019853008911013603	0.0	False	P6
EFNA4	EPHA3	other	432	58	0.039706017822027206	0.0	0.032407407407407406	0.0	0.019853008911013603	0.0	False	P6
EFNA4	EPHA4	other	432	58	0.039706017822027206	0.0	0.032407407407407406	0.0	0.019853008911013603	0.0	False	P6
EFNA4	EPHA5	other	432	58	0.039706017822027206	0.0	0.032407407407407406	0.0	0.019853008911013603	0.0	False	P6
EFNA4	EPHA7	other	432	58	0.039706017822027206	0.0	0.032407407407407406	0.0	0.019853008911013603	0.0	False	P6
EFNA4	EPHA8	other	432	58	0.039706017822027206	0.0	0.032407407407407406	0.0	0.019853008911013603	0.0	False	P6
EFNA5	EPHA1	other	432	58	0.09458339959383011	0.0	0.08101851851851852	0.0	0.047291699796915054	0.0	False	P6
EFNA5	EPHA2	other	432	58	0.09458339959383011	0.0	0.08101851851851852	0.0	0.047291699796915054	0.0	False	P6
EFNA5	EPHA3	other	432	58	0.09458339959383011	0.0	0.08101851851851852	0.0	0.047291699796915054	0.0	False	P6
EFNA5	EPHA4	other	432	58	0.09458339959383011	0.0	0.08101851851851852	0.0	0.047291699796915054	0.0	False	P6
EFNA5	EPHA5	other	432	58	0.09458339959383011	0.0	0.08101851851851852	0.0	0.047291699796915054	0.0	False	P6
EFNA5	EPHA7	other	432	58	0.09458339959383011	0.0	0.08101851851851852	0.0	0.047291699796915054	0.0	False	P6
EFNA5	EPHA8	other	432	58	0.09458339959383011	0.0	0.08101851851851852	0.0	0.047291699796915054	0.0	False	P6
EFNA5	EPHB2	other	432	58	0.09458339959383011	0.0	0.08101851851851852	0.0	0.047291699796915054	0.0	False	P6
EFNB1	EPHA2	other	432	58	0.09272843599319458	0.0	0.0787037037037037	0.0	0.04636421799659729	0.0	False	P6
EFNB1	EPHA4	other	432	58	0.09272843599319458	0.0	0.0787037037037037	0.0	0.04636421799659729	0.0	False	P6
EFNB1	EPHB1	other	432	58	0.09272843599319458	0.024526474997401237	0.0787037037037037	0.017241379310344827	0.05862745549529791	0.002274301666935208	False	P6
EFNB1	EPHB2	other	432	58	0.09272843599319458	0.0	0.0787037037037037	0.0	0.04636421799659729	0.0	False	P6
EFNB1	EPHB3	other	432	58	0.09272843599319458	0.05001199617981911	0.0787037037037037	0.034482758620689655	0.07137021608650684	0.004637534186652248	False	P6
EFNB1	EPHB4	other	432	58	0.09272843599319458	0.0	0.0787037037037037	0.0	0.04636421799659729	0.0	False	P6
EFNB1	EPHB6	other	432	58	0.09272843599319458	0.01937282457947731	0.0787037037037037	0.017241379310344827	0.056050630286335945	0.0017964117240254485	False	P6
EFNB2	EPHA4	other	432	58	0.0675443783402443	0.0	0.0625	0.0	0.03377218917012215	0.0	False	P6
EFNB2	EPHB1	other	432	58	0.0675443783402443	0.024526474997401237	0.0625	0.017241379310344827	0.046035426668822765	0.0016566255065770114	False	P6
EFNB2	EPHB2	other	432	58	0.0675443783402443	0.0	0.0625	0.0	0.03377218917012215	0.0	False	P6
EFNB2	EPHB3	other	432	58	0.0675443783402443	0.05001199617981911	0.0625	0.034482758620689655	0.0587781872600317	0.003378029191520554	False	P6
EFNB2	EPHB4	other	432	58	0.0675443783402443	0.0	0.0625	0.0	0.03377218917012215	0.0	False	P6
EFNB2	EPHB6	other	432	58	0.0675443783402443	0.01937282457947731	0.0625	0.017241379310344827	0.0434586014598608	0.0013085253929153995	False	P6
EFNB3	EPHA4	other	432	58	0.0021168163511902094	0.0	0.0023148148148148147	0.0	0.0010584081755951047	0.0	False	P6
EFNB3	EPHB1	other	432	58	0.0021168163511902094	0.024526474997401237	0.0023148148148148147	0.017241379310344827	0.013321645674295723	5.191804331155679e-05	False	P6
EFNB3	EPHB2	other	432	58	0.0021168163511902094	0.0	0.0023148148148148147	0.0	0.0010584081755951047	0.0	False	P6
EFNB3	EPHB3	other	432	58	0.0021168163511902094	0.05001199617981911	0.0023148148148148147	0.034482758620689655	0.026064406265504658	0.00010586621126910337	False	P6
EFNB3	EPHB4	other	432	58	0.0021168163511902094	0.0	0.0023148148148148147	0.0	0.0010584081755951047	0.0	False	P6
EFNB3	EPHB6	other	432	58	0.0021168163511902094	0.01937282457947731	0.0023148148148148147	0.017241379310344827	0.01074482046533376	4.100871183857716e-05	False	P6
EGF	EGFR	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
ENTPD1	ADORA1	other	432	58	0.008971043862402439	0.0	0.004629629629629629	0.0	0.0044855219312012196	0.0	False	P6
ENTPD1	ADORA2B	other	432	58	0.008971043862402439	0.0	0.004629629629629629	0.0	0.0044855219312012196	0.0	False	P6
ENTPD1	ADORA3	other	432	58	0.008971043862402439	0.0	0.004629629629629629	0.0	0.0044855219312012196	0.0	False	P6
EPGN	EGFR	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
EREG	EGFR	other	432	58	0.14023301005363464	0.0	0.09490740740740741	0.0	0.07011650502681732	0.0	False	P6
EREG	ERBB4	other	432	58	0.14023301005363464	0.0	0.09490740740740741	0.0	0.07011650502681732	0.0	False	P6
ESAM	ESAM	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
F10	ITGAM+ITGB2	other	432	58	0.0	0.04589466378092766	0.0	0.034482758620689655	0.02294733189046383	0.0	False	P6
F11R	ITGAL+ITGB2	other	432	58	0.29427701234817505	0.1460139900445938	0.2361111111111111	0.10344827586206896	0.22014550119638443	0.04296856075135924	True	P6
F2	F2R	other	432	58	0.007467910647392273	0.02239808812737465	0.006944444444444444	0.017241379310344827	0.014932999387383461	0.0001672669208076516	False	P6
F2	F2RL2	other	432	58	0.007467910647392273	0.0	0.006944444444444444	0.0	0.0037339553236961365	0.0	False	P6
F2	F2RL3	other	432	58	0.007467910647392273	0.029092714190483093	0.006944444444444444	0.017241379310344827	0.018280312418937683	0.00021726179006464896	False	P6
F2	ITGA2B+ITGB3	other	432	58	0.007467910647392273	0.0	0.006944444444444444	0.0	0.0037339553236961365	0.0	False	P6
F2	ITGAV+ITGB3	other	432	58	0.007467910647392273	0.0	0.006944444444444444	0.0	0.0037339553236961365	0.0	False	P6
F2	THBD	other	432	58	0.007467910647392273	0.05350828915834427	0.006944444444444444	0.034482758620689655	0.03048809990286827	0.0003995951223293437	False	P6
FASLG	FAS	other	432	58	0.0	0.06521346420049667	0.0	0.05172413793103448	0.03260673210024834	0.0	False	P6
FBN1	ITGA5+ITGB1	other	432	58	0.024147288873791695	0.0	0.020833333333333332	0.0	0.012073644436895847	0.0	False	P6
FCER2	CR2	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
FCER2	FGFR2	other	432	58	0.0	0.013092190027236938	0.0	0.017241379310344827	0.006546095013618469	0.0	False	P6
FCER2	ITGAM+ITGB2	other	432	58	0.0	0.04589466378092766	0.0	0.034482758620689655	0.02294733189046383	0.0	False	P6
FCER2	ITGAV+ITGB3	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
FCER2	ITGAX+ITGB2	other	432	58	0.0	0.0932484120130539	0.0	0.05172413793103448	0.04662420600652695	0.0	False	P6
FGA+FGB+FGG	ITGA2B+ITGB3	other	432	58	0.021548522636294365	0.0	0.013888888888888888	0.0	0.010774261318147182	0.0	False	P6
FGA+FGB+FGG	ITGAM+ITGB2	other	432	58	0.021548522636294365	0.04589466378092766	0.013888888888888888	0.034482758620689655	0.03372159320861101	0.0009889622013684388	False	P6
FGA+FGB+FGG	ITGAX+ITGB2	other	432	58	0.021548522636294365	0.0932484120130539	0.013888888888888888	0.05172413793103448	0.05739846732467413	0.0020093655170617952	False	P6
FGF1	FGFR1	other	432	58	0.0027681055944412947	0.0453500859439373	0.0023148148148148147	0.034482758620689655	0.024059095769189298	0.00012553382660980637	False	P6
FGF1	FGFR2	other	432	58	0.0027681055944412947	0.013092190027236938	0.0023148148148148147	0.017241379310344827	0.007930147810839117	3.6240564457883095e-05	False	P6
FGF1	FGFR3	other	432	58	0.0027681055944412947	0.04531070217490196	0.0023148148148148147	0.034482758620689655	0.02403940388467163	0.00012542480817840946	False	P6
FGF1	FGFR4	other	432	58	0.0027681055944412947	0.0	0.0023148148148148147	0.0	0.0013840527972206473	0.0	False	P6
FGF1	ITGAV+ITGB3	other	432	58	0.0027681055944412947	0.0	0.0023148148148148147	0.0	0.0013840527972206473	0.0	False	P6
FGF10	FGFR2	other	432	58	0.0	0.013092190027236938	0.0	0.017241379310344827	0.006546095013618469	0.0	False	P6
FGF19	FGFR4+KLB	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
FGF2	FGFR1	other	432	58	0.0070638577453792095	0.0453500859439373	0.009259259259259259	0.034482758620689655	0.026206971844658256	0.00032034655584869433	False	P6
FGF2	FGFR2	other	432	58	0.0070638577453792095	0.013092190027236938	0.009259259259259259	0.017241379310344827	0.010078023886308074	9.248136792787409e-05	False	P6
FGF2	FGFR3	other	432	58	0.0070638577453792095	0.04531070217490196	0.009259259259259259	0.034482758620689655	0.026187279960140586	0.0003200683545067518	False	P6
FGF2	FGFR4	other	432	58	0.0070638577453792095	0.0	0.009259259259259259	0.0	0.0035319288726896048	0.0	False	P6
FGF2	ITGAV+ITGB3	other	432	58	0.0070638577453792095	0.0	0.009259259259259259	0.0	0.0035319288726896048	0.0	False	P6
FGF20	FGFR3	other	432	58	0.0023407116532325745	0.04531070217490196	0.0023148148148148147	0.034482758620689655	0.02382570691406727	0.00010605928859694358	False	P6
FGF22	FGFR2	other	432	58	0.0	0.013092190027236938	0.0	0.017241379310344827	0.006546095013618469	0.0	False	P6
FGF4	FGFR1	other	432	58	0.0	0.0453500859439373	0.0	0.034482758620689655	0.02267504297196865	0.0	False	P6
FGF5	FGFR1	other	432	58	0.0	0.0453500859439373	0.0	0.034482758620689655	0.02267504297196865	0.0	False	P6
FGF7	FGFR2	other	432	58	0.0	0.013092190027236938	0.0	0.017241379310344827	0.006546095013618469	0.0	False	P6
FGF8	FGFR3	other	432	58	0.0	0.04531070217490196	0.0	0.034482758620689655	0.02265535108745098	0.0	False	P6
FGF9	FGFR3	other	432	58	0.005921550560742617	0.04531070217490196	0.004629629629629629	0.034482758620689655	0.02561612636782229	0.0002683096138714324	False	P6
FGFR4	TGFBR3	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
FGL1	LAG3	other	432	58	0.0	0.15030860900878906	0.0	0.06896551724137931	0.07515430450439453	0.0	False	P6
FLRT2	ADGRL1	other	432	58	0.022005198523402214	0.029092714190483093	0.018518518518518517	0.017241379310344827	0.025548956356942654	0.0006401909513461812	False	P6
FLRT2	ADGRL3	other	432	58	0.022005198523402214	0.0	0.018518518518518517	0.0	0.011002599261701107	0.0	False	P6
FLRT3	ADGRL2	other	432	58	0.11285581439733505	0.0	0.08101851851851852	0.0	0.056427907198667526	0.0	False	P6
FLRT3	ADGRL3	other	432	58	0.11285581439733505	0.0	0.08101851851851852	0.0	0.056427907198667526	0.0	False	P6
FLRT3+TENM2	ADGRL1	other	432	58	0.11285581439733505	0.029092714190483093	0.08101851851851852	0.017241379310344827	0.07097426429390907	0.0032832819529958757	False	P6
FLRT3+TENM2	ADGRL2	other	432	58	0.11285581439733505	0.0	0.08101851851851852	0.0	0.056427907198667526	0.0	False	P6
FLRT3+TENM3	ADGRL3	other	432	58	0.007767396047711372	0.0	0.004629629629629629	0.0	0.003883698023855686	0.0	False	P6
FLRT3+TENM4	ADGRL1	other	432	58	0.046599969267845154	0.029092714190483093	0.037037037037037035	0.017241379310344827	0.037846341729164124	0.0013557195871947147	False	P6
FLT3LG	FLT3	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
FN1	ITGA10+ITGB1	other	432	58	0.036008212715387344	0.037178196012973785	0.018518518518518517	0.017241379310344827	0.036593204364180565	0.0013387203904095257	False	P6
FN1	ITGA11+ITGB1	other	432	58	0.036008212715387344	0.0	0.018518518518518517	0.0	0.018004106357693672	0.0	False	P6
FN1	ITGA2+ITGB1	other	432	58	0.036008212715387344	0.116561159491539	0.018518518518518517	0.08620689655172414	0.07628468610346317	0.004197159025323527	False	P6
FN1	ITGA2B+ITGB3	other	432	58	0.036008212715387344	0.0	0.018518518518518517	0.0	0.018004106357693672	0.0	False	P6
FN1	ITGA3+ITGB1	other	432	58	0.036008212715387344	0.0	0.018518518518518517	0.0	0.018004106357693672	0.0	False	P6
FN1	ITGA4+ITGB1	other	432	58	0.036008212715387344	0.3447932302951813	0.018518518518518517	0.2413793103448276	0.1904007215052843	0.012415387979294423	False	P6
FN1	ITGA4+ITGB7	other	432	58	0.036008212715387344	0.1664625108242035	0.018518518518518517	0.1206896551724138	0.10123536176979542	0.005994017498895388	False	P6
FN1	ITGA5+ITGB1	other	432	58	0.036008212715387344	0.0	0.018518518518518517	0.0	0.018004106357693672	0.0	False	P6
FN1	ITGA8+ITGB1	other	432	58	0.036008212715387344	0.0	0.018518518518518517	0.0	0.018004106357693672	0.0	False	P6
FN1	ITGAV+ITGB1	other	432	58	0.036008212715387344	0.0	0.018518518518518517	0.0	0.018004106357693672	0.0	False	P6
FN1	ITGAV+ITGB3	other	432	58	0.036008212715387344	0.0	0.018518518518518517	0.0	0.018004106357693672	0.0	False	P6
FN1	ITGAV+ITGB5	other	432	58	0.036008212715387344	0.0	0.018518518518518517	0.0	0.018004106357693672	0.0	False	P6
FTH1	SCARA5	other	432	58	1.5308234691619873	0.0	0.5115740740740741	0.0	0.7654117345809937	0.0	False	P6
FTL	SCARA5	other	432	58	2.134334087371826	0.0	0.7939814814814815	0.0	1.067167043685913	0.0	False	P6
GAD1+SLC6A1	GABBR1	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
GAD1+SLC6A1	GABBR2	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
GAD1+SLC6A1	GABRA2+GABRB3+GABRG2	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
GAD1+SLC6A1	GABRA3+GABRB3+GABRE	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
GAD1+SLC6A1	GABRA3+GABRB3+GABRG2	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
GAD1+SLC6A1	GABRA3+GABRB3+GABRQ	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
GAD1+SLC6A1	GABRA5+GABRB3+GABRG2	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
GAD1+SLC6A11	GABBR1	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
GAD1+SLC6A11	GABBR2	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
GAD1+SLC6A11	GABRA2+GABRB3+GABRG2	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
GAD1+SLC6A11	GABRA3+GABRB3+GABRE	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
GAD1+SLC6A11	GABRA3+GABRB3+GABRG2	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
GAD1+SLC6A11	GABRA3+GABRB3+GABRQ	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
GAD1+SLC6A11	GABRA5+GABRB3+GABRG2	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
GAD1+SLC6A12	GABBR1	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
GAD1+SLC6A12	GABBR2	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
GAD1+SLC6A12	GABRA2+GABRB3+GABRG2	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
GAD1+SLC6A12	GABRA3+GABRB3+GABRE	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
GAD1+SLC6A12	GABRA3+GABRB3+GABRG2	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
GAD1+SLC6A12	GABRA3+GABRB3+GABRQ	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
GAD1+SLC6A12	GABRA5+GABRB3+GABRG2	other	432	58	0.0	0.0	0.0	0.0	0.0	0.0	False	P6
GAD1+SLC6A6	GABBR1	other	432	58	0.005194622091948986	0.0	0.0023148148148148147	0.0	0.002597311045974493	0.0	False	P6
GAD1+SLC6A6	GABBR2	other	432	58	0.005194622091948986	0.0	0.0023148148148148147	0.0	0.002597311045974493	0.0	False	P6
GAD1+SLC6A6	GABRA2+GABRB3+GABRG2	other	432	58	0.005194622091948986	0.0	0.0023148148148148147	0.0	0.002597311045974493	0.0	False	P6
GAD1+SLC6A6	GABRA3+GABRB3+GABRE	other	432	58	0.005194622091948986	0.0	0.0023148148148148147	0.0	0.002597311045974493	0.0	False	P6
GAD1+SLC6A6	GABRA3+GABRB3+GABRG2	other	432	58	0.005194622091948986	0.0	0.0023148148148148147	0.0	0.002597311045974493	0.0	False	P6
GAD1+SLC6A6	GABRA3+GABRB3+GABRQ	other	432	58	0.005194622091948986	0.0	0.0023148148148148147	0.0	0.002597311045974493	0.0	False	P6
GAD1+SLC6A6	GABRA5+GABRB3+GABRG2	other	432	58	0.005194622091948986	0.0	0.0023148148148148147	0.0	0.002597311045974493	0.0	False	P6
GAD1+SLC6A8	GABBR1	other	432	58	0.005194622091948986	0.0	0.0023148148148148147	0.0	0.002597311045974493	0.0	False	P6
GAD1+SLC6A8	GABBR2	other	432	58	0.005194622091948986	0.0	0.0023148148148148147	0.0	0.002597311045974493	0.0	False	P6
GAD1+SLC6A8	GABRA2+GABRB3+GABRG2	other	432	58	0.005194622091948986	0.0	0.0023148148148148147	0.0	0.002597311045974493	0.0	False	P6
GAD1+SLC6A8	GABRA3+GABRB3+GABRE	other	432	58	0.005194622091948986	0.0	0.0023148148148148147	0.0	0.002597311045974493	0.0	False	P6
GAD1+SLC6A8	GABRA3+GABRB3+GABRG2	other	432	58	0.005194622091948986	0.0	0.0023148148148148147	0.0	0.002597311045974493	0.0	False	P6
GAD1+SLC6A8	GABRA3+GABRB3+GABRQ	other	432	58	0.005194622091948986	0.0	0.0023148148148148147	0.0	0.002597311045974493	0.0	False	P6
GAD1+SLC6A8	GABRA5+GABRB3+GABRG2	other	432	58	0.005194622091948986	0.0	0.0023148148148148147	0.0	0.002597311045974493	0.0	False	P6
GAL	GALR2	other	432	58	0.007501611486077309	0.0	0.009259259259259259	0.0	0.0037508057430386543	0.0	False	P6
GAL	GALR3	other	432	58	0.007501611486077309	0.0	0.009259259259259259	0.0	0.0037508057430386543	0.0	False	P6
GAS6	AXL	other	432	58	0.01890834979712963	0.02230493538081646	0.013888888888888888	0.017241379310344827	0.020606642588973045	0.00042174952038285043	False	P6
GAS6	MERTK	other	432	58	0.01890834979712963	0.0	0.013888888888888888	0.0	0.009454174898564816	0.0	False	P6
