interaction_name	axis	family	thesis_expect	cohort	patient	split	n_mal	n_high	n_low	n_tnk	prob_high	prob_low	pval_high	pval_low	detected	delta
HLA-B_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1089	pctpos	1063	933	130	272	0	0	NA	NA	FALSE	0
HLA-C_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1089	pctpos	1063	933	130	272	0	0	NA	NA	FALSE	0
JAM1_ITGAL_ITGB2	F11R	barrier_inhibitory	high>low	GSE205335	P1090	q4q1	566	141	141	247	0.0197276766719907	0.0123882310338954	0	0	TRUE	0.00733944563809533
NECTIN2_TIGIT	NECTIN2-TIGIT	barrier_inhibitory	high>low	GSE205335	P1090	q4q1	566	141	141	247	0.0136382417804168	0.0043329450714971	0	0	TRUE	0.00930529670891965
CDH1_ITGAE_ITGB7	CDH1	barrier_inhibitory	high>low	GSE205335	P1090	q4q1	566	141	141	247	0.0100091400378732	0.00283167538864259	0	0	TRUE	0.0071774646492306
CDH1_KLRG1	CDH1	barrier_inhibitory	high>low	GSE205335	P1090	q4q1	566	141	141	247	0	0	NA	NA	FALSE	0
LGALS9_HAVCR2	LGALS9	barrier_inhibitory	high>low	GSE205335	P1090	q4q1	566	141	141	247	0.0109376404357551	0.0135562206890348	0	0	TRUE	-0.00261858025327967
LGALS9_CD44	LGALS9	barrier_inhibitory	high>low	GSE205335	P1090	q4q1	566	141	141	247	0.0162643663473514	0.0199342690020299	0	0	TRUE	-0.00366990265467849
LGALS9_CD45	LGALS9	barrier_inhibitory	high>low	GSE205335	P1090	q4q1	566	141	141	247	0.0250306429151588	0.0301277432842748	0	0	TRUE	-0.00509710036911602
CXCL9_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE205335	P1090	q4q1	566	141	141	247	0	0	NA	NA	FALSE	0
CXCL10_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE205335	P1090	q4q1	566	141	141	247	0.000677884324295722	0.00557923598383918	0	0	TRUE	-0.00490135165954346
CCL5_CCR5	CCL5	ifn_recruit_mhci	low>high	GSE205335	P1090	q4q1	566	141	141	247	0	8.27966981375841e-05	NA	0	TRUE	-8.27966981375841e-05
CCL5_CCR1	CCL5	ifn_recruit_mhci	low>high	GSE205335	P1090	q4q1	566	141	141	247	0	0.000178131522885078	NA	0	TRUE	-0.000178131522885078
HLA-A_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1090	q4q1	566	141	141	247	0.0540293339877984	0.0548155636455529	0	0	TRUE	-0.000786229657754454
HLA-B_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1090	q4q1	566	141	141	247	0.055261388359615	0.0563635598570079	0	0	TRUE	-0.00110217149739295
HLA-C_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1090	q4q1	566	141	141	247	0.0541332180540219	0.0546293409342845	0	0	TRUE	-0.000496122880262587
JAM1_ITGAL_ITGB2	F11R	barrier_inhibitory	high>low	GSE205335	P1090	median	566	216	350	247	0.0129997649509237	0.00908367445912719	0	0	TRUE	0.00391609049179651
NECTIN2_TIGIT	NECTIN2-TIGIT	barrier_inhibitory	high>low	GSE205335	P1090	median	566	216	350	247	0.00749987446675705	0.000988361326470888	0	0	TRUE	0.00651151314028617
CDH1_ITGAE_ITGB7	CDH1	barrier_inhibitory	high>low	GSE205335	P1090	median	566	216	350	247	0.0066204900018083	0.000895148747649834	0	0	TRUE	0.00572534125415847
CDH1_KLRG1	CDH1	barrier_inhibitory	high>low	GSE205335	P1090	median	566	216	350	247	0	0	NA	NA	FALSE	0
LGALS9_HAVCR2	LGALS9	barrier_inhibitory	high>low	GSE205335	P1090	median	566	216	350	247	0.00879035146261067	0.0094055666109206	0	0	TRUE	-0.000615215148309938
LGALS9_CD44	LGALS9	barrier_inhibitory	high>low	GSE205335	P1090	median	566	216	350	247	0.0129262787878769	0.0141064734253701	0	0	TRUE	-0.00118019463749323
LGALS9_CD45	LGALS9	barrier_inhibitory	high>low	GSE205335	P1090	median	566	216	350	247	0.0195365893154976	0.0220214332639657	0	0	TRUE	-0.00248484394846813
CXCL9_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE205335	P1090	median	566	216	350	247	0	0	NA	NA	FALSE	0
CXCL10_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE205335	P1090	median	566	216	350	247	0.00273513626791329	0.00441703816670662	0	0	TRUE	-0.00168190189879333
CCL5_CCR5	CCL5	ifn_recruit_mhci	low>high	GSE205335	P1090	median	566	216	350	247	5.72325745856508e-06	3.18901718769723e-05	0	0	TRUE	-2.61669144184073e-05
CCL5_CCR1	CCL5	ifn_recruit_mhci	low>high	GSE205335	P1090	median	566	216	350	247	1.23216416060851e-05	6.86428919178873e-05	0	0	TRUE	-5.63212503118022e-05
HLA-A_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1090	median	566	216	350	247	0.0333273495972375	0.0540420858833944	0	0	TRUE	-0.0207147362861569
HLA-B_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1090	median	566	216	350	247	0.0341102252375927	0.0552483038440464	0	0	TRUE	-0.0211380786064537
HLA-C_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1090	median	566	216	350	247	0.0334215605421136	0.0531369990497287	0	0	TRUE	-0.0197154385076151
JAM1_ITGAL_ITGB2	F11R	barrier_inhibitory	high>low	GSE205335	P1090	pctpos	566	216	350	247	0.0129997649509237	0.00908367445912719	0	0	TRUE	0.00391609049179651
NECTIN2_TIGIT	NECTIN2-TIGIT	barrier_inhibitory	high>low	GSE205335	P1090	pctpos	566	216	350	247	0.00749987446675705	0.000988361326470888	0	0	TRUE	0.00651151314028617
CDH1_ITGAE_ITGB7	CDH1	barrier_inhibitory	high>low	GSE205335	P1090	pctpos	566	216	350	247	0.0066204900018083	0.000895148747649834	0	0	TRUE	0.00572534125415847
CDH1_KLRG1	CDH1	barrier_inhibitory	high>low	GSE205335	P1090	pctpos	566	216	350	247	0	0	NA	NA	FALSE	0
LGALS9_HAVCR2	LGALS9	barrier_inhibitory	high>low	GSE205335	P1090	pctpos	566	216	350	247	0.00879035146261067	0.0094055666109206	0	0	TRUE	-0.000615215148309938
LGALS9_CD44	LGALS9	barrier_inhibitory	high>low	GSE205335	P1090	pctpos	566	216	350	247	0.0129262787878769	0.0141064734253701	0	0	TRUE	-0.00118019463749323
LGALS9_CD45	LGALS9	barrier_inhibitory	high>low	GSE205335	P1090	pctpos	566	216	350	247	0.0195365893154976	0.0220214332639657	0	0	TRUE	-0.00248484394846813
CXCL9_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE205335	P1090	pctpos	566	216	350	247	0	0	NA	NA	FALSE	0
CXCL10_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE205335	P1090	pctpos	566	216	350	247	0.00273513626791329	0.00441703816670662	0	0	TRUE	-0.00168190189879333
CCL5_CCR5	CCL5	ifn_recruit_mhci	low>high	GSE205335	P1090	pctpos	566	216	350	247	5.72325745856508e-06	3.18901718769723e-05	0	0	TRUE	-2.61669144184073e-05
CCL5_CCR1	CCL5	ifn_recruit_mhci	low>high	GSE205335	P1090	pctpos	566	216	350	247	1.23216416060851e-05	6.86428919178873e-05	0	0	TRUE	-5.63212503118022e-05
HLA-A_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1090	pctpos	566	216	350	247	0.0333273495972375	0.0540420858833944	0	0	TRUE	-0.0207147362861569
HLA-B_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1090	pctpos	566	216	350	247	0.0341102252375927	0.0552483038440464	0	0	TRUE	-0.0211380786064537
HLA-C_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1090	pctpos	566	216	350	247	0.0334215605421136	0.0531369990497287	0	0	TRUE	-0.0197154385076151
JAM1_ITGAL_ITGB2	F11R	barrier_inhibitory	high>low	GSE205335	P1115	q4q1	3769	942	942	271	NA	NA	NA	NA	FALSE	NA
NECTIN2_TIGIT	NECTIN2-TIGIT	barrier_inhibitory	high>low	GSE205335	P1115	q4q1	3769	942	942	271	NA	NA	NA	NA	FALSE	NA
CDH1_ITGAE_ITGB7	CDH1	barrier_inhibitory	high>low	GSE205335	P1115	q4q1	3769	942	942	271	NA	NA	NA	NA	FALSE	NA
CDH1_KLRG1	CDH1	barrier_inhibitory	high>low	GSE205335	P1115	q4q1	3769	942	942	271	NA	NA	NA	NA	FALSE	NA
LGALS9_HAVCR2	LGALS9	barrier_inhibitory	high>low	GSE205335	P1115	q4q1	3769	942	942	271	NA	NA	NA	NA	FALSE	NA
LGALS9_CD44	LGALS9	barrier_inhibitory	high>low	GSE205335	P1115	q4q1	3769	942	942	271	NA	NA	NA	NA	FALSE	NA
LGALS9_CD45	LGALS9	barrier_inhibitory	high>low	GSE205335	P1115	q4q1	3769	942	942	271	NA	NA	NA	NA	FALSE	NA
CXCL9_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE205335	P1115	q4q1	3769	942	942	271	NA	NA	NA	NA	FALSE	NA
CXCL10_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE205335	P1115	q4q1	3769	942	942	271	NA	NA	NA	NA	FALSE	NA
CCL5_CCR5	CCL5	ifn_recruit_mhci	low>high	GSE205335	P1115	q4q1	3769	942	942	271	NA	NA	NA	NA	FALSE	NA
CCL5_CCR1	CCL5	ifn_recruit_mhci	low>high	GSE205335	P1115	q4q1	3769	942	942	271	NA	NA	NA	NA	FALSE	NA
HLA-A_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1115	q4q1	3769	942	942	271	NA	NA	NA	NA	FALSE	NA
HLA-B_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1115	q4q1	3769	942	942	271	NA	NA	NA	NA	FALSE	NA
HLA-C_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1115	q4q1	3769	942	942	271	NA	NA	NA	NA	FALSE	NA
JAM1_ITGAL_ITGB2	F11R	barrier_inhibitory	high>low	GSE205335	P1115	median	3769	1883	1886	271	NA	NA	NA	NA	FALSE	NA
NECTIN2_TIGIT	NECTIN2-TIGIT	barrier_inhibitory	high>low	GSE205335	P1115	median	3769	1883	1886	271	NA	NA	NA	NA	FALSE	NA
CDH1_ITGAE_ITGB7	CDH1	barrier_inhibitory	high>low	GSE205335	P1115	median	3769	1883	1886	271	NA	NA	NA	NA	FALSE	NA
CDH1_KLRG1	CDH1	barrier_inhibitory	high>low	GSE205335	P1115	median	3769	1883	1886	271	NA	NA	NA	NA	FALSE	NA
LGALS9_HAVCR2	LGALS9	barrier_inhibitory	high>low	GSE205335	P1115	median	3769	1883	1886	271	NA	NA	NA	NA	FALSE	NA
LGALS9_CD44	LGALS9	barrier_inhibitory	high>low	GSE205335	P1115	median	3769	1883	1886	271	NA	NA	NA	NA	FALSE	NA
LGALS9_CD45	LGALS9	barrier_inhibitory	high>low	GSE205335	P1115	median	3769	1883	1886	271	NA	NA	NA	NA	FALSE	NA
CXCL9_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE205335	P1115	median	3769	1883	1886	271	NA	NA	NA	NA	FALSE	NA
CXCL10_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE205335	P1115	median	3769	1883	1886	271	NA	NA	NA	NA	FALSE	NA
CCL5_CCR5	CCL5	ifn_recruit_mhci	low>high	GSE205335	P1115	median	3769	1883	1886	271	NA	NA	NA	NA	FALSE	NA
CCL5_CCR1	CCL5	ifn_recruit_mhci	low>high	GSE205335	P1115	median	3769	1883	1886	271	NA	NA	NA	NA	FALSE	NA
HLA-A_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1115	median	3769	1883	1886	271	NA	NA	NA	NA	FALSE	NA
HLA-B_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1115	median	3769	1883	1886	271	NA	NA	NA	NA	FALSE	NA
HLA-C_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1115	median	3769	1883	1886	271	NA	NA	NA	NA	FALSE	NA
JAM1_ITGAL_ITGB2	F11R	barrier_inhibitory	high>low	GSE205335	P1115	pctpos	3769	3350	419	271	NA	NA	NA	NA	FALSE	NA
NECTIN2_TIGIT	NECTIN2-TIGIT	barrier_inhibitory	high>low	GSE205335	P1115	pctpos	3769	3350	419	271	NA	NA	NA	NA	FALSE	NA
CDH1_ITGAE_ITGB7	CDH1	barrier_inhibitory	high>low	GSE205335	P1115	pctpos	3769	3350	419	271	NA	NA	NA	NA	FALSE	NA
CDH1_KLRG1	CDH1	barrier_inhibitory	high>low	GSE205335	P1115	pctpos	3769	3350	419	271	NA	NA	NA	NA	FALSE	NA
LGALS9_HAVCR2	LGALS9	barrier_inhibitory	high>low	GSE205335	P1115	pctpos	3769	3350	419	271	NA	NA	NA	NA	FALSE	NA
LGALS9_CD44	LGALS9	barrier_inhibitory	high>low	GSE205335	P1115	pctpos	3769	3350	419	271	NA	NA	NA	NA	FALSE	NA
LGALS9_CD45	LGALS9	barrier_inhibitory	high>low	GSE205335	P1115	pctpos	3769	3350	419	271	NA	NA	NA	NA	FALSE	NA
CXCL9_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE205335	P1115	pctpos	3769	3350	419	271	NA	NA	NA	NA	FALSE	NA
CXCL10_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE205335	P1115	pctpos	3769	3350	419	271	NA	NA	NA	NA	FALSE	NA
CCL5_CCR5	CCL5	ifn_recruit_mhci	low>high	GSE205335	P1115	pctpos	3769	3350	419	271	NA	NA	NA	NA	FALSE	NA
CCL5_CCR1	CCL5	ifn_recruit_mhci	low>high	GSE205335	P1115	pctpos	3769	3350	419	271	NA	NA	NA	NA	FALSE	NA
HLA-A_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1115	pctpos	3769	3350	419	271	NA	NA	NA	NA	FALSE	NA
HLA-B_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1115	pctpos	3769	3350	419	271	NA	NA	NA	NA	FALSE	NA
HLA-C_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1115	pctpos	3769	3350	419	271	NA	NA	NA	NA	FALSE	NA
JAM1_ITGAL_ITGB2	F11R	barrier_inhibitory	high>low	GSE205335	P1119	q4q1	1222	305	305	621	0.0244896802953481	0	0	NA	TRUE	0.0244896802953481
NECTIN2_TIGIT	NECTIN2-TIGIT	barrier_inhibitory	high>low	GSE205335	P1119	q4q1	1222	305	305	621	0.0234850881282311	0.00314326279785659	0	0	TRUE	0.0203418253303745
CDH1_ITGAE_ITGB7	CDH1	barrier_inhibitory	high>low	GSE205335	P1119	q4q1	1222	305	305	621	0.0118267376491204	0	0	NA	TRUE	0.0118267376491204
CDH1_KLRG1	CDH1	barrier_inhibitory	high>low	GSE205335	P1119	q4q1	1222	305	305	621	0.00113475579415477	0	0	NA	TRUE	0.00113475579415477
LGALS9_HAVCR2	LGALS9	barrier_inhibitory	high>low	GSE205335	P1119	q4q1	1222	305	305	621	0.00539011661621997	0	0	NA	TRUE	0.00539011661621997
LGALS9_CD44	LGALS9	barrier_inhibitory	high>low	GSE205335	P1119	q4q1	1222	305	305	621	0.00537448336810634	0	0	NA	TRUE	0.00537448336810634
LGALS9_CD45	LGALS9	barrier_inhibitory	high>low	GSE205335	P1119	q4q1	1222	305	305	621	0.00994135063988853	0	0	NA	TRUE	0.00994135063988853
CXCL9_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE205335	P1119	q4q1	1222	305	305	621	0	0	NA	NA	FALSE	0
CXCL10_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE205335	P1119	q4q1	1222	305	305	621	0	0	NA	NA	FALSE	0
CCL5_CCR5	CCL5	ifn_recruit_mhci	low>high	GSE205335	P1119	q4q1	1222	305	305	621	0	0	NA	NA	FALSE	0
CCL5_CCR1	CCL5	ifn_recruit_mhci	low>high	GSE205335	P1119	q4q1	1222	305	305	621	0	6.04360298421457e-05	NA	0	TRUE	-6.04360298421457e-05
HLA-A_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1119	q4q1	1222	305	305	621	0.0532332152477997	0.0537298026508358	0	0	TRUE	-0.000496587403036076
HLA-B_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1119	q4q1	1222	305	305	621	0.0532895521020299	0.0532066097269401	0	0	TRUE	8.29423750898228e-05
HLA-C_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1119	q4q1	1222	305	305	621	0.0498472999376947	0.0476284700229203	0	0	TRUE	0.00221882991477442
JAM1_ITGAL_ITGB2	F11R	barrier_inhibitory	high>low	GSE205335	P1119	median	1222	441	781	621	0.0154709882408142	0.00341620925964944	0	0	TRUE	0.0120547789811648
NECTIN2_TIGIT	NECTIN2-TIGIT	barrier_inhibitory	high>low	GSE205335	P1119	median	1222	441	781	621	0.0144550556661112	0.0049773975287043	0	0	TRUE	0.00947765813740694
CDH1_ITGAE_ITGB7	CDH1	barrier_inhibitory	high>low	GSE205335	P1119	median	1222	441	781	621	0.00703193337851968	0	0	NA	TRUE	0.00703193337851968
CDH1_KLRG1	CDH1	barrier_inhibitory	high>low	GSE205335	P1119	median	1222	441	781	621	0.000669749645542986	0	0	NA	TRUE	0.000669749645542986
LGALS9_HAVCR2	LGALS9	barrier_inhibitory	high>low	GSE205335	P1119	median	1222	441	781	621	0.00299021937080402	0	0	NA	TRUE	0.00299021937080402
LGALS9_CD44	LGALS9	barrier_inhibitory	high>low	GSE205335	P1119	median	1222	441	781	621	0.00298149211609619	0	0	NA	TRUE	0.00298149211609619
LGALS9_CD45	LGALS9	barrier_inhibitory	high>low	GSE205335	P1119	median	1222	441	781	621	0.00554459860935485	0	0	NA	TRUE	0.00554459860935485
CXCL9_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE205335	P1119	median	1222	441	781	621	0	0	NA	NA	FALSE	0
CXCL10_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE205335	P1119	median	1222	441	781	621	0	0	NA	NA	FALSE	0
CCL5_CCR5	CCL5	ifn_recruit_mhci	low>high	GSE205335	P1119	median	1222	441	781	621	0	0	NA	NA	FALSE	0
CCL5_CCR1	CCL5	ifn_recruit_mhci	low>high	GSE205335	P1119	median	1222	441	781	621	0	0	NA	NA	FALSE	0
HLA-A_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1119	median	1222	441	781	621	0.0344689364800498	0.060786524295234	0	0	TRUE	-0.0263175878151843
HLA-B_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1119	median	1222	441	781	621	0.0345387922041018	0.0607073973470747	0	0	TRUE	-0.026168605142973
HLA-C_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1119	median	1222	441	781	621	0.0323078437642913	0.0535413141100889	0	0	TRUE	-0.0212334703457976
JAM1_ITGAL_ITGB2	F11R	barrier_inhibitory	high>low	GSE205335	P1119	pctpos	1222	441	781	621	0.0154709882408142	0.00341620925964944	0	0	TRUE	0.0120547789811648
NECTIN2_TIGIT	NECTIN2-TIGIT	barrier_inhibitory	high>low	GSE205335	P1119	pctpos	1222	441	781	621	0.0144550556661112	0.0049773975287043	0	0	TRUE	0.00947765813740694
CDH1_ITGAE_ITGB7	CDH1	barrier_inhibitory	high>low	GSE205335	P1119	pctpos	1222	441	781	621	0.00703193337851968	0	0	NA	TRUE	0.00703193337851968
CDH1_KLRG1	CDH1	barrier_inhibitory	high>low	GSE205335	P1119	pctpos	1222	441	781	621	0.000669749645542986	0	0	NA	TRUE	0.000669749645542986
LGALS9_HAVCR2	LGALS9	barrier_inhibitory	high>low	GSE205335	P1119	pctpos	1222	441	781	621	0.00299021937080402	0	0	NA	TRUE	0.00299021937080402
LGALS9_CD44	LGALS9	barrier_inhibitory	high>low	GSE205335	P1119	pctpos	1222	441	781	621	0.00298149211609619	0	0	NA	TRUE	0.00298149211609619
LGALS9_CD45	LGALS9	barrier_inhibitory	high>low	GSE205335	P1119	pctpos	1222	441	781	621	0.00554459860935485	0	0	NA	TRUE	0.00554459860935485
CXCL9_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE205335	P1119	pctpos	1222	441	781	621	0	0	NA	NA	FALSE	0
CXCL10_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE205335	P1119	pctpos	1222	441	781	621	0	0	NA	NA	FALSE	0
CCL5_CCR5	CCL5	ifn_recruit_mhci	low>high	GSE205335	P1119	pctpos	1222	441	781	621	0	0	NA	NA	FALSE	0
CCL5_CCR1	CCL5	ifn_recruit_mhci	low>high	GSE205335	P1119	pctpos	1222	441	781	621	0	0	NA	NA	FALSE	0
HLA-A_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1119	pctpos	1222	441	781	621	0.0344689364800498	0.060786524295234	0	0	TRUE	-0.0263175878151843
HLA-B_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1119	pctpos	1222	441	781	621	0.0345387922041018	0.0607073973470747	0	0	TRUE	-0.026168605142973
HLA-C_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P1119	pctpos	1222	441	781	621	0.0323078437642913	0.0535413141100889	0	0	TRUE	-0.0212334703457976
JAM1_ITGAL_ITGB2	F11R	barrier_inhibitory	high>low	GSE205335	P4001	median	27	13	14	1801	0.000938883983493918	0	0	NA	TRUE	0.000938883983493918
NECTIN2_TIGIT	NECTIN2-TIGIT	barrier_inhibitory	high>low	GSE205335	P4001	median	27	13	14	1801	7.84119028364844e-05	0	0	NA	TRUE	7.84119028364844e-05
CDH1_ITGAE_ITGB7	CDH1	barrier_inhibitory	high>low	GSE205335	P4001	median	27	13	14	1801	9.84011594907157e-05	0	0	NA	TRUE	9.84011594907157e-05
CDH1_KLRG1	CDH1	barrier_inhibitory	high>low	GSE205335	P4001	median	27	13	14	1801	0.000315138614236364	0	0	NA	TRUE	0.000315138614236364
LGALS9_HAVCR2	LGALS9	barrier_inhibitory	high>low	GSE205335	P4001	median	27	13	14	1801	0	0	NA	NA	FALSE	0
LGALS9_CD44	LGALS9	barrier_inhibitory	high>low	GSE205335	P4001	median	27	13	14	1801	0	0.000653699643213134	NA	0	TRUE	-0.000653699643213134
LGALS9_CD45	LGALS9	barrier_inhibitory	high>low	GSE205335	P4001	median	27	13	14	1801	0	0.00109358555037233	NA	0	TRUE	-0.00109358555037233
CXCL9_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE205335	P4001	median	27	13	14	1801	0	0	NA	NA	FALSE	0
CXCL10_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE205335	P4001	median	27	13	14	1801	0	0	NA	NA	FALSE	0
CCL5_CCR5	CCL5	ifn_recruit_mhci	low>high	GSE205335	P4001	median	27	13	14	1801	0	0	NA	NA	FALSE	0
CCL5_CCR1	CCL5	ifn_recruit_mhci	low>high	GSE205335	P4001	median	27	13	14	1801	0	0	NA	NA	FALSE	0
HLA-A_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P4001	median	27	13	14	1801	0.000645401553541839	0.00072654255458514	0	0	TRUE	-8.11410010433016e-05
HLA-B_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P4001	median	27	13	14	1801	0	0	NA	NA	FALSE	0
HLA-C_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P4001	median	27	13	14	1801	0.000631025839810108	0.00071196201421354	0	0	TRUE	-8.09361744034323e-05
JAM1_ITGAL_ITGB2	F11R	barrier_inhibitory	high>low	GSE205335	P4001	pctpos	27	13	14	1801	0.000938883983493918	0	0	NA	TRUE	0.000938883983493918
NECTIN2_TIGIT	NECTIN2-TIGIT	barrier_inhibitory	high>low	GSE205335	P4001	pctpos	27	13	14	1801	7.84119028364844e-05	0	0	NA	TRUE	7.84119028364844e-05
CDH1_ITGAE_ITGB7	CDH1	barrier_inhibitory	high>low	GSE205335	P4001	pctpos	27	13	14	1801	9.84011594907157e-05	0	0	NA	TRUE	9.84011594907157e-05
CDH1_KLRG1	CDH1	barrier_inhibitory	high>low	GSE205335	P4001	pctpos	27	13	14	1801	0.000315138614236364	0	0	NA	TRUE	0.000315138614236364
LGALS9_HAVCR2	LGALS9	barrier_inhibitory	high>low	GSE205335	P4001	pctpos	27	13	14	1801	0	0	NA	NA	FALSE	0
LGALS9_CD44	LGALS9	barrier_inhibitory	high>low	GSE205335	P4001	pctpos	27	13	14	1801	0	0.000653699643213134	NA	0	TRUE	-0.000653699643213134
LGALS9_CD45	LGALS9	barrier_inhibitory	high>low	GSE205335	P4001	pctpos	27	13	14	1801	0	0.00109358555037233	NA	0	TRUE	-0.00109358555037233
CXCL9_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE205335	P4001	pctpos	27	13	14	1801	0	0	NA	NA	FALSE	0
CXCL10_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE205335	P4001	pctpos	27	13	14	1801	0	0	NA	NA	FALSE	0
CCL5_CCR5	CCL5	ifn_recruit_mhci	low>high	GSE205335	P4001	pctpos	27	13	14	1801	0	0	NA	NA	FALSE	0
CCL5_CCR1	CCL5	ifn_recruit_mhci	low>high	GSE205335	P4001	pctpos	27	13	14	1801	0	0	NA	NA	FALSE	0
HLA-A_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P4001	pctpos	27	13	14	1801	0.000645401553541839	0.00072654255458514	0	0	TRUE	-8.11410010433016e-05
HLA-B_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P4001	pctpos	27	13	14	1801	0	0	NA	NA	FALSE	0
HLA-C_CD8A	HLA-CD8	ifn_recruit_mhci	low>high	GSE205335	P4001	pctpos	27	13	14	1801	0.000631025839810108	0.00071196201421354	0	0	TRUE	-8.09361744034323e-05
JAM1_ITGAL_ITGB2	F11R	barrier_inhibitory	high>low	GSE189357	TD1	q4q1	2186	546	546	9915	0.00178882366053316	0	0	NA	TRUE	0.00178882366053316
NECTIN2_TIGIT	NECTIN2-TIGIT	barrier_inhibitory	high>low	GSE189357	TD1	q4q1	2186	546	546	9915	0.00192126520682338	0	0	NA	TRUE	0.00192126520682338
CDH1_ITGAE_ITGB7	CDH1	barrier_inhibitory	high>low	GSE189357	TD1	q4q1	2186	546	546	9915	0.00108026721109987	0	0	NA	TRUE	0.00108026721109987
CDH1_KLRG1	CDH1	barrier_inhibitory	high>low	GSE189357	TD1	q4q1	2186	546	546	9915	0	0	NA	NA	FALSE	0
LGALS9_HAVCR2	LGALS9	barrier_inhibitory	high>low	GSE189357	TD1	q4q1	2186	546	546	9915	0	0	NA	NA	FALSE	0
LGALS9_CD44	LGALS9	barrier_inhibitory	high>low	GSE189357	TD1	q4q1	2186	546	546	9915	0.00452002832841698	0	0	NA	TRUE	0.00452002832841698
LGALS9_CD45	LGALS9	barrier_inhibitory	high>low	GSE189357	TD1	q4q1	2186	546	546	9915	0.00562532927094775	0	0	NA	TRUE	0.00562532927094775
CXCL9_CXCR3	CXCL9/10-CXCR3	ifn_recruit_mhci	low>high	GSE189357	TD1	q4q1	2186	546	546	9915	0	0	NA	NA	FALSE	0
