interaction_name	pathway_name	annotation	ligand	receptor	ligand_genes	receptor_genes	ligand_class	pair_origin	method	n_sender_high	n_receiver_high	ligand_mean_high	receptor_mean_high	ligand_prop_high	receptor_prop_high	detected_high	score_high	n_sender_low	n_receiver_low	ligand_mean_low	receptor_mean_low	ligand_prop_low	receptor_prop_low	detected_low	score_low	delta	pass_either	cohort	patient	destination	rule
CD55_ADGRE5	other		CD55	ADGRE5	CD55	ADGRE5	other	cellphonedb_v5_interactors	liana_cpdb	451	867	0.8761388063430786	0.14933080971240997	0.5410199761390686	0.11764705926179886	True	0.5127348080277443	451	867	0.89521324634552	0.14933080971240997	0.4900221824645996	0.11764705926179886	True	0.522272028028965	-0.009537220001220703	True	GSE131907	P3013	TLS	tertile
ITGAV+ITGB1_ADGRE5	other	Signaling by Integrin	ITGAV+ITGB1	ADGRE5	ITGAV|ITGB1	ADGRE5	other	cellphonedb_v5_interactors	liana_cpdb	451	867	0.13455796241760254	0.14933080971240997	0.11308203637599945	0.11764705926179886	True	0.14194438606500626	451	867	0.0968267172574997	0.14933080971240997	0.0798226147890091	0.11764705926179886	False	0.0	0.14194438606500626	True	GSE131907	P3013	TLS	tertile
LTC4S_CYSLTR1	other	Signaling by Lipoxin/Leukotriene	LTC4S	CYSLTR1	LTC4S	CYSLTR1	other	cellphonedb_v5_interactors	liana_cpdb	451	867	0.09432171285152435	0.1533723771572113	0.10421285778284073	0.1234140694141388	True	0.12384704500436783	451	867	0.0458921417593956	0.1533723771572113	0.05764966830611229	0.1234140694141388	False	0.0	0.12384704500436783	True	GSE131907	P3013	TLS	tertile
PODXL2_SELL	other	Signaling by Podocalyxin-like protein	PODXL2	SELL	PODXL2	SELL	other	cellphonedb_v5_interactors	liana_cpdb	451	867	0.12226910144090652	0.3490186035633087	0.11973392218351364	0.18223759531974792	True	0.23564385250210762	451	867	0.10796858370304108	0.3490186035633087	0.09977827221155167	0.18223759531974792	False	0.0	0.23564385250210762	True	GSE131907	P3013	TLS	tertile
PPIA_BSG	other		PPIA	BSG	PPIA	BSG	other	cellphonedb_v5_interactors	liana_cpdb	451	867	1.2776206731796265	0.4739793837070465	0.6297117471694946	0.36216840147972107	True	0.8758000284433365	451	867	1.1178364753723145	0.4739793837070465	0.5365853905677795	0.36216840147972107	True	0.7959079295396805	0.079892098903656	True	GSE131907	P3013	TLS	tertile
SFTPD_ADGRE5	other		SFTPD	ADGRE5	SFTPD	ADGRE5	other	cellphonedb_v5_interactors	liana_cpdb	451	867	0.9728403687477112	0.14933080971240997	0.5410199761390686	0.11764705926179886	True	0.5610855892300606	451	867	0.9810093641281128	0.14933080971240997	0.5144124031066895	0.11764705926179886	True	0.5651700869202614	-0.004084497690200806	True	GSE131907	P3013	TLS	tertile
SPP1_CD44	SPP1	Secreted Signaling	SPP1	CD44	SPP1	CD44	other	cellchatdb_v2	cellchat	451	1780	0.198801651597023	0.49355989694595337	0.2838137447834015	0.307865172624588	True	0.16404807886560693	451	1780	0.26476597785949707	0.49355989694595337	0.28159645199775696	0.307865172624588	True	0.2072022425754781	-0.04315416370987116	True	GSE131907	P3013	TNK	tertile
MDK_NCL	MK	Secreted Signaling	MDK	NCL	MDK	NCL	other	cellchatdb_v2	cellchat	451	1780	0.1872415989637375	0.20322898030281067	0.2549889087677002	0.19325841963291168	True	0.07072337658215867	451	1780	0.2686179280281067	0.20322898030281067	0.28159645199775696	0.19325841963291168	True	0.09843461715348038	-0.02771124057132171	True	GSE131907	P3013	TNK	tertile
FN1_CD44	FN1	ECM-Receptor	FN1	CD44	FN1	CD44	other	cellchatdb_v2	cellchat	451	1780	0.5096363425254822	0.49355989694595337	0.4101995527744293	0.307865172624588	True	0.3346959299113032	451	1780	0.2762109041213989	0.49355989694595337	0.2771618664264679	0.307865172624588	True	0.2142400143848865	0.12045591552641671	True	GSE131907	P3013	TNK	tertile
LAMA5_CD44	LAMININ	ECM-Receptor	LAMA5	CD44	LAMA5	CD44	other	cellchatdb_v2	cellchat	451	1780	0.08389802277088165	0.49355989694595337	0.2039911299943924	0.307865172624588	True	0.07648325472621736	451	1780	0.001842654193751514	0.49355989694595337	0.10421285778284073	0.307865172624588	True	0.001815617963347167	0.0746676367628702	True	GSE131907	P3013	TNK	tertile
LAMB2_CD44	LAMININ	ECM-Receptor	LAMB2	CD44	LAMB2	CD44	other	cellchatdb_v2	cellchat	451	1780	0.03022792562842369	0.49355989694595337	0.14412416517734528	0.307865172624588	True	0.028974039415418654	451	1780	0.020298462361097336	0.49355989694595337	0.13303770124912262	0.307865172624588	True	0.0196434185304559	0.009330620884962754	True	GSE131907	P3013	TNK	tertile
LAMB3_CD44	LAMININ	ECM-Receptor	LAMB3	CD44	LAMB3	CD44	other	cellchatdb_v2	cellchat	451	1780	0.3701426684856415	0.49355989694595337	0.3946785032749176	0.307865172624588	True	0.26760055900254764	451	1780	0.2040943205356598	0.49355989694595337	0.26607540249824524	0.307865172624588	True	0.16768316385867904	0.0999173951438686	True	GSE131907	P3013	TNK	tertile
LAMC1_CD44	LAMININ	ECM-Receptor	LAMC1	CD44	LAMC1	CD44	other	cellchatdb_v2	cellchat	451	1780	0.08403316140174866	0.49355989694595337	0.190687358379364	0.307865172624588	True	0.07659701363682096	451	1780	0.018122732639312744	0.49355989694595337	0.13303770124912262	0.307865172624588	True	0.017574905213351668	0.05902210842346929	True	GSE131907	P3013	TNK	tertile
THBS1_CD47	THBS	ECM-Receptor	THBS1	CD47	THBS1	CD47	other	cellchatdb_v2	cellchat	451	1780	0.003078761277720332	0.19183889031410217	0.10643015801906586	0.1887640506029129	True	0.001179858583461341	451	1780	0.0	0.19183889031410217	0.07538802921772003	0.1887640506029129	False	0.0	0.001179858583461341	True	GSE131907	P3013	TNK	tertile
APP_CD74	APP	Cell-Cell Contact	APP	CD74	APP	CD74	other	cellchatdb_v2	cellchat	451	1780	0.38814881443977356	1.5371681451797485	0.4035476744174957	0.6168539524078369	True	0.5440660163908962	451	1780	0.22141417860984802	1.5371681451797485	0.27494457364082336	0.6168539524078369	True	0.4050103995124848	0.13905561687841145	True	GSE131907	P3013	TNK	tertile
CDH1_KLRG1	CDH1	Cell-Cell Contact	CDH1	KLRG1	CDH1	KLRG1	barrier|inhibitory	cellchatdb_v2	cellchat	451	1780	0.823891282081604	0.0021518857683986425	0.5742793679237366	0.10168538987636566	True	0.0035333112932548435	451	1780	0.5922244787216187	0.0021518857683986425	0.4545454680919647	0.10168538987636566	True	0.002542318995172982	0.0009909922980818617	True	GSE131907	P3013	TNK	tertile
CLEC2D_KLRB1	CLEC	Cell-Cell Contact	CLEC2D	KLRB1	CLEC2D	KLRB1	other	cellchatdb_v2	cellchat	451	1780	0.0050853765569627285	0.8685979843139648	0.11086474359035492	0.3724718987941742	True	0.008756934307022277	451	1780	0.014654905535280704	0.8685979843139648	0.12195122241973877	0.3724718987941742	True	0.02482640129870977	-0.016069466991687494	True	GSE131907	P3013	TNK	tertile
HLA-A_CD8A	MHC-I	Cell-Cell Contact	HLA-A	CD8A	HLA-A	CD8A	other	cellchatdb_v2	cellchat	451	1780	2.3187918663024902	0.2960911989212036	0.864745020866394	0.21910113096237183	True	0.5786187313926751	451	1780	1.9744970798492432	0.2960911989212036	0.7738358974456787	0.21910113096237183	True	0.5390138173431331	0.03960491404954192	True	GSE131907	P3013	TNK	tertile
HLA-B_CD8A	MHC-I	Cell-Cell Contact	HLA-B	CD8A	HLA-B	CD8A	other	cellchatdb_v2	cellchat	451	1780	1.903983473777771	0.2960911989212036	0.8115299344062805	0.21910113096237183	True	0.5299659622540865	451	1780	1.8036776781082153	0.2960911989212036	0.7472283840179443	0.21910113096237183	True	0.5164658307361779	0.013500131517908631	True	GSE131907	P3013	TNK	tertile
HLA-C_CD8A	MHC-I	Cell-Cell Contact	HLA-C	CD8A	HLA-C	CD8A	other	cellchatdb_v2	cellchat	451	1780	1.7602633237838745	0.2960911989212036	0.7649667263031006	0.21910113096237183	True	0.510379215409044	451	1780	1.5841392278671265	0.2960911989212036	0.6984478831291199	0.21910113096237183	True	0.4840305831072987	0.02634863230174528	True	GSE131907	P3013	TNK	tertile
HLA-E_CD8A	MHC-I	Cell-Cell Contact	HLA-E	CD8A	HLA-E	CD8A	inhibitory	cellchatdb_v2	cellchat	451	1780	0.6551980972290039	0.2960911989212036	0.516629695892334	0.21910113096237183	True	0.27953723365331157	451	1780	0.611092209815979	0.2960911989212036	0.45676276087760925	0.21910113096237183	True	0.26571986389087954	0.01381736976243203	True	GSE131907	P3013	TNK	tertile
HLA-F_CD8A	MHC-I	Cell-Cell Contact	HLA-F	CD8A	HLA-F	CD8A	inhibitory	cellchatdb_v2	cellchat	451	1780	0.011345289647579193	0.2960911989212036	0.12195122241973877	0.21910113096237183	True	0.006673644077931476	451	1780	0.0	0.2960911989212036	0.0731707289814949	0.21910113096237183	False	0.0	0.006673644077931476	True	GSE131907	P3013	TNK	tertile
HLA-A_CD8B	MHC-I	Cell-Cell Contact	HLA-A	CD8B	HLA-A	CD8B	other	cellchatdb_v2	cellchat	451	1780	2.3187918663024902	0.35410118103027344	0.864745020866394	0.23988763988018036	True	0.6215237729943991	451	1780	1.9744970798492432	0.35410118103027344	0.7738358974456787	0.23988763988018036	True	0.5830455471710659	0.038478225823333156	True	GSE131907	P3013	TNK	tertile
HLA-B_CD8B	MHC-I	Cell-Cell Contact	HLA-B	CD8B	HLA-B	CD8B	other	cellchatdb_v2	cellchat	451	1780	1.903983473777771	0.35410118103027344	0.8115299344062805	0.23988763988018036	True	0.5741791780825396	451	1780	1.8036776781082153	0.35410118103027344	0.7472283840179443	0.23988763988018036	True	0.5608967666990425	0.013282411383497061	True	GSE131907	P3013	TNK	tertile
HLA-C_CD8B	MHC-I	Cell-Cell Contact	HLA-C	CD8B	HLA-C	CD8B	other	cellchatdb_v2	cellchat	451	1780	1.7602633237838745	0.35410118103027344	0.7649667263031006	0.23988763988018036	True	0.5548874205550565	451	1780	1.5841392278671265	0.35410118103027344	0.6984478831291199	0.23988763988018036	True	0.5287222894091214	0.026165131145935105	True	GSE131907	P3013	TNK	tertile
HLA-E_CD8B	MHC-I	Cell-Cell Contact	HLA-E	CD8B	HLA-E	CD8B	inhibitory	cellchatdb_v2	cellchat	451	1780	0.6551980972290039	0.35410118103027344	0.516629695892334	0.23988763988018036	True	0.31694588146599584	451	1780	0.611092209815979	0.35410118103027344	0.45676276087760925	0.23988763988018036	True	0.30205465512777213	0.014891226338223706	True	GSE131907	P3013	TNK	tertile
HLA-F_CD8B	MHC-I	Cell-Cell Contact	HLA-F	CD8B	HLA-F	CD8B	inhibitory	cellchatdb_v2	cellchat	451	1780	0.011345289647579193	0.35410118103027344	0.12195122241973877	0.23988763988018036	True	0.007970718112230947	451	1780	0.0	0.35410118103027344	0.0731707289814949	0.23988763988018036	False	0.0	0.007970718112230947	True	GSE131907	P3013	TNK	tertile
CD55_ADGRE5	ADGRE	Cell-Cell Contact	CD55	ADGRE5	CD55	ADGRE5	other	cellchatdb_v2	cellchat	451	1780	0.7952290773391724	0.0184315275400877	0.5410199761390686	0.1117977499961853	True	0.028479702940489002	451	1780	0.7991106510162354	0.0184315275400877	0.4900221824645996	0.1117977499961853	True	0.028614736758752313	-0.00013503381826331096	True	GSE131907	P3013	TNK	tertile
SFTPD_ADGRE5	ADGRE	Cell-Cell Contact	SFTPD	ADGRE5	SFTPD	ADGRE5	other	cellchatdb_v2	cellchat	451	1780	0.8571470379829407	0.0184315275400877	0.5410199761390686	0.1117977499961853	True	0.030629263832669326	451	1780	0.871717095375061	0.0184315275400877	0.5144124031066895	0.1117977499961853	True	0.031133700145564644	-0.0005044363128953178	True	GSE131907	P3013	TNK	tertile
PPIA_BSG	CypA	Secreted Signaling	PPIA	BSG	PPIA	BSG	other	cellchatdb_v2	cellchat	451	1780	1.2472259998321533	0.2902120053768158	0.6297117471694946	0.22808988392353058	True	0.41992665085063025	451	1780	1.0472536087036133	0.2902120053768158	0.5365853905677795	0.22808988392353058	True	0.37805187605891605	0.0418747747917142	True	GSE131907	P3013	TNK	tertile
HLA-A_CD8A	MHC_I	curated_overlay	HLA-A	CD8A	HLA-A	CD8A	other	curated_overlay	liana_cpdb	451	1780	2.205087661743164	0.5143484473228455	0.864745020866394	0.21910113096237183	True	1.3597180545330048	451	1780	1.914774775505066	0.5143484473228455	0.7738358974456787	0.21910113096237183	True	1.2145616114139557	0.14515644311904907	True	GSE131907	P3013	TNK	tertile
HLA-A_CD8B	MHC_I	curated_overlay	HLA-A	CD8B	HLA-A	CD8B	other	curated_overlay	liana_cpdb	451	1780	2.205087661743164	0.5726192593574524	0.864745020866394	0.23988763988018036	True	1.3888534605503082	451	1780	1.914774775505066	0.5726192593574524	0.7738358974456787	0.23988763988018036	True	1.2436970174312592	0.14515644311904907	True	GSE131907	P3013	TNK	tertile
HLA-B_CD8A	MHC_I	curated_overlay	HLA-B	CD8A	HLA-B	CD8A	other	curated_overlay	liana_cpdb	451	1780	1.8425425291061401	0.5143484473228455	0.8115299344062805	0.21910113096237183	True	1.1784454882144928	451	1780	1.7622087001800537	0.5143484473228455	0.7472283840179443	0.21910113096237183	True	1.1382785737514496	0.04016691446304321	True	GSE131907	P3013	TNK	tertile
HLA-B_CD8B	MHC_I	curated_overlay	HLA-B	CD8B	HLA-B	CD8B	other	curated_overlay	liana_cpdb	451	1780	1.8425425291061401	0.5726192593574524	0.8115299344062805	0.23988763988018036	True	1.2075808942317963	451	1780	1.7622087001800537	0.5726192593574524	0.7472283840179443	0.23988763988018036	True	1.167413979768753	0.04016691446304321	True	GSE131907	P3013	TNK	tertile
HLA-C_CD8A	MHC_I	curated_overlay	HLA-C	CD8A	HLA-C	CD8A	other	curated_overlay	liana_cpdb	451	1780	1.724976897239685	0.5143484473228455	0.7649667263031006	0.21910113096237183	True	1.1196626722812653	451	1780	1.5713024139404297	0.5143484473228455	0.6984478831291199	0.21910113096237183	True	1.0428254306316376	0.07683724164962769	True	GSE131907	P3013	TNK	tertile
HLA-C_CD8B	MHC_I	curated_overlay	HLA-C	CD8B	HLA-C	CD8B	other	curated_overlay	liana_cpdb	451	1780	1.724976897239685	0.5726192593574524	0.7649667263031006	0.23988763988018036	True	1.1487980782985687	451	1780	1.5713024139404297	0.5726192593574524	0.6984478831291199	0.23988763988018036	True	1.071960836648941	0.07683724164962769	True	GSE131907	P3013	TNK	tertile
CEACAM5_CD8A	MHC_I_partial	Adhesion by CEAM	CEACAM5	CD8A	CEACAM5	CD8A	barrier	cellphonedb_v5_interactors	liana_cpdb	451	1780	0.33312562108039856	0.5143484473228455	0.2483370304107666	0.21910113096237183	True	0.423737034201622	451	1780	0.12743911147117615	0.5143484473228455	0.10643015801906586	0.21910113096237183	True	0.3208937793970108	0.1028432548046112	True	GSE131907	P3013	TNK	tertile
ALCAM_CD6	other		ALCAM	CD6	ALCAM	CD6	other	cellphonedb_v5_interactors	liana_cpdb	451	1780	0.2810465097427368	0.2501489818096161	0.24611973762512207	0.12528090178966522	True	0.26559774577617645	451	1780	0.21447044610977173	0.2501489818096161	0.15521064400672913	0.12528090178966522	True	0.2323097139596939	0.033288031816482544	True	GSE131907	P3013	TNK	tertile
APLP2_PIGR	other	Signaling by Amyloid-like protein	APLP2	PIGR	APLP2	PIGR	other	cellphonedb_v5_interactors	liana_cpdb	451	1780	1.418765902519226	0.34985288977622986	0.7716186046600342	0.16910111904144287	True	0.884309396147728	451	1780	1.169267177581787	0.34985288977622986	0.6119734048843384	0.16910111904144287	True	0.7595600336790085	0.12474936246871948	True	GSE131907	P3013	TNK	tertile
APP_CD74	other	Signaling by Amyloid-beta precursor protein	APP	CD74	APP	CD74	other	cellphonedb_v5_interactors	liana_cpdb	451	1780	0.5187857151031494	1.5932003259658813	0.4035476744174957	0.6168539524078369	True	1.0559930205345154	451	1780	0.38530951738357544	1.5932003259658813	0.27494457364082336	0.6168539524078369	True	0.9892549216747284	0.06673809885978699	True	GSE131907	P3013	TNK	tertile
CD320_JAML	other		CD320	JAML	CD320	JAML	other	cellphonedb_v5_interactors	liana_cpdb	451	1780	0.196565642952919	0.3403206169605255	0.2039911299943924	0.16292135417461395	True	0.26844312995672226	451	1780	0.13620075583457947	0.3403206169605255	0.13747228682041168	0.16292135417461395	True	0.2382606863975525	0.03018244355916977	True	GSE131907	P3013	TNK	tertile
CD47_SIRPG	other		CD47	SIRPG	CD47	SIRPG	inhibitory	cellphonedb_v5_interactors	liana_cpdb	451	1780	0.5196797847747803	0.2519034743309021	0.4079822599887848	0.12415730208158493	True	0.3857916295528412	451	1780	0.3973233103752136	0.2519034743309021	0.3015521168708801	0.12415730208158493	True	0.32461339235305786	0.061178237199783325	True	GSE131907	P3013	TNK	tertile
CD55_ADGRE5	other		CD55	ADGRE5	CD55	ADGRE5	other	cellphonedb_v5_interactors	liana_cpdb	451	1780	0.8761388063430786	0.2197512537240982	0.5410199761390686	0.1117977499961853	True	0.5479450300335884	451	1780	0.89521324634552	0.2197512537240982	0.4900221824645996	0.1117977499961853	True	0.5574822500348091	-0.009537220001220703	True	GSE131907	P3013	TNK	tertile
CDH1_KLRG1	other	Adhesion by Cadherin	CDH1	KLRG1	CDH1	KLRG1	barrier|inhibitory	cellphonedb_v5_interactors	liana_cpdb	451	1780	0.9116457104682922	0.21528343856334686	0.5742793679237366	0.10168538987636566	True	0.5634645745158195	451	1780	0.719020664691925	0.21528343856334686	0.4545454680919647	0.10168538987636566	True	0.46715205162763596	0.0963125228881836	True	GSE131907	P3013	TNK	tertile
DHCR24_RORA	other	Signaling by Cholesterol/Desmosterol	DHCR24	RORA	DHCR24	RORA	other	cellphonedb_v5_interactors	liana_cpdb	451	1780	0.9012925028800964	0.24382999539375305	0.5498891472816467	0.12303370982408524	True	0.5725612491369247	451	1780	0.8594261407852173	0.24382999539375305	0.49445676803588867	0.12303370982408524	True	0.5516280680894852	0.020933181047439575	True	GSE131907	P3013	TNK	tertile
ITGAV+ITGB1_ADGRE5	other	Signaling by Integrin	ITGAV+ITGB1	ADGRE5	ITGAV|ITGB1	ADGRE5	other	cellphonedb_v5_interactors	liana_cpdb	451	1780	0.13455796241760254	0.2197512537240982	0.11308203637599945	0.1117977499961853	True	0.17715460807085037	451	1780	0.0968267172574997	0.2197512537240982	0.0798226147890091	0.1117977499961853	False	0.0	0.17715460807085037	True	GSE131907	P3013	TNK	tertile
LIPA_RORA	other	Signaling by Cholesterol	LIPA	RORA	LIPA	RORA	other	cellphonedb_v5_interactors	liana_cpdb	451	1780	0.1130826473236084	0.24382999539375305	0.12195122241973877	0.12303370982408524	True	0.17845632135868073	451	1780	0.09333845227956772	0.24382999539375305	0.095343679189682	0.12303370982408524	False	0.0	0.17845632135868073	True	GSE131907	P3013	TNK	tertile
PODXL2_SELL	other	Signaling by Podocalyxin-like protein	PODXL2	SELL	PODXL2	SELL	other	cellphonedb_v5_interactors	liana_cpdb	451	1780	0.12226910144090652	0.3134936988353729	0.11973392218351364	0.15056179463863373	True	0.21788140013813972	451	1780	0.10796858370304108	0.3134936988353729	0.09977827221155167	0.15056179463863373	False	0.0	0.21788140013813972	True	GSE131907	P3013	TNK	tertile
PPIA_BSG	other		PPIA	BSG	PPIA	BSG	other	cellphonedb_v5_interactors	liana_cpdb	451	1780	1.2776206731796265	0.4664527475833893	0.6297117471694946	0.22808988392353058	True	0.8720367103815079	451	1780	1.1178364753723145	0.4664527475833893	0.5365853905677795	0.22808988392353058	True	0.7921446114778519	0.079892098903656	True	GSE131907	P3013	TNK	tertile
SFTPD_ADGRE5	other		SFTPD	ADGRE5	SFTPD	ADGRE5	other	cellphonedb_v5_interactors	liana_cpdb	451	1780	0.9728403687477112	0.2197512537240982	0.5410199761390686	0.1117977499961853	True	0.5962958112359047	451	1780	0.9810093641281128	0.2197512537240982	0.5144124031066895	0.1117977499961853	True	0.6003803089261055	-0.004084497690200806	True	GSE131907	P3013	TNK	tertile
PF4_CXCR3	CXCL	Secreted Signaling	PF4	CXCR3	PF4	CXCR3	other	cellchatdb_v2	cellchat	79	256	0.006415698677301407	0.055411677807569504	0.1139240488409996	0.2109375	True	0.0007105040810560699	70	256	0.007446792908012867	0.055411677807569504	0.12857143580913544	0.2109375	True	0.000824598055525794	-0.0001140939744697241	True	GSE131907	P3016	B	tertile
TNFSF14_TNFRSF14	LIGHT	Secreted Signaling	TNFSF14	TNFRSF14	TNFSF14	TNFRSF14	other	cellchatdb_v2	cellchat	79	256	0.04103294387459755	0.06211533024907112	0.17721518874168396	0.23046875	True	0.005071696494679472	70	256	0.0212843157351017	0.06211533024907112	0.15714286267757416	0.23046875	True	0.002637191433784715	0.0024345050608947576	True	GSE131907	P3016	B	tertile
TNFSF13B_TNFRSF17	BAFF	Secreted Signaling	TNFSF13B	TNFRSF17	TNFSF13B	TNFRSF17	other	cellchatdb_v2	cellchat	79	256	0.17021167278289795	0.2035617232322693	0.39240506291389465	0.37890625	True	0.06480627206290232	70	256	0.14567141234874725	0.2035617232322693	0.3571428656578064	0.37890625	True	0.055985931915084414	0.008820340147817907	True	GSE131907	P3016	B	tertile
TNFSF13B_TNFRSF13B	BAFF	Secreted Signaling	TNFSF13B	TNFRSF13B	TNFSF13B	TNFRSF13B	other	cellchatdb_v2	cellchat	79	256	0.17021167278289795	0.04591246321797371	0.39240506291389465	0.171875	True	0.015389146976344244	70	256	0.14567141234874725	0.04591246321797371	0.3571428656578064	0.171875	True	0.01319970396188879	0.002189443014455455	True	GSE131907	P3016	B	tertile
