scope	universe	rank	set	family	size	n_alias	n_genes_ranked	es	nes	p	fdr_rank	fdr_family	n_leading	lead_mean	lead_median	lineage_frac	leading_top	status	nperm
full	within_cohort	max_logFC	GO_CHEMOKINE_MEDIATED_SIGNALING	chemokine	30	0	14302	0.3074669752101731	0.8327414224641614	0.743128435782109	1.0	0.9905047476261869	11	0.13915394256876665	0.2144300962721372	0.0	CX3CL1,CCL20,CXCL2,LYN,STK39,WNK1,CXCL8,CXCL6,CXCL1,CCL18,CXCL5	ok	2000
full	within_cohort	max_logFC	GO_INTERFERON_MEDIATED_SIGNALING	ifn	29	0	14302	-0.2848291157849272	-1.362493507400436	0.001999000499750125	0.0030984507746126934	0.003075385384230961	6	-1.164926422170567	-0.9456385131907892	0.0	IFNG,IFITM1,JAK2,STAT2,IFITM3,STAT1	ok	2000
full	within_cohort	max_logFC	GO_RESPONSE_TO_TYPE_II_INTERFERON	ifn	54	0	14302	-0.39907491937246875	nan	0.0004997501249375312	0.001032816924870898	0.0009086365907955112	19	-1.5645125433559215	-1.1670953954679657	0.0	GBP5,CCL3,CCL4,CCL5,IFITM1,KYNU,GBP2,UBD,GBP1,IRF8,GBP4,AIF1,HLA-DPA1,IFITM3,CCL26,GBP6,STAT1,GAPDH,CD74	ok	2000
full	within_cohort	max_logFC	GO_TYPE_I_INTERFERON_SIGNALING	ifn	21	0	14302	0.2757570190077364	0.7092751762252032	0.8390804597701149	1.0	0.9985007496251874	7	-0.06662480683852069	0.27372648073139383	0.0	MAVS,IFNAR1,IRAK1,IFI27,HDAC4,IKBKE,IFNAR2	ok	2000
drop_GSE205335	zerofill_q4	ols_t	HALLMARK_INTERFERON_ALPHA_RESPONSE	ifn	95	0	18091	-0.4110300211384364	-1.9852723565311559	0.0004997501249375312	0.0007377263749077841	0.0008329168748958853	43	-0.6875825695737875	-0.598812667239943	0.023255813953488372	GBP2,TMEM140,LAP3,TAP1,RTP4,GBP4,EPSTI1,SELL,B2M,IFITM1,UBE2L6,STAT2,PSMB9,IRF9,CXCL11,IFI35,PSME2,PSME1,ELF1,PROCR	ok	2000
drop_GSE205335	zerofill_q4	ols_t	HALLMARK_INTERFERON_GAMMA_RESPONSE	ifn	196	0	18091	-0.4403485449815427	-2.3965764130194382	4.999750012499375e-05	0.0007377263749077841	0.0008329168748958853	93	-0.7849788556543176	-0.6948752169940313	0.12903225806451613	CSF2RB,CCL5,GZMA,PSMA2,IL10RA,FGL2,IRF8,CD69,SAMHD1,IL15RA,SERPING1,VCAM1,LAP3,TAP1,RTP4,FPR1,JAK2,GBP4,EPSTI1,XCL1	ok	20000
drop_GSE205335	zerofill_q4	ols_t	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	mhc	21	0	18091	-0.5809087105906451	-1.9908236466913882	0.0004997501249375312	0.0007377263749077841	0.0008329168748958853	12	-0.6471761762944199	-0.5961086280886251	0.0	TAP2,TAP1,B2M,PSMB9,HLA-E,HLA-C,HLA-B,HLA-F,PSMB8,PSMB10,HLA-G,IRF1	ok	2000
drop_GSE205335	zerofill_q4	ols_t	HALLMARK_IFN_CORE	ifn	71	0	18091	-0.4219934669759557	-1.9504660402221	0.0004997501249375312	0.0007377263749077841	0.0008329168748958853	33	-0.6483430158887521	-0.5889131600508661	0.0	LAP3,TAP1,RTP4,GBP4,EPSTI1,B2M,UBE2L6,STAT2,PSMB9,IRF9,CXCL11,IFI35,PSME2,PSME1,IFITM3,IFI30,SAMD9L,C1S,CXCL10,IFI44L	ok	2000
drop_GSE205335	zerofill_q4	ols_t	HALLMARK_IFN_ALPHA_NOLINEAGE	ifn	94	0	18091	-0.4031743287170914	-1.9720724257061748	0.0004997501249375312	0.0007377263749077841	0.0008329168748958853	42	-0.6803846024830469	-0.5938629136454046	0.0	GBP2,TMEM140,LAP3,TAP1,RTP4,GBP4,EPSTI1,B2M,IFITM1,UBE2L6,STAT2,PSMB9,IRF9,CXCL11,IFI35,PSME2,PSME1,ELF1,PROCR,IFITM3	ok	2000
drop_GSE205335	zerofill_q4	ols_t	HALLMARK_IFN_GAMMA_NOLINEAGE	ifn	183	0	18091	-0.3987834714952443	-2.163904932749838	0.0004997501249375312	0.0007377263749077841	0.0008329168748958853	82	-0.7440890060080512	-0.6683798416430954	0.0	CCL5,PSMA2,IL10RA,FGL2,IRF8,SAMHD1,IL15RA,SERPING1,VCAM1,LAP3,TAP1,RTP4,JAK2,GBP4,EPSTI1,SELP,CCL7,B2M,PFKP,PTPN1	ok	2000
drop_GSE205335	zerofill_q4	ols_t	HALLMARK_IFN_CORE_NOLINEAGE	ifn	71	0	18091	-0.4219934669759557	-1.9618714305362233	0.0004997501249375312	0.0007377263749077841	0.0008329168748958853	33	-0.6483430158887521	-0.5889131600508661	0.0	LAP3,TAP1,RTP4,GBP4,EPSTI1,B2M,UBE2L6,STAT2,PSMB9,IRF9,CXCL11,IFI35,PSME2,PSME1,IFITM3,IFI30,SAMD9L,C1S,CXCL10,IFI44L	ok	2000
drop_GSE205335	zerofill_q4	ols_t	CUSTOM_CORE_ISG	ifn	44	0	18091	-0.6072305130265607	-2.5888424021802594	0.0004997501249375312	0.0007377263749077841	0.0008329168748958853	28	-0.6641176182666195	-0.5961086280886251	0.0	GBP2,TAP2,TAP1,GBP4,B2M,STAT1,STAT2,PSMB9,IRF9,GBP1,HLA-E,IFI35,HLA-C,IFI44L,BST2,HLA-B,OASL,IFIH1,OAS2,IFI6	ok	2000
drop_GSE205335	zerofill_q4	ols_t	CUSTOM_CORE_ISG_CXCR3	ifn	49	0	18091	-0.6349214157815186	-2.741833958993363	0.0004997501249375312	0.0007377263749077841	0.0008329168748958853	30	-0.7675158967709103	-0.6746589366378524	0.0	CCL5,GBP2,TAP2,TAP1,GBP4,B2M,STAT1,STAT2,PSMB9,IRF9,CXCL11,GBP1,HLA-E,IFI35,CXCL9,CXCL13,HLA-C,CXCL10,IFI44L,BST2	ok	2000
drop_GSE205335	zerofill_q4	ols_t	CUSTOM_INFLAMMATORY_CHEMOKINES	chemokine	22	0	18091	-0.6086511011373159	-2.13688962419137	0.0004997501249375312	0.0007377263749077841	0.0004997501249375312	12	-1.1489876934182772	-1.0680241457509116	0.16666666666666666	CCL5,XCL2,CCL3,CCL4,XCL1,CCL7,CCL8,CXCL11,CXCL9,CCL2,CXCL13,CXCL10	ok	2000
drop_GSE205335	zerofill_q4	ols_t	REACTOME_ANTIGEN_CROSS_PRESENTATION	mhc	102	0	18091	-0.38408484700795625	-1.8494798773303462	0.0004997501249375312	0.0007377263749077841	0.0008329168748958853	39	-0.6234380651272281	-0.5132460207830363	0.02564102564102564	BTK,CYBB,PSMA2,CD36,PSMD2,S100A1,S100A8,PSMA5,PSMD9,FCGR1A,B2M,PSMB9,HLA-E,RPS27A,PSME2,PSME1,PSMB5,MRC1,HLA-C,PSMC4	ok	2000
drop_GSE205335	zerofill_q4	ols_t	REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	chemokine	44	0	18091	-0.6199525251033202	-2.623038479506073	0.0004997501249375312	0.0007377263749077841	0.0004997501249375312	24	-1.073407586189908	-1.034266733225131	0.20833333333333334	CXCR4,CCL5,XCL2,CXCR3,CCL3,CCL4,CCR7,CCR1,CCR6,CXCR5,XCL1,CCL13,CCL7,ACKR4,CXCL11,CXCR6,CXCL9,ACKR2,CCL19,CCL2	ok	2000
drop_GSE205335	zerofill_q4	ols_t	REACTOME_CLASS_I_MHC_ANTIGEN_PROCESSING	mhc	355	0	18091	0.22133468972228443	0.9844347308193934	0.527736131934033	0.527736131934033	0.527736131934033	140	0.41955990061889303	0.3599761218982873	0.0	FBXW4,RBBP6,PSMD5,LNX1,SIAH1,SH3RF1,BECN1,UBE2H,UBE2Q1,KLHL20,SEC24D,RNF19A,MGRN1,UBE3B,STUB1,ASB11,ANAPC11,UBE2O,ASB7,CDC34	ok	2000
drop_GSE205335	zerofill_q4	ols_t	REACTOME_INTERFERON_SIGNALING	ifn	177	0	18091	-0.23229732988383434	-1.2382617334223054	0.0024987506246876563	0.0035209667893326066	0.003844231730288702	61	-0.6528039900447079	-0.5422160512241953	0.01639344262295082	IRF8,SAMHD1,GBP5,GBP2,VCAM1,JAK2,GBP4,FCGR1A,B2M,GNL3,IFITM1,PTPN1,IFNG,EIF4A2,STAT1,UBE2L6,STAT2,EIF4A1,SGIP1,IRF9	ok	2000
drop_GSE205335	zerofill_q4	ols_t	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	ifn	59	0	18091	-0.37462294019376635	-1.6645335800452539	0.0004997501249375312	0.0007377263749077841	0.0008329168748958853	25	-0.6700533611638132	-0.5889131600508661	0.0	IRF8,SAMHD1,GBP2,IFITM1,PTPN1,STAT1,STAT2,IRF9,KPNA1,HLA-E,IFI35,IFITM3,HLA-C,BST2,HLA-B,OASL,XAF1,OAS2,IFI6,HLA-F	ok	2000
drop_GSE205335	zerofill_q4	ols_t	REACTOME_INTERFERON_GAMMA_SIGNALING	ifn	82	0	18091	-0.2796307329968388	-1.344003065094321	0.0069965017491254375	0.009430067574908198	0.009995002498750625	34	-0.7682302513846668	-0.6133559134004374	0.029411764705882353	IRF8,GBP5,GBP2,VCAM1,JAK2,GBP4,FCGR1A,B2M,PTPN1,IFNG,STAT1,IRF9,GBP1,HLA-E,PTPN2,HLA-DQA1,IFI30,TRIM17,HLA-C,HLA-DRB5	ok	2000
drop_GSE205335	zerofill_q4	ols_t	KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	mhc	60	0	18091	-0.49704546655326814	-2.2231936843585154	0.0004997501249375312	0.0007377263749077841	0.0008329168748958853	29	-0.6911311848602145	-0.6266177102640335	0.13793103448275862	CD8A,KLRD1,CD8B,TAP2,TAP1,B2M,IFNG,CD4,CTSB,HLA-E,TNF,PSME2,PSME1,HLA-DQA1,KLRC1,IFI30,HLA-C,HLA-DRB5,HLA-B,CTSL	ok	2000
drop_GSE205335	zerofill_q4	ols_t	KEGG_CHEMOKINE_SIGNALING_PATHWAY	chemokine	167	0	18091	-0.4368388757274725	-2.375184748143017	0.0004997501249375312	0.0007377263749077841	0.0004997501249375312	59	-0.936404498368898	-0.8892873311145504	0.0847457627118644	PREX1,CXCR4,GNAI3,FGR,CCL5,ITK,WAS,XCL2,JAK3,CXCR3,GNG2,GNGT2,PIK3CG,CCL3,CCL4,PIK3R5,CCR7,CCR1,RASGRP2,JAK2	ok	2000
drop_GSE205335	zerofill_q4	ols_t	WP_CHEMOKINE_SIGNALING	chemokine	145	0	18091	-0.42927875601200677	-2.2409004306331513	0.0004997501249375312	0.0007377263749077841	0.0004997501249375312	49	-0.9260240020252954	-0.8856985803776474	0.08163265306122448	PREX1,CXCR4,GNAI3,FGR,CCL5,ITK,WAS,JAK3,CXCR3,GNG2,GNGT2,PIK3CG,CCL3,CCL4,PIK3R5,CCR7,CCR1,RASGRP2,JAK2,CCR6	ok	2000
drop_GSE205335	zerofill_q4	ols_t	WP_INTERFERON_TYPE_I_SIGNALING	ifn	54	0	18091	-0.3039869543594814	-1.3204760602004466	0.013993003498250875	0.018074296185240712	0.018657337997667833	13	-0.5871229497492266	-0.5375469589133409	0.23076923076923078	LCK,PTPRC,RPS6,EIF4B,ZAP70,STAT4,STAT1,STAT2,EIF4A1,IRF9,RAP1A,RACK1,EIF4EBP1	ok	2000
drop_GSE205335	zerofill_q4	ols_t	WP_INTERFERON_SIGNALING_OVERVIEW	ifn	16	0	18091	-0.39786853187595617	-1.2553901157391967	0.05247376311844078	0.06024765395080237	0.0617338389628715	5	-0.6941809834910794	-0.6196836194779443	0.0	JAK2,IFNG,STAT1,STAT2,IRF9	ok	2000
drop_GSE205335	zerofill_q4	ols_t	WP_INTERFERON_TYPE_II_SIGNALING	ifn	33	0	18091	-0.5631527377696592	-2.161342834516113	0.0004997501249375312	0.0007377263749077841	0.0008329168748958853	13	-0.9429685843206754	-1.0540043029690334	0.0	CYBB,IRF8,SPI1,TAP1,JAK2,IFNG,STAT1,IL1B,STAT2,PSMB9,IRF9,GBP1,CXCL9	ok	2000
drop_GSE205335	zerofill_q4	ols_t	WP_INTERFERON_TYPE_III_SIGNALING	ifn	7	0	18091											size_out_of_range	
drop_GSE205335	zerofill_q4	ols_t	GO_MHC_I_PEPTIDE_ANTIGEN_PRESENTATION	mhc	18	0	18091	-0.38576996081410364	-1.2924047751735546	0.04247876061969016	0.050647753046553654	0.0530984507746127	5	-0.9456739382465076	-0.9835054973353634	0.0	FCER1G,TAP2,TAP1,B2M,IFI30	ok	2000
drop_GSE205335	zerofill_q4	ols_t	GO_CELLULAR_RESPONSE_TO_CHEMOKINE	chemokine	49	0	18091	-0.5289956698194758	-2.2576577918915457	0.0004997501249375312	0.0007377263749077841	0.0004997501249375312	24	-1.0423358534704956	-0.9981858270985923	0.08333333333333333	CCL5,XCL2,CCL3,CCL4,CCR1,XCL1,CCL13,CCL7,CCL23,CCL26,CCL8,CCL14,CXCL11,DOCK8,CXCL9,CCL19,FOXC1,CCL2,CCL18,CXCL13	ok	2000
drop_GSE205335	zerofill_q4	ols_t	GO_CELLULAR_RESPONSE_TO_INTERFERON_BETA	ifn	18	0	18091	-0.2649633941549875	-0.8633209673173988	0.20839580209895053	0.21534232883558221	0.20839580209895053	8	-0.524854082323904	-0.4838730771748647	0.0	STAT1,MNDA,HTRA2,PYHIN1,AIM2,IFI16,NDUFA13,IRF1	ok	2000
drop_GSE205335	zerofill_q4	ols_t	GO_CELLULAR_RESPONSE_TO_TYPE_I_INTERFERON	ifn	22	0	18091	-0.31385363469828514	-1.1017497885804972	0.07796101949025487	0.08333764152406554	0.08206423104237355	8	-0.5987762348297528	-0.5147911090645847	0.0	IFITM1,STAT1,STAT2,TRAF3,IFITM3,OAS2,TBK1,TANK	ok	2000
drop_GSE205335	zerofill_q4	ols_t	GO_CELLULAR_RESPONSE_TO_TYPE_II_INTERFERON	ifn	57	0	18091	-0.6030855823028731	-2.674576325498267	0.0004997501249375312	0.0007377263749077841	0.0008329168748958853	28	-1.0955882559033063	-1.1076413433434693	0.07142857142857142	CCL5,XCL2,SIRPA,IL12RB1,IRF8,GBP5,GBP2,CCL3,CCL4,JAK2,GBP4,AIF1,XCL1,CCL13,CCL7,CCL23,CCL26,IFNG,CCL8,CCL14	ok	2000
drop_GSE205335	zerofill_q4	ols_t	GO_CHEMOKINE_MEDIATED_SIGNALING	chemokine	45	0	18091	-0.5468373567540269	-2.3089559880765864	0.0004997501249375312	0.0007377263749077841	0.0004997501249375312	23	-1.0445065045949367	-1.0039607765888334	0.08695652173913043	CCL5,XCL2,CCL3,CCL4,CCR1,XCL1,CCL13,CCL7,CCL23,CCL26,CCL8,CCL14,CXCL11,CXCL9,CCL19,FOXC1,CCL2,CCL18,CXCL13,CCL21	ok	2000
drop_GSE205335	zerofill_q4	ols_t	GO_INTERFERON_MEDIATED_SIGNALING	ifn	29	0	18091	-0.34286430961137593	-1.2976892615588964	0.030984507746126936	0.0384207896051974	0.03873063468265867	8	-0.778741702213147	-0.6247108767810913	0.0	JAK2,IFITM1,IFNG,STAT1,STAT2,HCK,TRAF3,IFITM3	ok	2000
drop_GSE205335	zerofill_q4	ols_t	GO_RESPONSE_TO_TYPE_II_INTERFERON	ifn	68	0	18091	-0.5607868885322894	-2.5972380699612483	0.0004997501249375312	0.0007377263749077841	0.0008329168748958853	37	-1.015115950729695	-1.0637422166601	0.08108108108108109	CCL5,XCL2,SIRPA,IL12RB1,IRF8,GBP5,GBP2,CCL3,SNCA,CCL4,GBP4,AIF1,XCL1,CCL13,CCL7,IFITM1,CCL23,CCL26,CCL8,CCL14	ok	2000
drop_GSE205335	zerofill_q4	ols_t	GO_TYPE_I_INTERFERON_SIGNALING	ifn	21	0	18091	-0.3279856207273604	-1.1295612611910995	0.07096451774112944	0.07856785892767902	0.07884946415681049	8	-0.5987762348297528	-0.5147911090645847	0.0	IFITM1,STAT1,STAT2,TRAF3,IFITM3,OAS2,TBK1,TANK	ok	2000
drop_GSE205335	zerofill_q4	ols_logFC	HALLMARK_INTERFERON_ALPHA_RESPONSE	ifn	95	0	18091	-0.5230140657378071	-2.1142588418658548	0.0004997501249375312	0.0007377263749077841	0.0007139287499107588	40	-0.7300997471502587	-0.6133559134004374	0.025	IFITM1,GBP2,C1S,EPSTI1,GBP4,TAP1,CXCL10,PSMB9,PROCR,CXCL11,SELL,TMEM140,BST2,IFI44L,RTP4,SAMD9L,HLA-C,IFI35,LAP3,IRF9	ok	2000
drop_GSE205335	zerofill_q4	ols_logFC	HALLMARK_INTERFERON_GAMMA_RESPONSE	ifn	196	0	18091	-0.5321702127611037	-2.4013429597816276	0.0004997501249375312	0.0007377263749077841	0.0007139287499107588	82	-0.856609820285392	-0.7652569121637991	0.15853658536585366	VCAM1,CD69,SERPING1,CCL5,GZMA,C1S,EPSTI1,CSF2RB,C1R,IL6,FGL2,GBP4,TNFAIP6,IL15RA,CCL2,FPR1,TAP1,HLA-DQA1,PFKP,CXCL10	ok	2000
drop_GSE205335	zerofill_q4	ols_logFC	CUSTOM_MHC_I_ANTIGEN_PRESENTATION	mhc	21	0	18091	-0.6853035777102889	-2.034813614887257	0.0009995002498750624	0.0014083867157330425	0.0016658337497917706	12	-0.6471761762944198	-0.5961086280886251	0.0	TAP1,PSMB9,TAP2,HLA-G,HLA-C,B2M,HLA-B,HLA-E,HLA-F,PSMB8,PSMB10,IRF1	ok	2000
drop_GSE205335	zerofill_q4	ols_logFC	HALLMARK_IFN_CORE	ifn	71	0	18091	-0.5415850763250047	-2.073328369456105	0.0004997501249375312	0.0007377263749077841	0.0007139287499107588	32	-0.6726620887798984	-0.5938629136454046	0.0	C1S,EPSTI1,GBP4,TAP1,CXCL10,PSMB9,CXCL11,BST2,IFI44L,RTP4,SAMD9L,IFI35,LAP3,IRF9,B2M,UBE2L6,IFITM3,STAT2,ISG15,OASL	ok	2000
drop_GSE205335	zerofill_q4	ols_logFC	HALLMARK_IFN_ALPHA_NOLINEAGE	ifn	94	0	18091	-0.5153076924771958	-2.099815587144634	0.0004997501249375312	0.0007377263749077841	0.0007139287499107588	39	-0.7234382743237295	-0.6070282073229306	0.0	IFITM1,GBP2,C1S,EPSTI1,GBP4,TAP1,CXCL10,PSMB9,PROCR,CXCL11,TMEM140,BST2,IFI44L,RTP4,SAMD9L,HLA-C,IFI35,LAP3,IRF9,B2M	ok	2000
drop_GSE205335	zerofill_q4	ols_logFC	HALLMARK_IFN_GAMMA_NOLINEAGE	ifn	183	0	18091	-0.4849768225107726	-2.1617372035968128	0.0004997501249375312	0.0007377263749077841	0.0007139287499107588	69	-0.8343015523371989	-0.7391025195958766	0.0	VCAM1,SERPING1,CCL5,C1S,EPSTI1,C1R,IL6,FGL2,GBP4,TNFAIP6,IL15RA,CCL2,TAP1,HLA-DQA1,PFKP,CXCL10,IRF8,IL10RA,PSMB9,MTHFD2	ok	2000
drop_GSE205335	zerofill_q4	ols_logFC	HALLMARK_IFN_CORE_NOLINEAGE	ifn	71	0	18091	-0.5415850763250047	-2.074482276825777	0.0004997501249375312	0.0007377263749077841	0.0007139287499107588	32	-0.6726620887798984	-0.5938629136454046	0.0	C1S,EPSTI1,GBP4,TAP1,CXCL10,PSMB9,CXCL11,BST2,IFI44L,RTP4,SAMD9L,IFI35,LAP3,IRF9,B2M,UBE2L6,IFITM3,STAT2,ISG15,OASL	ok	2000
drop_GSE205335	zerofill_q4	ols_logFC	CUSTOM_CORE_ISG	ifn	44	0	18091	-0.7092511635323028	-2.4916431400862544	0.0004997501249375312	0.0007377263749077841	0.0007139287499107588	29	-0.6553345173323293	-0.5851890488543195	0.0	GBP2,GBP4,GBP1,TAP1,PSMB9,TAP2,BST2,IFI44L,IFI6,STAT1,HLA-C,IFI35,IRF9,B2M,HLA-B,HLA-E,STAT2,ISG15,OASL,HLA-F	ok	2000
drop_GSE205335	zerofill_q4	ols_logFC	CUSTOM_CORE_ISG_CXCR3	ifn	49	0	18091	-0.734304452663547	-2.667924208183646	0.0004997501249375312	0.0007377263749077841	0.0007139287499107588	34	-0.7195145673509604	-0.6312714471892331	0.0	CCL5,GBP2,GBP4,GBP1,TAP1,CXCL10,PSMB9,CXCL11,TAP2,CXCL9,BST2,CXCL13,IFI44L,IFI6,STAT1,HLA-C,IFI35,IRF9,B2M,HLA-B	ok	2000
drop_GSE205335	zerofill_q4	ols_logFC	CUSTOM_INFLAMMATORY_CHEMOKINES	chemokine	22	0	18091	-0.5818010765039163	-1.748366656523469	0.0014992503748125937	0.0020207287660517566	0.0014992503748125937	11	-1.2092267303164699	-1.071475601640395	0.18181818181818182	CCL4,CCL3,CCL5,XCL2,CCL2,CXCL10,XCL1,CXCL11,CXCL9,CXCL13,CCL7	ok	2000
drop_GSE205335	zerofill_q4	ols_logFC	REACTOME_ANTIGEN_CROSS_PRESENTATION	mhc	102	0	18091	-0.4692353761135701	-1.9540750898111305	0.0004997501249375312	0.0007377263749077841	0.001249375312343828	36	-0.6688049981685384	-0.5437303160412681	0.027777777777777776	S100A8,BTK,S100A1,CD36,CYBB,PSMB9,S100A9,FCGR1A,HLA-G,PSMA2,CTSV,PSMD9,MRC1,HLA-C,B2M,HLA-B,PSMD2,CYBA,HLA-E,PSMA5	ok	2000
drop_GSE205335	zerofill_q4	ols_logFC	REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	chemokine	44	0	18091	-0.6415445491438446	-2.260371940524959	0.0004997501249375312	0.0007377263749077841	0.0005997001499250374	25	-1.0696310208790845	-1.0039607765888334	0.2	CXCR4,CCL4,CCL3,CCL5,CXCR3,XCL2,CCR7,CCL21,CCL13,CCL2,CXCL10,XCL1,CXCL11,CCL19,CXCL9,CCR1,CXCL13,CXCL12,CXCR5,CCL7	ok	2000
drop_GSE205335	zerofill_q4	ols_logFC	REACTOME_CLASS_I_MHC_ANTIGEN_PROCESSING	mhc	355	0	18091	0.16804707482003528	0.69687236181146	0.8715642178910544	0.8715642178910544	0.8715642178910544	138	0.44457954529486593	0.3939373485128157	0.0	RNF144B,LNX1,SH3RF1,FGG,FBXW4,HECW2,SIAH1,NEDD4L,SEC24D,MYLIP,FBXL4,UBE2O,RNF217,UBE2S,HECTD1,ZNRF2,MGRN1,ASB9,IKBKB,RNF19A	ok	2000
drop_GSE205335	zerofill_q4	ols_logFC	REACTOME_INTERFERON_SIGNALING	ifn	177	0	18091	-0.353922099876441	-1.569388262581724	0.0004997501249375312	0.0007377263749077841	0.0007139287499107588	56	-0.711005272002691	-0.5749919339776832	0.017857142857142856	VCAM1,IFITM1,GBP2,GBP5,HLA-DRB5,GBP4,GBP1,HLA-DQA1,IRF8,IFNG,SAMHD1,FCGR1A,BST2,SGIP1,HLA-G,MT2A,HLA-DRB1,IFI6,STAT1,HLA-DPA1	ok	2000
drop_GSE205335	zerofill_q4	ols_logFC	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	ifn	59	0	18091	-0.4933042921634631	-1.845131589118519	0.0004997501249375312	0.0007377263749077841	0.0007139287499107588	25	-0.684423832698017	-0.5889131600508661	0.0	IFITM1,GBP2,IRF8,SAMHD1,BST2,HLA-G,IFI6,STAT1,HLA-C,XAF1,IFI35,IRF9,IFITM3,HLA-B,HLA-E,STAT2,ISG15,PTPN1,OASL,HLA-F	ok	2000
drop_GSE205335	zerofill_q4	ols_logFC	REACTOME_INTERFERON_GAMMA_SIGNALING	ifn	82	0	18091	-0.435107645202198	-1.704924037091241	0.0004997501249375312	0.0007377263749077841	0.0007139287499107588	31	-0.8227136421744333	-0.6544426562816735	0.03225806451612903	VCAM1,GBP2,GBP5,HLA-DRB5,GBP4,GBP1,HLA-DQA1,IRF8,IFNG,FCGR1A,HLA-G,MT2A,HLA-DRB1,STAT1,HLA-DPA1,HLA-C,IRF9,B2M,HLA-B,JAK2	ok	2000
drop_GSE205335	zerofill_q4	ols_logFC	KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	mhc	60	0	18091	-0.6362342354252497	-2.3649579473434685	0.0004997501249375312	0.0007377263749077841	0.001249375312343828	29	-0.7088800745875968	-0.6266177102640335	0.13793103448275862	HLA-DRB5,CD8A,TAP1,HLA-DQA1,IFNG,CD8B,KLRD1,TAP2,HLA-G,HLA-DRB1,HLA-DPA1,TNF,HLA-C,CD4,HSPA1B,B2M,HLA-B,HLA-E,HLA-DQA2,HLA-DRA	ok	2000
drop_GSE205335	zerofill_q4	ols_logFC	KEGG_CHEMOKINE_SIGNALING_PATHWAY	chemokine	167	0	18091	-0.463781674839142	-2.023860236814963	0.0004997501249375312	0.0007377263749077841	0.0005997001499250374	54	-1.0040689081414804	-0.953008313203793	0.09259259259259259	CXCR4,CCL4,CCL3,CCL5,CCL4L2,CXCR3,XCL2,CCR7,CCL21,GNG11,PREX1,RASGRP2,CCL3L3,CCL18,CCL13,CCL2,GNB4,WAS,RAC2,GNG2	ok	2000
drop_GSE205335	zerofill_q4	ols_logFC	WP_CHEMOKINE_SIGNALING	chemokine	145	0	18091	-0.4521957566085291	-1.9349958540313605	0.0004997501249375312	0.0007377263749077841	0.0005997001499250374	45	-0.9864543146598099	-0.8961702764283899	0.08888888888888889	CXCR4,CCL4,CCL3,CCL5,CXCR3,CCR7,CCL21,GNG11,PREX1,RASGRP2,GNB4,WAS,RAC2,GNG2,CXCL10,XCL1,CCL26,FGR,CXCL11,CCL19	ok	2000
drop_GSE205335	zerofill_q4	ols_logFC	WP_INTERFERON_TYPE_I_SIGNALING	ifn	54	0	18091	-0.293292637216527	-1.0666107433147063	0.10444777611194403	0.11165107101621603	0.10994502748625687	12	-0.6327202534898272	-0.5732901379053682	0.25	LCK,PTPRC,STAT1,ZAP70,IRF9,STAT4,STAT2,EIF4A1,EIF4EBP1,RPS6,STAT5A,EIF4B	ok	2000
drop_GSE205335	zerofill_q4	ols_logFC	WP_INTERFERON_SIGNALING_OVERVIEW	ifn	16	0	18091	-0.42581832132200176	-1.1890454571154545	0.08845577211394302	0.09793317626900834	0.09828419123771447	5	-0.6941809834910793	-0.6196836194779443	0.0	IFNG,STAT1,IRF9,JAK2,STAT2	ok	2000
drop_GSE205335	zerofill_q4	ols_logFC	WP_INTERFERON_TYPE_II_SIGNALING	ifn	33	0	18091	-0.699222804331131	-2.287385379898369	0.0004997501249375312	0.0007377263749077841	0.0007139287499107588	17	-0.8906167184603091	-1.0303619327619624	0.0	SPI1,GBP1,CYBB,IL1B,TAP1,CXCL10,IRF8,IFNG,PSMB9,CXCL9,IFI6,STAT1,IRF9,HLA-B,JAK2,STAT2,ISG15	ok	2000
drop_GSE205335	zerofill_q4	ols_logFC	WP_INTERFERON_TYPE_III_SIGNALING	ifn	7	0	18091											size_out_of_range	
drop_GSE205335	zerofill_q4	ols_logFC	GO_MHC_I_PEPTIDE_ANTIGEN_PRESENTATION	mhc	18	0	18091	-0.4575040964517955	-1.3007284465016147	0.05347326336831584	0.061395228311770036	0.0668415792103948	6	-0.8555985592348955	-0.7952668523291471	0.0	FCER1G,TAP1,TAP2,B2M,IFI30,CLEC4A	ok	2000
drop_GSE205335	zerofill_q4	ols_logFC	GO_CELLULAR_RESPONSE_TO_CHEMOKINE	chemokine	49	0	18091	-0.5911052432098192	-2.109967238644743	0.0004997501249375312	0.0007377263749077841	0.0005997001499250374	22	-1.0925026255908843	-1.0203499005852898	0.09090909090909091	CCL4,CCL3,CCL5,XCL2,CCL21,CCL18,CCL13,CCL2,CXCL10,XCL1,CCL26,CXCL11,DOCK8,CCL19,FOXC1,CXCL9,CCR1,CCL14,CXCL13,CXCL12	ok	2000
