Samples,geneID,value,cell_line,Responder,Baseline,GSE_ID,Mouse_treatment,pvalue,label,label2,num,count
SRX3178239,Macrophages_mMCPcounter,5.68144384,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=672),Responders,0,GSE103725,BRAFi; antiPDL2;,0.00132399874060834,**,*,NA,672
SRX5768475,Monocytes_CIBERSORT_abs,0.005963435,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768482,Macrophage M1_quanTIseq,0.005719582,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768482,Neutrophil_quanTIseq,0.005615631,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768476,B_quanTIseq,0.005607921,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768476,Mast resting_CIBERSORT_abs,0.005604973,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768478,NK_EPIC,0.005569075,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768484,B_quanTIseq,0.005559846,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768486,Plasmacytoid dendritic_xCell,0.005269232,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768479,NK_EPIC,0.005149106,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768483,T CD4_EPIC,0.004696377,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768479,T CD4_EPIC,0.004630772,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768479,Eosinophil_xCell,0.004577343,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768481,NK_xCell,0.004503294,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768476,T CD8 effector memory_xCell,0.00371545,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768484,T CD4 naive_CIBERSORT_abs,0.003676273,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768486,T CD4_EPIC,0.003654073,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768486,Macrophage M1_quanTIseq,0.003567855,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768481,NK_quanTIseq,0.003168428,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768478,B_EPIC,0.003142821,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768480,B_quanTIseq,0.002960416,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768475,NK_EPIC,0.002869175,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768484,B naive_xCell,0.002797284,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768477,T CD4_EPIC,0.002790725,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768477,B_EPIC,0.002398176,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768486,NK_EPIC,0.002390618,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768484,B_EPIC,0.002199202,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768484,T CD4_EPIC,0.002152933,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768484,Plasmacytoid dendritic_xCell,0.002010775,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768476,NK_EPIC,0.001871391,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768476,Plasmacytoid dendritic_xCell,0.001399632,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768479,B_EPIC,0.001291976,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768486,B_quanTIseq,0.000977181,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768486,B_EPIC,0.0008529589,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768485,NK_EPIC,0.0007774845,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768475,B_EPIC,0.0007683858,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768476,B_EPIC,0.000649915,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768480,NK_EPIC,0.0005310969,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768478,B naive_xCell,0.0004945477,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768484,NK_EPIC,0.0004010756,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768480,Macrophage M1_quanTIseq,0.0002421507,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768480,B_EPIC,9.148449e-05,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768486,B naive_xCell,7.22155e-05,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768481,Monocyte_quanTIseq,4.151219e-05,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768483,NK_EPIC,9.542858e-07,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768480,T CD4_EPIC,5.720125e-07,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768482,T CD4_EPIC,1.150043e-07,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768475,T CD4_EPIC,1.019985e-07,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768482,NK_EPIC,4.355025e-08,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768476,T CD4_EPIC,3.288106e-08,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768481,NK_EPIC,2.120999e-08,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768484,T gamma delta_xCell,3.583638e-17,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768477,T gamma delta_xCell,3.526745e-17,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768478,T gamma delta_xCell,3.306454e-17,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768479,T gamma delta_xCell,3.273653e-17,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768475,T CD4 central memory_xCell,1.667375e-17,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768476,Granulocytemonocyte progenitor_xCell,1.336806e-17,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768476,T CD4 central memory_xCell,1.311684e-17,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768477,T regulatory Tregs_xCell,1.266177e-17,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768478,Granulocytemonocyte progenitor_xCell,1.100395e-17,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768475,Granulocytemonocyte progenitor_xCell,8.853841e-18,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768482,T regulatory Tregs_xCell,7.214821e-18,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768479,T regulatory Tregs_xCell,7.014167e-18,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768476,Common myeloid progenitor_xCell,6.821852e-18,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768476,T CD4 naive_xCell,6.428194e-18,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768486,Common myeloid progenitor_xCell,6.016502e-18,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768481,Granulocytemonocyte progenitor_xCell,5.778776e-18,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768476,T CD4 nonregulatory_xCell,5.757652e-18,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768484,T regulatory Tregs_xCell,5.454759e-18,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768485,T regulatory Tregs_xCell,4.953247e-18,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768478,T regulatory Tregs_xCell,4.53724e-18,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768483,T regulatory Tregs_xCell,4.505946e-18,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768480,T CD4 central memory_xCell,4.44359e-18,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768475,T CD4 naive_xCell,4.286748e-18,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768485,Granulocytemonocyte progenitor_xCell,4.192096e-18,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768477,Granulocytemonocyte progenitor_xCell,4.032278e-18,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768479,T CD4 nonregulatory_xCell,3.879431e-18,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768480,Granulocytemonocyte progenitor_xCell,3.668332e-18,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768478,Common myeloid progenitor_xCell,2.667114e-18,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768481,T CD4 central memory_xCell,2.507154e-18,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768484,Common myeloid progenitor_xCell,1.590828e-18,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768482,Granulocytemonocyte progenitor_xCell,9.943111e-19,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768475,Plasmacytoid dendritic_xCell,9.334692e-19,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768479,Common myeloid progenitor_xCell,7.333941e-19,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768479,B naive_xCell,7.022443e-19,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768483,Granulocytemonocyte progenitor_xCell,6.408887e-19,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768480,B naive_xCell,5.569738e-19,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768475,NK_xCell,2.070644e-19,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768486,T CD4 nonregulatory_xCell,1.307707e-19,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768479,Plasmacytoid dendritic_xCell,4.262477e-21,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768475,B memory_CIBERSORT_abs,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768475,B naive_xCell,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768475,Common myeloid progenitor_xCell,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768475,Dendritic activated_CIBERSORT_abs,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768475,Eosinophil_xCell,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768475,Eosinophils_CIBERSORT_abs,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768475,Macrophage M1_quanTIseq,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768475,Macrophages M0_CIBERSORT_abs,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768475,Monocyte_quanTIseq,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768475,NK resting_CIBERSORT_abs,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768475,T CD4 memory activated_CIBERSORT_abs,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768475,T CD4 memory resting_CIBERSORT_abs,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768475,T CD4 naive_CIBERSORT_abs,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768475,T CD4 nonregulatory_xCell,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768475,T CD4_quanTIseq,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768475,T CD8 effector memory_xCell,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768475,T CD8_xCell,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768475,T gamma delta_CIBERSORT_abs,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768475,T gamma delta_xCell,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768475,T regulatory Tregs_xCell,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768476,B naive_xCell,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768476,Dendritic activated_CIBERSORT_abs,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768476,Eosinophils_CIBERSORT_abs,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768476,Macrophage M1_quanTIseq,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768476,Macrophages M0_CIBERSORT_abs,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768476,Memory B_mMCPcounter,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768476,Monocyte_quanTIseq,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768476,NK resting_CIBERSORT_abs,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768476,T CD4 memory activated_CIBERSORT_abs,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768476,T CD4 memory resting_CIBERSORT_abs,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768476,T CD4 naive_CIBERSORT_abs,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768476,T CD4_quanTIseq,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768476,T gamma delta_CIBERSORT_abs,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768476,T gamma delta_xCell,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768476,T regulatory Tregs_xCell,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768477,B naive_xCell,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768477,Common myeloid progenitor_xCell,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768477,Dendritic activated_CIBERSORT_abs,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768477,Eosinophils_CIBERSORT_abs,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768477,Macrophages M0_CIBERSORT_abs,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768477,Mast resting_CIBERSORT_abs,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768477,Monocyte_quanTIseq,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768477,Neutrophils_CIBERSORT_abs,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768477,NK resting_CIBERSORT_abs,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768477,NK_mMCPcounter,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768477,T CD4 central memory_xCell,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768477,T CD4 memory activated_CIBERSORT_abs,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768477,T CD4 memory resting_CIBERSORT_abs,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768477,T CD4 naive_CIBERSORT_abs,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768477,T CD4 naive_xCell,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768477,T CD4 nonregulatory_xCell,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768477,T CD4_quanTIseq,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768477,T gamma delta_CIBERSORT_abs,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768478,B naive_CIBERSORT_abs,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768478,Dendritic activated_CIBERSORT_abs,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768478,Macrophages M0_CIBERSORT_abs,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
SRX5768478,Mast activated_CIBERSORT_abs,0,4T1_GSE130472_young_antiCTLA4(n=1824),Responders,0,GSE130472,antiCTLA4; young;,0.00182901427062846,NA,NA,NA,1824
