names,scores,logfoldchanges,pvals,pvals_adj
TYR,-0.6529743,-0.88735664,0.513772861254513,0.7070545406485534
NEU3,-0.6534721,-0.73785204,0.5134519715323644,0.706774566685
LRRC2,-0.653804,-1.6522855,0.5132381030326714,0.7066418146773044
PLPPR4,-0.65446776,-1.0729045,0.5128105052501656,0.7062685422094324
AMZ1,-0.65529746,-1.0034833,0.512276269192568,0.7058558607642673
UPP2,-0.65554637,-1.5906161,0.5121160549909176,0.7056889657851336
EPGN,-0.6557953,-1.3143315,0.5119558669296279,0.705522081349662
ATP9B,-0.65587825,-0.02058216,0.5119024767191451,0.7055023598908868
VTI1B,-0.65587825,-0.30661806,0.5119024767191451,0.7055023598908868
FMO1,-0.65645903,-1.0894135,0.5115288266065231,0.7051488933054033
MUC3A,-0.656542,-1.0484383,0.511475459644482,0.7051488933054033
NPY1R,-0.6567909,-1.3006825,0.5113153762011735,0.7050161526433808
KLHL35,-0.6568739,-0.9022464,0.5112620208683718,0.7049964300898806
CDC14C,-0.6584503,-1.3550619,0.5102488222710061,0.7039219003865561
LEPROTL1,-0.659363,-0.33145875,0.5096627139631191,0.7033820789829669
TAFA3,-0.6601097,-0.99394,0.5091834330562388,0.7029355752056496
CYP24A1,-0.6606075,-0.6261012,0.5088640436594801,0.7027095984230548
APOA4,-0.66077346,-1.9992007,0.5087576038624355,0.702670111126046
IL7,-0.66218394,-0.640416,0.5078533369447218,0.701850745760014
SLC6A1,-0.66218394,-0.5159376,0.5078533369447218,0.701850745760014
PRAM1,-0.6634285,-0.59186995,0.5070561553988624,0.7009100132783815
SPECC1,-0.66351146,-0.29336128,0.5070030333481612,0.700890248949717
ARIH2,-0.66409224,-0.14843474,0.5066312608871337,0.7004835837325133
EREG,-0.6644241,-1.4971559,0.5064188838440185,0.7002972125649992
ADRB2,-0.6655027,-0.4630803,0.5057289819130925,0.6996647490594725
FAM171A1,-0.6655027,-1.0758076,0.5057289819130925,0.6996647490594725
OR6Q1,-0.6658346,-1.3282454,0.5055168039702941,0.6995320299000245
CADM3,-0.66591763,-0.6080686,0.505463766809295,0.6995320299000245
FHL5,-0.6662495,-1.086976,0.505251647470196,0.6994331716723755
PLSCR3,-0.6664984,-0.48634234,0.5050925887417009,0.6993202319621081
ATOH8,-0.6665814,-0.5419654,0.5050395750286809,0.6993004638742735
SKAP1,-0.6684067,-0.5572942,0.5038740154742521,0.6980613614731543
C8orf88,-0.66890454,-0.9269324,0.5035563821594804,0.6976748554969378
CD8A,-0.66915345,-0.4958302,0.5033976051565476,0.6975619408881758
POU1F1,-0.6699002,-1.6726478,0.502921432830758,0.6969556019723401
TBXA2R,-0.66998315,-0.9102346,0.5028685394917848,0.6969358009707655
FBXO17,-0.670315,-0.8642424,0.5026569955397124,0.6968030976332972
CYSLTR1,-0.67056394,-0.7698469,0.5024983684552845,0.6966901962770333
CABLES1,-0.6717255,-0.7428072,0.5017584588638653,0.695824662610951
ADAMTS15,-0.67321897,-1.2831469,0.5008079945909589,0.6947734362829925
IQCF6,-0.67330194,-0.7777219,0.5007552190152331,0.6947536096589305
RHEX,-0.6747124,-0.6586205,0.4998584854592998,0.6937760619663826
TMSB15B-1,-0.6747954,-1.9732498,0.49980576298091695,0.6937562232119401
SLC5A4,-0.67487836,-0.6766429,0.4997530434542674,0.6937363855040285
ZNF415,-0.67545915,-0.880564,0.49938408943284884,0.6934375022329989
SPATA7,-0.6755421,-0.5829562,0.4993313935271768,0.6934176651804711
EGFLAM,-0.67603993,-0.94347805,0.4990152801237583,0.6930853094379296
PLPP1,-0.6769526,-0.5575907,0.49843601517855884,0.6924071550576971
GZMA,-0.6774504,-0.23227333,0.49812020326408946,0.6922149202930188
KLF7,-0.67844605,-0.4001905,0.49748889894493076,0.6914973123385305
M1AP,-0.67894393,-1.1735684,0.4971734066247865,0.6912184451133825
SLC38A7,-0.6793588,-0.38033062,0.49691057779889425,0.6910126837932089
PI16,-0.67969066,-1.2197272,0.49670036806249607,0.6908267908037167
CCDC154,-0.68002254,-0.71966094,0.4964902057389914,0.6906409064729551
ENOX1,-0.6801885,-0.92886215,0.49638514236096487,0.6905479675612621
HMX3,-0.68135005,-1.4051716,0.49565003082268755,0.6897910889949104
SLC15A2,-0.6825116,-0.83995706,0.4949155008530792,0.6889813029688957
TTC21A,-0.6861623,-0.08843137,0.4926107701274679,0.6863550384434034
ADPRH,-0.6888173,-0.38565335,0.49093822303949597,0.6843944201183028
CCDC28B,-0.6904767,-0.61795956,0.48989443260308263,0.6833614736349444
MSX1,-0.6908086,-1.0723497,0.48968581789972154,0.6831760487282591
SCUBE1,-0.6916383,-1.2346523,0.48916449039194343,0.6826597514723064
CLRN3,-0.6916383,-1.1662052,0.48916449039194343,0.6826597514723064
OR5C1,-0.69188726,-1.4106616,0.48900815045156576,0.6826597514723064
NGLY1,-0.6927999,-0.38728192,0.48843513437621133,0.6821164601913625
NAT2,-0.6940445,-2.2197082,0.4876543325819429,0.6813950205961158
PRG2,-0.69603574,-1.0854739,0.48640645219216094,0.6799144933352754
ENDOU,-0.6989397,-1.8373053,0.48458972547824586,0.6780575348053615
KANK4,-0.6991886,-0.9505112,0.4844341773368751,0.6779449770126051
CSPG4,-0.7001842,-0.86564004,0.4838122555054647,0.6771796130128822
CASQ2,-0.7002672,-2.0018198,0.4837604482455111,0.6771596008510671
DNAH12,-0.7049965,0.14823183,0.48081241550484144,0.6737120876365184
ISLR2,-0.7054114,-0.94141483,0.48055428379833076,0.6735595097368995
WSB1,-0.70607513,0.02381464,0.4801414301767356,0.6732944880363995
PPM1K,-0.706407,-0.820537,0.4799350759019546,0.6732142910068365
TLL1,-0.70740265,-0.84530985,0.47931630335834463,0.6726076350196809
STAB2,-0.7085642,-1.3853135,0.47859495270432684,0.6717520355443332
HNRNPDL,-0.70931095,0.009948324,0.4781315406401353,0.6712059644771665
OR5M3,-0.71072143,-2.401615,0.477256876359372,0.6702386922532666
HERPUD2,-0.71229786,-0.1052684,0.47628034754069437,0.6691796337576587
GALNTL6,-0.7135424,-0.9945293,0.4755101778016606,0.6684096581681367
KIF19,-0.71453804,-0.29548764,0.4748945342014662,0.6677522412913054
ZNF888,-0.7155337,-1.378274,0.4742793284285427,0.6671989960352592
TBC1D5,-0.7163634,-0.30926228,0.47376699161755476,0.6667900132277006
BSND,-0.7170271,-1.1648848,0.4733573413469794,0.6663693140468667
RNF135,-0.71752495,-0.27610502,0.47305023155562786,0.6659889129122475
GAPT,-0.7177739,-0.9889977,0.47289671778748077,0.6659285839483144
SH3GLB2,-0.71935034,-0.10947364,0.47192510097054696,0.6648196525806699
CELA3A,-0.71984816,-1.5129697,0.47161850333220534,0.6645433063265924
MYL3,-0.71984816,-1.2694604,0.47161850333220534,0.6645433063265924
PEAK3,-0.7207608,-1.1578581,0.4710566929960479,0.6640626642712519
NFE2,-0.72200537,-0.96118003,0.4702911834257195,0.6630352779683338
CC2D2B,-0.7226691,-0.85381794,0.4698831927530849,0.6628108984915837
H6PD,-0.723001,-0.4192711,0.46967927078303107,0.6626383147425805
KCTD8,-0.7233329,-1.5498103,0.4694753977381244,0.6624542250559918
NXPH3,-0.7244115,-0.87410396,0.4688131483608484,0.6617266432649255
ADAMTSL5,-0.7246604,-0.7635523,0.4686603950240078,0.6616144910360034
ART1,-0.72565603,-2.3675637,0.46804965722601843,0.660959047395284
EPHA3,-0.72831106,-1.8276415,0.466423180334522,0.6592294429326803
ANKRD28,-0.728477,-0.26738492,0.4663216297995946,0.6591375182251864
A4GALT,-0.72856,-0.37835154,0.4662708591351913,0.6591375182251864
FPR1,-0.72914076,-0.6015831,0.4659155504234678,0.6587182576391937
STRA6,-0.72914076,-0.95826954,0.4659155504234678,0.6587182576391937
FGF17,-0.7310491,-1.046033,0.46474916698891466,0.657429612259119
ACTN2,-0.731298,-1.4820762,0.4645971498559315,0.6572660721220227
BLNK,-0.731381,-0.48726475,0.4645464836266717,0.6572458988175788
MMP25,-0.73146397,-0.97177166,0.46449582047188287,0.657225726701066
SEMA7A,-0.7324596,-0.67676544,0.4638881024821411,0.6566231703081459
C8orf48,-0.73262554,-1.6252478,0.4637868592150267,0.6565313392463638
PTH1R,-0.7348657,-1.0218807,0.4624212802401779,0.6548036216311814
CMTM6,-0.73511463,-0.36367553,0.46226968784094014,0.6546403102127778
TNFRSF8,-0.7351976,-0.67560256,0.46221916320441636,0.6546201108754475
ROR2,-0.7354465,-0.5897939,0.46206760778674894,0.6545081618967579
GPR171,-0.7357784,-0.68112,0.46186557705026376,0.6542733256817649
CABP4,-0.7360273,-1.1625473,0.4617140863687874,0.6541613876326887
SCN2B,-0.736774,-1.1624078,0.46125978084908836,0.6536203158295598
BMPR2,-0.73727185,-0.1582577,0.460957049316164,0.6532426101974024
RGN,-0.73785263,-1.1886744,0.46060400293661574,0.6527935362705859
TCEAL4,-0.739595,-0.3845356,0.4595457715821213,0.6517542473385212
KRT222,-0.7399269,-1.3212173,0.45934435817420416,0.6515197751507626
CLDN25,-0.7399269,-1.9835415,0.45934435817420416,0.6515197751507626
DMRT1,-0.7403417,-2.0994074,0.4590926609607746,0.6513162914204216
GRAP2,-0.74083954,-0.6749744,0.4587907263319958,0.6510414229265462
FCGR3B,-0.7418352,-0.81947833,0.4581871911115233,0.6503383411538902
RFT1,-0.74449027,-0.61232436,0.4565799431096702,0.648464929034606
PODXL,-0.7468134,-0.43713596,0.4551762044693606,0.6468783767051379
OR51C1P,-0.747892,-2.0963473,0.4545252956147515,0.6462076832361876
BASP1,-0.7536169,-0.1519678,0.4510792657373084,0.6423200807978884
DAGLA,-0.7539488,-0.61759436,0.4508799503637285,0.6420869088835206
SPRY1,-0.7542807,-0.39203316,0.45068068485673773,0.6418537711990128
SLC1A3,-0.7548615,-0.46846673,0.4503320902394494,0.6414585154720516
FAM107A,-0.75867814,-0.5096207,0.44804512913006855,0.6388057744578366
SLC28A3,-0.7588441,-0.6804154,0.4479458459364998,0.63876511506253
ADH4,-0.7605035,-1.7812291,0.4469537017586833,0.6374510331687083
PPP2R3B,-0.76058644,-0.4467632,0.44690412738622676,0.6374306875012682
CLECL1,-0.76249474,-0.8903165,0.4457647805310816,0.6360066057794685
CEACAM21,-0.76249474,-1.5765616,0.4457647805310816,0.6360066057794685
PLAC9,-0.7626607,-1.2903821,0.44566578515726163,0.6359658856567895
SCN5A,-0.76465195,-1.3420846,0.44447881815466506,0.6346232287366473
TOR4A,-0.7647349,-0.5959778,0.44442940037417933,0.6346028604725983
GRB2,-0.7648179,-0.022950234,0.44437998572915705,0.6346028604725983
ANK1,-0.76573056,-0.7168737,0.443836631614841,0.6340071776026843
NME8,-0.76631135,-0.6990527,0.44349105844371484,0.6336138080155416
HSD17B11,-0.76656026,-0.13174705,0.44334300272534377,0.6334524122042446
PTGS2,-0.76763886,-0.33072388,0.4427017544042645,0.632736503226996
KCNT1,-0.7680537,-1.7453376,0.4424552617347265,0.6324843487288794
TSGA10IP,-0.76979613,-1.4557493,0.44142085023726485,0.6316058182874964
ACKR2,-0.77087474,-1.5027148,0.44078119500094803,0.6307905599169334
PLPP4,-0.77195334,-1.411827,0.4401420714000083,0.6300257544389747
CACNA1D,-0.7721193,-0.5286556,0.4400437918979494,0.6299350230063977
TXLNB,-0.7726171,-0.84294415,0.4397490289439897,0.6296628505334586
GLB1,-0.77278304,-0.49178603,0.43965079981371413,0.6295721336588388
OR8B4,-0.7737787,-1.684685,0.4390616895792727,0.629027909052822
ZDHHC8,-0.7745254,-0.271723,0.43862015461742765,0.6285449794656629
JHY,-0.7753551,-0.5207822,0.43812985963743745,0.6279919298161698
CHD9,-0.7753551,-0.08356123,0.43812985963743745,0.6279919298161698
SPATC1,-0.7758529,-0.8798609,0.4378358339903259,0.6277200056406729
CYB5R4,-0.7780931,-0.1609241,0.4365141240677648,0.6261234293497027
ZNF540,-0.77817607,-1.0849473,0.4364652160376298,0.6261234293497027
GPR35,-0.77908874,-0.740096,0.43592743614089025,0.6255801275557624
NEK10,-0.78108,-0.03757888,0.43475542525364796,0.6240966676291434
RET,-0.78174376,-2.2884479,0.4343651596395782,0.6237348255626238
ACSM5,-0.78390104,-1.3696389,0.43309819492750934,0.6221629436640668
STK32A,-0.78572637,-0.71794236,0.4320278197883397,0.6209217602610378
C4BPA,-0.78580934,-0.17341773,0.4319792028121767,0.6209013175452409
MYCT1,-0.78655607,-0.83682764,0.4315417926766357,0.6204702121050737
BIRC3,-0.78688794,-0.5688832,0.4313474706074062,0.6202896197925365
RNF125,-0.7872198,-0.5133458,0.43115319927924844,0.6200596436380366
KCNMB1,-0.78821546,-0.5266118,0.43057068982256663,0.6195180252942373
CLNK,-0.78946,-0.5796798,0.4298431956300909,0.618569885269831
FAM180B,-0.79037267,-1.44401,0.4293101539241079,0.6179013161757092
C11orf58,-0.79070455,0.026316935,0.42911641586628513,0.6177209676767439
DDI1,-0.7918661,-1.1558686,0.4284387330333621,0.6168930010728415
NRP2,-0.792281,-0.13290505,0.4281968544284692,0.6166430929321278
CCR7,-0.79236394,-0.88231516,0.42814848824544705,0.6166226293015601
CAMTA2,-0.7929447,-0.1727234,0.427810014000252,0.6162334782371778
IL10,-0.79344255,-1.4728614,0.4275200172555359,0.6159140428947562
TBC1D15,-0.7938574,-0.17310974,0.42727844078387167,0.6156642742015512
KIF21B,-0.7943552,-0.70956117,0.4269886540196137,0.6152958310198026
RNF10,-0.7944382,-0.04493561,0.4269403673638389,0.6152753613809678
ZEB1,-0.79518497,-0.31828174,0.4265059306975961,0.6147965160398996
DMRT2,-0.79551685,-0.62384605,0.42631293050808683,0.614616461784259
ZNF799,-0.79659545,-0.80408895,0.425686031795382,0.613859727773946
ZBTB25,-0.79792297,-0.32481906,0.4249152032963862,0.6130909658815266
SLITRK1,-0.7985867,-1.5419102,0.4245300950441476,0.6126822132730032
SPATA6,-0.800495,-0.38632986,0.4234240458234969,0.6112814313675801
ADTRP,-0.80074394,-1.054419,0.4232799029714467,0.6111710860068406
AOC1,-0.8054732,-1.6463437,0.420546650489693,0.6079052511242236
PABPC5,-0.8063029,-1.5956612,0.42006820340935125,0.6074081919222281
IL22RA2,-0.8063029,-1.4341241,0.42006820340935125,0.6074081919222281
TRIM44,-0.80646884,-0.19932486,0.4199725523859036,0.6074081919222281
PDCD1,-0.8071326,-0.7196894,0.41959007629822787,0.6069599076451849
PLCXD3,-0.80729854,-1.0867845,0.41949448928243305,0.6068702632435102
P2RY14,-0.8073815,-0.68901473,0.41944670057608535,0.6068497584148156
STAMBPL1,-0.80779636,-0.557411,0.4192078050644228,0.6065527374231005
ADRA1A,-0.8087091,-1.0506598,0.4186825167135273,0.6059869697930977
PLD4,-0.81020254,-0.6899941,0.41782379001250713,0.605007109195862
TRABD2A,-0.81070036,-1.0473788,0.41753777850986207,0.6047179715554385
TMEM220,-0.811613,-0.9503988,0.41701372384116275,0.6040559060021272
OXNAD1,-0.81377023,-0.38293982,0.41577659198516037,0.6025539708684354
CCL3,-0.8147659,-0.62943196,0.41520633977951793,0.601872494944567
GORASP1,-0.81559557,-0.50962186,0.4147314828291423,0.6012324307005947
TUSC3,-0.81650823,-0.20651047,0.41420951120511895,0.600668672647282
ACADS,-0.8169231,-0.7452735,0.4139723799061257,0.6004212560814081
STXBP1,-0.81725496,-0.30568165,0.41378273271853605,0.6002426415241247
GRK5,-0.81808466,-0.45921418,0.4133088397760891,0.5997961804242554
P4HA3,-0.8187484,-0.9137827,0.41292995693504686,0.5993908910949908
SCT,-0.81999296,-2.2543902,0.4122201064786024,0.5985530107181057
PXDNL,-0.8225651,-0.9464058,0.41075537703692777,0.5967621778245339
PNMA2,-0.8260498,-0.69866437,0.4087758436915906,0.5943645542980256
ABCB5,-0.8276262,-0.9785667,0.4078822093131257,0.5932563265170688
HCFC2,-0.8285389,-0.61242014,0.40736537454909416,0.5926478448492866
SUN2,-0.8290367,-0.06836765,0.4070836293334106,0.5922856834587412
ZNF394,-0.82970047,-0.12896505,0.4067081498913965,0.5920256595701807
TMSB15B,-0.8301983,-1.1325084,0.4064266759722991,0.5917113533328964
MOS,-0.83218956,-1.7766585,0.4053019435739127,0.5906454623296614
DAPP1,-0.8331022,-0.5398565,0.40478706351744187,0.590038018383559
CTDNEP1,-0.8331852,-0.25125983,0.40474027564285653,0.5900174577019128
PRAMEF27,-0.83384895,-1.0197701,0.40436608908948124,0.5895671948257475
C3orf18,-0.8339319,-0.42359167,0.4043193303271969,0.5895671948257475
FNBP4,-0.83459574,-0.011894895,0.4039453767040283,0.589096525215108
NPY5R,-0.8360892,-1.3911175,0.40310473834564264,0.5881556486990938
C4orf33,-0.8363381,-0.6374005,0.402964733925571,0.588046426445585
CALHM5,-0.83675295,-0.68452126,0.40273145798698506,0.5877535174647568
ZNF365,-0.8376656,-0.891121,0.40221853592652124,0.5872898114753711
VPS37C,-0.83998877,-0.6099744,0.40091468522560025,0.5856702389041724
TREM1,-0.8401547,-0.7304592,0.4008216502743881,0.5856291075108068
MAOB,-0.84032065,-0.5545842,0.40072862829277234,0.5855879817524218
RAPGEF2,-0.8404036,-0.44185904,0.40068212216579857,0.5855674209875465
FAM89B,-0.84115034,-0.2806063,0.40026371295496865,0.5850980412936072
SYK,-0.8429757,-0.11741825,0.3992420410640318,0.5839355559692917
GPX8,-0.8432246,-0.65396374,0.3991028438567328,0.5837792610715927
PTGER3,-0.8450499,-1.8064544,0.3980829571052368,0.5825234355694934
OR5A1,-0.847788,-1.3300449,0.39655607471735754,0.5807127528287197
PRUNE2,-0.84953034,-0.68981713,0.3955862653143698,0.5795276189012674
TNKS2,-0.8516046,-0.17298064,0.39443360068869227,0.578261311777892
MADD,-0.8520194,-0.11833357,0.39420331183805835,0.5779706317398252
VWA1,-0.8536788,-0.23648527,0.39328297037999027,0.5769023697302319
WARS,-0.8542596,0.0034137396,0.39296115862771086,0.5765239981069537
HBB,-0.85442555,-1.7515295,0.3928692417305383,0.5764359900001145
CCND1,-0.8545085,-0.17860687,0.3928232881686736,0.5764154126074181
SHISA5,-0.85467446,-0.25865906,0.3927313908188146,0.5763742621292626
RNF180,-0.8575784,-0.7413219,0.39112529741934665,0.5743907096975079
CPEB2,-0.8592378,-0.49545634,0.3902093231091417,0.5732320701513007
PRMT2,-0.86388415,-0.031637367,0.38765154017278536,0.5703099384515764
CCDC36,-0.86388415,-0.7875607,0.38765154017278536,0.5703099384515764
CLK4,-0.864216,-0.16299064,0.38746923329436245,0.5702276081081866
RFLNA,-0.8657095,-1.0764873,0.3866494993927885,0.5692996829408703
F11,-0.8662073,-1.2633332,0.3863764901033617,0.5690833626365334
HRH1,-0.866954,-0.7206748,0.3859671968628817,0.5685269096740865
NKAIN4,-0.86886233,-0.90716404,0.3849224287998796,0.5672193785914804
CHID1,-0.8702728,-0.05187063,0.3841513213321165,0.5661755085320188
CASP5,-0.87068766,-1.0840716,0.38392470502892506,0.5660725824801686
SCN3A,-0.87077063,-1.3741962,0.383879391588804,0.5660725824801686
SOX17,-0.8708536,-1.11143,0.38383408142236475,0.5660725824801686
MICU3,-0.8742554,-0.75562483,0.3819791841625393,0.563572263132259
KCNV2,-0.8745043,-1.2798252,0.3818436761801931,0.5634183805542318
UBASH3A,-0.87798905,-0.4565083,0.3799496621072449,0.5609446557100173
STAC2,-0.878155,-1.4547545,0.37985961524120937,0.5608575802690401
ENPP1,-0.88014627,-0.993528,0.37878007643076783,0.5596298158445577
ANGPTL1,-0.88047814,-0.87227017,0.3786003370549027,0.5594558307974264
OR7G1,-0.8838799,-1.3948783,0.37676103702963826,0.5572852930353183
NR4A3,-0.8842118,-0.38847306,0.37658188869636877,0.5570659485935386
OAS1,-0.88487554,-0.24960913,0.3762237497255032,0.556673006621958
ALG13,-0.88578826,-0.20036328,0.3757316520108376,0.5560360286705182
EBI3,-0.8867839,-1.2395985,0.37519527168107447,0.5553788323760608
ECSCR,-0.88694984,-0.78816175,0.37510592097854445,0.5553788323760608
CPEB3,-0.8872817,-0.6291589,0.3749272590231585,0.5552097290743236
AZIN2,-0.8895219,-0.536018,0.373722666931789,0.5537438695107999
SARAF,-0.89126426,-0.37098688,0.37278741978313856,0.5524941539565718
TMUB2,-0.8913472,-0.08105868,0.37274292039849266,0.5524735584527084
SORCS1,-0.89159614,-1.3401699,0.3726094419898206,0.5523664194647916
FAM110D,-0.8925918,-1.3138746,0.3720758245642378,0.5517112822060111
MMP12,-0.89400226,-0.32252088,0.3713206779923619,0.550727259266851
ZNF677,-0.89599353,-0.67334205,0.37025620885359933,0.5493290054597328
CD40LG,-0.89914644,-0.86354125,0.3685746803741211,0.5473740296803231
LFNG,-0.9024652,-0.45481142,0.3668097930373113,0.5452014814508959
ZMYND15,-0.90346086,-0.7200624,0.36628135590365496,0.544595397638666
NUMA1,-0.9052032,0.007054798,0.3653577342522214,0.5435560800434581
SIRPG,-0.90868795,-0.7270618,0.36351485821272234,0.5412398956960228
FBXL16,-0.90918577,-1.4314331,0.36325206573361224,0.5409378489391159
MAMLD1,-0.91217273,-0.90913326,0.3616778084842981,0.5389047108424425
GHRL,-0.9131684,-0.9451138,0.3611540078101302,0.5382575169649368
MOGS,-0.9133343,-0.14586312,0.36106675397482724,0.5381719046819317
RBPMS2,-0.9138321,-1.2755781,0.3608050718090059,0.5378262704457091
PLA1A,-0.9146618,-1.3486111,0.3603691993567121,0.5373540229608262
REM1,-0.9158234,-1.4423577,0.3597595334366418,0.5365778963261479
NAALAD2,-0.9158234,-0.7144915,0.3597595334366418,0.5365778963261479
ADORA3,-0.91590637,-0.9484197,0.3597160106736649,0.5365778963261479
SERPINH1,-0.9178147,-0.13470186,0.358715900034558,0.535330920337594
SATB1,-0.9202208,-0.3564318,0.3574573855612767,0.53380578886076
PTPRQ,-0.92063564,-0.7577738,0.3572406816033431,0.5336145974669165
AKAP13,-0.92254394,-0.07300719,0.35624490929197616,0.532303372574743
PPFIA2,-0.9229588,-1.079374,0.3560286688012849,0.5320242991366275
RCBTB2,-0.9234566,-0.5760937,0.35576928948307196,0.53172472746402
TLE2,-0.9256139,-0.7537952,0.3546466901336812,0.5305300544401182
TCTA,-0.9277711,-0.66667753,0.35352633010159906,0.5291171312654758
EDIL3,-0.9286008,-0.68795365,0.35309601882146047,0.5285607319887086
WASHC4,-0.92893267,-0.16484351,0.3529239871019647,0.5283470220707993
HMCN2,-0.93059206,-1.1634471,0.3520646239795948,0.5273228786778084
