gene	spearman_r	spearman_p	n_expr	padj
CYC1	-0.019506090677697485	0.021688966813323583	8347	0.035616582476539545
DLX6	-0.019540456691821882	0.021458607733382422	22	0.03525255857259919
LILRB5	-0.019542009216345517	0.02144825147419842	32	0.03524410299318372
ADRA2A	-0.019563092630689012	0.02130804281219151	106	0.0350364018923405
ADGRL1	-0.019573106276613492	0.02124173022621322	2515	0.03494833005561962
HBA1	-0.01960281772553889	0.02104603113438851	413	0.03465330525956709
LOXL1-AS1	-0.019628908450880223	0.0208754777088322	381	0.034397594662783505
LA16c-325D7.2	-0.01963642112912636	0.020826591690883346	159	0.03432818999105565
GPR176	-0.01964069069771564	0.020798853516666358	337	0.034285253782813045
RP11-353N14.2	-0.019677293710342544	0.02056237251090448	134	0.03392849970358737
PKMYT1	-0.019680471029401677	0.020541955833451916	546	0.03390032340446975
APLN	-0.019720711783193994	0.020284904173356443	101	0.03352244748466176
NETO2	-0.01972274984525779	0.02027196033764811	1024	0.033506512945703885
SMIM11A	-0.019755584984195794	0.020064413664111207	50	0.03318779269337993
PTCHD4	-0.019759167663033102	0.02004188060591033	143	0.033159901451394226
XPOT	-0.019764082767808677	0.02001100326199654	2905	0.03311564070189513
BRCA1	-0.01978623354698655	0.019872363715755726	1048	0.03290498991178773
RP5-965G21.4	-0.019786806202009045	0.019868790670755854	66	0.032901757709417605
FBXO16	-0.01980724088854992	0.019741656260002537	683	0.03271258038282892
CNTNAP1	-0.01983383332157495	0.01957727541414723	81	0.032450792901669766
ST3GAL2	-0.019844362980648435	0.019512517575404054	971	0.03235402085025538
SMIM10L2A	-0.01993984483368015	0.018933790651939463	452	0.03145867295861291
LRRN2	-0.01997730826309466	0.018710853250443957	96	0.031113730003626168
IRAK1BP1	-0.019981089167806512	0.018688481912698875	617	0.03108162220436325
FKBP5	-0.020042666713319394	0.018327411852607715	2341	0.030508609724627146
RP11-154H23.3	-0.020051735159753763	0.018274756677962255	84	0.03042844432260869
SDCCAG3	-0.020068942994485285	0.018175204797783923	2970	0.030275103141618402
SP2-AS1	-0.020072253883577744	0.018156104990303235	372	0.03024825272824302
SH2D2A	-0.020082255521035465	0.0180985143835994	262	0.030162209249028408
ADCY7	-0.02011072942136852	0.01793543338026789	1191	0.02990761512646216
NDUFB8	-0.020122116413001996	0.017870576863766998	9438	0.02980926188394796
RP11-16P6.1	-0.020123432296914694	0.017863095285866708	71	0.029799231118372363
RASA3	-0.020136925439074405	0.017786536982065376	342	0.02968371494203099
CEP112	-0.020248312461891984	0.017165447848913412	985	0.02870890962531039
IL1R2	-0.02027166822186721	0.01703765666450885	171	0.028504229914238056
MTUS1	-0.020315524687467192	0.016799949482975148	7110	0.028134370846200213
DUOX1	-0.020324224708834004	0.016753141900766454	1575	0.028067562621531712
RDH10-AS1	-0.020346204372187354	0.016635397217459207	83	0.02788641041648245
AGPAT4	-0.020386799017698225	0.01641984151451757	678	0.027545542872978186
MRRF	-0.02038764290129478	0.016415386684101314	2900	0.027540345803207505
PGM5-AS1	-0.020449319588841445	0.016092658544444798	50	0.02703465407023639
OGDHL	-0.020449684632303657	0.01609076514608044	28	0.027033710799602238
SH2B3	-0.020475854330705114	0.015955537945750022	965	0.026819838814483493
ATP6V0E2-AS1	-0.020548961940847734	0.015583047793309221	78	0.026211081549747016
F11	-0.020551239155118046	0.015571569071647447	65	0.026193944757767963
TCEAL2	-0.02055338544688253	0.015560757099832335	145	0.02618009672209026
HTR1D	-0.020626695981055498	0.015195398398535577	351	0.02559510384191507
KCNJ5	-0.02067023528450047	0.014982004417543644	116	0.025258721128240163
UCN	-0.020698515529691344	0.014844816021636113	563	0.02504199059101963
C2orf72	-0.02069931893470236	0.014840934898960075	39	0.025037524365737893
LAMP5	-0.02071158185521351	0.014781805539948172	33	0.024943989611267713
RP11-48G14.3	-0.02072767153673238	0.0147045392291947	148	0.024823923541126575
NAGS	-0.020734041702544826	0.01467404674185042	693	0.02477450729656779
CCDC78	-0.02073488320142318	0.01467002285455561	507	0.024769774051985292
BOLA3-AS1	-0.02074919096240071	0.014601754558025102	225	0.02466887067290124
CNTLN	-0.02075432651423965	0.01457731908491431	692	0.02463168876677537
AATBC	-0.02075582175388519	0.014570211363057976	394	0.024621728418615246
ELF5	-0.020796773156320617	0.014376730138291915	1463	0.024310963227269097
PTPRG	-0.020798326175973686	0.014369437462286099	1404	0.024300655905017576
GLDN	-0.020852208240623935	0.014118429701687389	325	0.02390006402461626
AC010883.5	-0.020866720004401203	0.014051491914065059	191	0.023788733954439777
NUP210	-0.020884921079183487	0.013967932629833268	1960	0.023655163002730566
MRPS33	-0.020904084356977097	0.013880430241369295	7816	0.023520712356743412
SLC13A2	-0.020906798122764216	0.013868077979088761	32	0.02350174323633335
RIMS4	-0.020920070408415984	0.01380780613213687	48	0.02340742011726234
B3GNTL1	-0.02092188818532797	0.013799569312134647	1046	0.023397365159836012
LINC01266	-0.020933305274579907	0.01374793463794195	22	0.02331566087452438
RP11-353N14.5	-0.020942138250871344	0.013708103947854919	35	0.023253939475939095
RBBP8	-0.020977517055160974	0.013549589406460207	3609	0.02299657297290098
SULF1	-0.02100706352988936	0.013418449729235744	349	0.022785432456646687
CDC25B	-0.0210083305190075	0.013412851463139336	3926	0.022779737774858932
LINC00574	-0.021010901717736934	0.013401496813910771	29	0.022764263187877387
SNX21	-0.02101887260759359	0.01336635059881683	3977	0.02271026436499123
ARHGAP11A	-0.021037554734118617	0.013284294121331908	711	0.02257651492762905
CLPS	-0.021054022531888508	0.013212333080194157	15	0.022457978773025775
C6orf48	-0.02106188167765109	0.01317811179557268	11327	0.02240356270330335
RP11-867G23.8	-0.02106784804089095	0.013152184654886122	559	0.022366978796834826
C1orf21	-0.021070100487341654	0.013142408265702675	3550	0.02235222562166643
BOP1	-0.021099277721908734	0.013016348540803885	3376	0.022154534702951485
XXyac-YM21GA2.4	-0.02111990729236178	0.012927865365233165	142	0.022015008248857923
ZNF804A	-0.021122088024861197	0.012918543058624032	13	0.022000979061997984
RP11-119J18.1	-0.021137029846679107	0.012854828800566502	18	0.02190901504451241
SAMD5	-0.02117846063903855	0.012679613316285322	157	0.021634003991311632
CTD-2002J20.1	-0.021197323307491075	0.01260054360967854	11	0.021509943956740565
DLEU1	-0.02122172660795214	0.012498896128794587	1575	0.021350790668754734
LY96	-0.021269403881270323	0.01230239795195309	3246	0.021031059650534145
AC012358.8	-0.021272094297632903	0.012291391624114485	466	0.02101578433111378
NOXO1	-0.021336318116998324	0.01203123239387703	725	0.020597581523322632
TMEM108	-0.021359656937552138	0.011937907085115763	596	0.020451021278409406
CDH8	-0.021369739365435864	0.011897789222829013	41	0.020385735932446435
KIF5A	-0.02138168288493256	0.011850420794828126	19	0.020308003282052216
SELL	-0.021407645216019965	0.011748029663908473	325	0.020151251422999266
C8orf89	-0.021442220809548482	0.01161288784568225	27	0.01993629236266706
SKA1	-0.02149899982715236	0.011393952368852234	372	0.01959026270483641
DLX6-AS1	-0.021514494906720187	0.011334844444129221	24	0.0194968930239399
CTA-126B4.7	-0.02151663173891724	0.011326714623790358	10	0.019484560277911088
RP11-53M11.3	-0.021585342232654566	0.011068042035999868	102	0.019063819518388436
SGCE	-0.021666165635597895	0.01077049534123612	2447	0.01857338521164567
RPL10	-0.021690978741308323	0.010680584954955157	13822	0.01842773145449888
LINC00261	-0.021702880833331373	0.010637694976069706	1041	0.018361535413665007
GUK1	-0.02177071511760065	0.010396160888580691	12275	0.017967547475776762
H2AFY2	-0.021813632945577116	0.010245877399827723	1508	0.017728949154672064
SFTPA1	-0.021826239470299696	0.01020210261851725	5016	0.01766525139464636
AIM2	-0.02184035760740912	0.010153276614846553	834	0.017585208247422178
DUOXA1	-0.021893107722283225	0.009972681826336392	1202	0.01728717422744468
C2CD4C	-0.021897133000409037	0.009959019132123456	295	0.017266439850064902
TMEM65	-0.0218987750812539	0.00995345033200493	1963	0.017258259131104053
MST1R	-0.021943238915441695	0.009803710359380251	1986	0.01701170463916739
MT1A	-0.02194584673680616	0.00979499069296747	176	0.016998027196918668
ESD	-0.021950252790065346	0.009780274051916804	6430	0.016975391006649167
RP11-72M17.1	-0.02195606218800418	0.009760900221742894	300	0.01694466231617478
MYL5	-0.02197554877577344	0.009696163684065067	1486	0.016839482698337356
PPM1E	-0.02198458481619998	0.009666275061458592	31	0.016796197664791117
DCBLD1	-0.021986593088665952	0.009659643438325252	1803	0.016786111546891063
GAGE12J	-0.021994096121248113	0.009634903140208416	22	0.016745986387807006
CDK4	-0.022049462353932632	0.009454079548011633	6804	0.016448607284929893
LINC00886	-0.022069017172447813	0.009390941361024948	454	0.016344360899050194
ZNF584	-0.022072565873306728	0.009379523795966602	1205	0.016325889245067674
RP11-17M16.2	-0.022073487572242194	0.009376560354723668	144	0.01632213083360431
TRIM7	-0.0220756553990131	0.00936959366222408	574	0.016311402569874102
AC026202.3	-0.02207640606122353	0.009367182353677703	64	0.01630860355400552
BIRC3	-0.02207855588195423	0.009360279672111695	6576	0.016297983744089483
RP11-83N9.5	-0.02211353903807376	0.009248591055766949	74	0.016111806081787125
KSR1	-0.02212244757583386	0.009220339948228401	1451	0.016066727329085838
ARHGEF25	-0.02212436116623102	0.009214281551546234	190	0.01606030679705744
TBC1D24	-0.022202685012332173	0.008969337841956273	1455	0.015660270983069807
WDR76	-0.022261695410343507	0.008788651468233752	795	0.01535933001986744
MCOLN2	-0.02227398338138229	0.008751438061421786	79	0.01529956402520913
ADAMTS14	-0.022289754855525923	0.008703881408445444	339	0.015217734597916891
DESI1	-0.022308925765035598	0.00864638528470254	4591	0.015126330126151307
PRDX2	-0.022313241631736425	0.008633488327928505	10393	0.015105069613995766
MLKL	-0.022322012087636834	0.00860733283309358	924	0.01506060642356038
SLC43A3	-0.022327333382934057	0.008591498063916974	4856	0.01503549199890695
LINC01133	-0.022339455317431273	0.00855552357090501	1813	0.014978992660972914
ACY3	-0.022384661180113157	0.008422549817179412	570	0.014765287065062232
HSBP1L1	-0.02239603700203909	0.008389380080868907	8038	0.014710950108111985
RP11-15F12.1	-0.022420892466598254	0.00831731245426923	347	0.014592142007459813
RP1-120G22.11	-0.02244678793778375	0.0082428188818316	227	0.014471455310486636
LINC00623	-0.022515735880367028	0.008047378486174933	382	0.01414668639649165
RP11-210M15.2	-0.022592193158465057	0.007835511672736028	188	0.013799338865208085
CTC-366B18.4	-0.022637958242945788	0.007711098033743608	195	0.013589663696352698
APOL3	-0.022705822808103373	0.007529864051598463	1051	0.013286416643944537
VDAC1	-0.022726140224046364	0.007476353701196821	8251	0.013197734481926585
CCNJL	-0.02273182332925901	0.0074614471574781715	3655	0.013173711982892697
MMAB	-0.02274864080882032	0.007417491626834249	4912	0.013106366113855206
CAMK1	-0.02275139636255572	0.007410311672683495	1406	0.013095959601258764
SFTA1P	-0.022762027528858957	0.007382669163700829	6207	0.013048244167157412
RP13-270P17.1	-0.022772455878897865	0.007355643899790865	144	0.01300614201882178
NUDT13	-0.022795979684725666	0.0072950071238136165	360	0.01290792080830311
SHMT2	-0.022826680898133455	0.007216544038557399	3222	0.012777998285841361
WFDC11	-0.022912737460105997	0.007000630171095663	53	0.012419525442070508
SPINK6	-0.02292671669886707	0.006966109587084657	36	0.012364768368085465
FUT9	-0.022928658201759548	0.006961327314651997	172	0.012357360547970228
MRPS6	-0.022937961847523638	0.0069384516474266765	8577	0.01231998539828705
DUBR	-0.022970911117815337	0.006857978447368312	162	0.012182425043430301
ARL14EPL	-0.023097241984471432	0.0065571496622256	315	0.01167255452501254
CTD-2314G24.2	-0.023153734362998075	0.00642650718685424	75	0.011454058339618942
KCTD17	-0.02318995230338018	0.006343987358126759	726	0.011315925073196136
MT1F	-0.023238346043976524	0.006235214328814428	3518	0.011134624778457367
CRYBA2	-0.023256010481065206	0.006195930708855184	58	0.011068368737689991
C11orf63	-0.02328381385169919	0.006134550526671386	474	0.010968373153616024
HMGN5	-0.02330844395471936	0.006080633783501168	1300	0.010879638919580676
MRPS15	-0.023316000689657446	0.006064177417685405	9280	0.010852108009765531
HRSP12	-0.023316115264280818	0.006063928216568494	3409	0.010852108009765531
ATP13A4-AS1	-0.023346488405529078	0.00599819069426041	38	0.01074539069032688
UCN3	-0.02338066704414248	0.005924985090016869	176	0.010619871279766194
RP11-515O17.2	-0.023393367547709078	0.005897988315436754	32	0.010575218095266766
AQP9	-0.023410330032204458	0.005862104986397798	242	0.010514593929738077
LINC01503	-0.023415045891236875	0.005852163829432481	2093	0.010498618459076459
CRACR2A	-0.02342496903010076	0.005831295198809605	338	0.010463030290862672
RP4-809F18.2	-0.02343431364655248	0.0058117045696074515	28	0.010432195943526772
ETV7	-0.023444604252258756	0.005790199371938202	2055	0.010397564951979977
USMG5	-0.023446808371817406	0.0057856025656271735	11216	0.01039022962967039
NDUFAF2	-0.02347173681392333	0.005733841560851559	4527	0.010302742755010984
SLC6A3	-0.02349852645257114	0.005678681823424759	238	0.01021086153171973
SPTSSA	-0.023505398636395163	0.005664609377557797	7481	0.01018646022293706
TTC23	-0.02358137007107108	0.005511122365889302	738	0.009928042128379796
PABPC1	-0.02358734469181172	0.005499212351335808	12768	0.00991098500222544
BIRC5	-0.023611252180136134	0.005451786435103985	1478	0.009832495936849615
ITIH5	-0.023638882809734547	0.005397434942448672	83	0.009743128515375371
FSIP2	-0.023700007050694694	0.005278933277243885	192	0.009539397144606405
ANK3	-0.02371722919925461	0.005245971668611686	4075	0.009483210452245403
EDF1	-0.023720676595984445	0.005239396042652099	12582	0.009473854920063222
NME1	-0.023741676819328004	0.0051995004112251	8070	0.009405905512177883
SERPIND1	-0.023764569683725374	0.00515632204153288	359	0.009334451344719306
FAM69B	-0.02386635894314372	0.004968233395345975	943	0.009010833100289274
RP11-399K21.13	-0.02391256654201413	0.004884915422746238	251	0.008869230551523428
SLC25A38	-0.023923623369726043	0.0048651669356508135	3119	0.008834955112544025
ADM5	-0.023929647568521065	0.004854437596047866	630	0.008817527969140267
TSHZ1	-0.02394763587369662	0.004822526968053611	1647	0.00876379531476266
RP11-172H24.4	-0.023949673002173193	0.004818925162091866	401	0.008758034027129172
TPI1	-0.0239533342866326	0.004812457836130363	12514	0.008747063374222082
RP11-115D19.1	-0.023970175578490887	0.004782810251293935	28	0.00869784962552755
MARVELD1	-0.023986694083831726	0.004753891554885702	2743	0.008647583517612035
RP11-395B7.4	-0.02399600875638402	0.004737654361259701	292	0.008620364909949633
YBX1	-0.02404694368045647	0.00464974976251032	12534	0.008468009953312873
ASF1B	-0.024070785498486836	0.004609112634467428	1194	0.008400032247623722
NUCB2	-0.02409687755928139	0.004565008864127199	5742	0.008328627857545148
MON1A	-0.024180316697677954	0.004426524018924328	916	0.008089057172243367
DIAPH2-AS1	-0.024180902243280938	0.004425565781954823	88	0.008088034276637587
SEMA3A	-0.024302721859277076	0.004230249193503667	2389	0.007752719447453177
AJ006998.2	-0.024320909749876843	0.004201768441954136	18	0.007704697268618946
ALOX12B	-0.024345003656790116	0.004164307169602793	64	0.007640146671014
RP4-564F22.5	-0.02434516961423448	0.0041640501925266325	72	0.007640146671014
CHST3	-0.02435730589993188	0.004145296687703129	1560	0.007608019429452068
F13A1	-0.024399610458882837	0.0040805234287821035	56	0.007500668722513163
STK33	-0.024420831525923736	0.004048378633635284	866	0.007444952534827885
FBP1	-0.024423037016939615	0.004045051065840656	6974	0.007439507202189904
ODAM	-0.024445326067361925	0.004011561175534682	86	0.007379919983669667
ENSA	-0.024450490174829937	0.004003837968421235	9794	0.007367047343400037
TFAP4	-0.024470220248446112	0.003974454700750662	746	0.007317625821946315
PMS2	-0.024472340851413435	0.003971308245722271	1896	0.007313159450501264
MBNL3	-0.024556854337725427	0.003847737199823527	975	0.0070984840887855045
FAM78B	-0.02456175468999237	0.0038406804674240708	93	0.007086109576157291
RP11-352D13.6	-0.024681796114976434	0.0036714456349880038	79	0.006794869340143295
TM7SF3	-0.02471738011023226	0.0036225982443982207	5340	0.006708135805724906
ARHGAP36	-0.024804278814302645	0.003505783470503621	29	0.006506664877543159
R3HDM1	-0.02481574985889939	0.003490622137562166	1877	0.006480896224487677
CTC-297N7.9	-0.024840537968198278	0.0034580631449481784	22	0.006422795356242054
CNR1	-0.024842759850575682	0.003455158258767791	235	0.006417987295525749
CHCHD2	-0.02484784774128226	0.0034485147203554504	12751	0.00640623313921422
CHRNB4	-0.024987190538378282	0.0032710262296380644	68	0.006089334988807099
GUCY2D	-0.02500743549945837	0.003245943076058161	288	0.006045412609171636
KCNJ15	-0.025066685116421742	0.0031735373774769236	2544	0.005917075891112357
RP11-132A1.4	-0.02511245672722054	0.0031186135741490986	77	0.0058178768119948755
RP11-932O9.10	-0.025148074288640927	0.0030764752095906655	66	0.005743489452636289
RP11-126L15.4	-0.025150661114777765	0.0030734351063939156	339	0.005738341675510745
PPP4R4	-0.02516952995785849	0.00305134269768251	117	0.005698666059519866
C5	-0.025177232666509373	0.0030423657531944612	470	0.005683469644968981
LINC01117	-0.025321281679201956	0.0028788633652991067	122	0.00539391578745278
