gene	spearman_r	spearman_p	n_expr	padj
CTF1	0.06862588851246403	4.137011636817788e-12	2585	1.8490797530266255e-11
JMJD6	0.06861579795725123	4.167007173506283e-12	3237	1.8621237199666297e-11
KCNS3	0.06860886761499463	4.187731932662521e-12	2852	1.8710205506702943e-11
KANK1	0.06853653727597363	4.4101521301230185e-12	1452	1.9684777108535084e-11
SCAF1	0.06851834652502811	4.467887516255668e-12	5399	1.9934721619893507e-11
SRSF7	0.06851796276459253	4.469113473465999e-12	8401	1.993631366284774e-11
AC068631.1	0.06851316438121055	4.484470204298891e-12	273	2.0000928941514284e-11
TMTC3	0.06850466757425631	4.51179034081644e-12	4640	2.0111046800941993e-11
MRPS10	0.06847251394487824	4.616659839807661e-12	6014	2.057050182702178e-11
TMEM171	0.06845817406880421	4.6641963925812625e-12	878	2.07742401656367e-11
DSG2	0.06844252971981327	4.716604509340106e-12	8122	2.1003586533730026e-11
EBP	0.06843627900392725	4.737705218542579e-12	3407	2.108936198387923e-11
ZXDC	0.06841726226401584	4.802471074395402e-12	2772	2.1369365956252516e-11
PLEKHH3	0.06837869553536183	4.936494591975698e-12	1943	2.1957206311952405e-11
UBE3C	0.06836875114880897	4.971642653450253e-12	4170	2.2100685888535253e-11
SMAGP	0.06833211810275014	5.103249423707986e-12	4119	2.267254218109893e-11
VTA1	0.06831445101082707	5.16793415105294e-12	5443	2.295103069832572e-11
M6PR	0.06828560315075878	5.275286387657313e-12	8076	2.3423251869934852e-11
RAB5C	0.06820474783537225	5.587957420522301e-12	6927	2.4777994840893205e-11
OSBPL1A	0.06819355216928157	5.632658638752053e-12	4521	2.49617318113784e-11
TLDC2	0.06819140865183962	5.641256996169413e-12	453	2.4995007335934708e-11
AC011611.4	0.06818918023769459	5.650209539370665e-12	317	2.5029839013921266e-11
BRD4	0.06817321327211728	5.714764580851858e-12	7468	2.5306036670961376e-11
TOP1	0.06813003053828469	5.89299651049205e-12	8017	2.609024396017499e-11
GCC1	0.06812592290461708	5.9102313369950615e-12	2480	2.616149872790288e-11
RNF2	0.06811403926885816	5.960371386734057e-12	2946	2.6378352087382945e-11
RIOX2	0.06809562245248951	6.0389012304210945e-12	3286	2.671558658117629e-11
SNX12	0.06809192366655846	6.054794783128111e-12	4778	2.6780733269454802e-11
NCOA2	0.06806218307045694	6.184087699155613e-12	3054	2.7342059299003747e-11
MTSS1	0.0679779898868046	6.564953265597064e-12	3920	2.89645889606204e-11
TP53INP2	0.06796954309053842	6.6044094246030246e-12	2587	2.913306603491234e-11
WASHC5	0.06794488603618629	6.720919836395537e-12	4703	2.9641311133866724e-11
MVK	0.0679427344456728	6.7311816276699146e-12	2666	2.96808620098986e-11
CCDC137	0.06793242795539393	6.780550675942406e-12	3747	2.988477718316316e-11
TXNP1	0.06790352895609188	6.920879449164087e-12	672	3.0482168357320627e-11
AC073370.1	0.06782438398510215	7.319924501016022e-12	209	3.220261377144333e-11
SNORD3A	0.06780624736356214	7.414495739932652e-12	914	3.260615477043236e-11
MRPS15	0.06778252500326082	7.540001897647065e-12	6279	3.315172772248963e-11
SLC52A2	0.06773296427878193	7.808963292641225e-12	3070	3.4301417082842666e-11
VEZT	0.06772851239286899	7.833578338047959e-12	5341	3.4402952310577075e-11
ATL2	0.06771712299542018	7.896898301249352e-12	5721	3.467439763285943e-11
PAQR7	0.06771304535259978	7.91968985483509e-12	2111	3.476781739525498e-11
UBE2F	0.06765423219170764	8.255677026882751e-12	3790	3.620816819170871e-11
SLC9A3-AS1	0.067620772046997	8.453018946618819e-12	1951	3.7066593117480875e-11
ABCA1	0.0675904358078942	8.635926153318606e-12	2809	3.7839708520500894e-11
SRP14	0.06758409516479325	8.674643004785346e-12	9364	3.800209343845803e-11
ZMIZ2	0.06753068932633467	9.007565977092786e-12	3880	3.941540411723661e-11
ARL4D	0.06752654098139625	9.033943727626776e-12	3696	3.950533339553661e-11
TRIP4	0.0675261545289604	9.036404881457964e-12	2505	3.950533339553661e-11
IVNS1ABP	0.0675261036807559	9.036728761286103e-12	5930	3.950533339553661e-11
GBP3	0.06745072842997911	9.529551927049549e-12	3214	4.162804458249144e-11
MRPL14	0.06743736740732527	9.61961542511275e-12	5961	4.1997475946181245e-11
TMEM39A	0.06742572089804773	9.698801568772404e-12	3758	4.233513042521435e-11
WDR4	0.06734937207435848	1.023395043486699e-11	2035	4.462010170594545e-11
PGAP2	0.06734252971244876	1.028329889836921e-11	4366	4.481374131799908e-11
EFCAB14	0.06722953709357718	1.1132744991604756e-11	6364	4.8419208308196795e-11
ZNF207	0.06715565822595451	1.1724911625227213e-11	7445	5.094639569226403e-11
TPBG	0.06711350451484269	1.207649825229584e-11	4164	5.243435868089381e-11
M1AP	0.06710204825582383	1.2173821197044287e-11	900	5.283691780847717e-11
MMP14	0.06708534073768689	1.2317132884119443e-11	4132	5.344880705560571e-11
SPPL2A	0.06700337162808773	1.3044523850886988e-11	5505	5.648768889779984e-11
ZNF428	0.06690532012721466	1.3970021918103172e-11	4109	6.041560383813169e-11
AC092368.3	0.066902739993286	1.3995224086181866e-11	1532	6.051318569063896e-11
RMND5A	0.06689701074524329	1.4051345393581048e-11	4821	6.073294905557981e-11
RPF1	0.0668646901687857	1.4372096821116478e-11	4799	6.20842103357382e-11
PTPN11	0.06685901965849846	1.442910588301534e-11	5255	6.230700879981286e-11
TMEM248	0.06676251635948122	1.543395885966257e-11	6709	6.654589254190601e-11
COPS6	0.06655152854742982	1.7875510401584675e-11	7376	7.681312431464018e-11
DCTN5	0.0665354042716586	1.8076932474971628e-11	4881	7.763502660754526e-11
BDNF	0.06650338186049755	1.8483562022762742e-11	1426	7.936651922091571e-11
HSH2D	0.06647988155989318	1.8787659305381576e-11	1364	8.062700264674323e-11
GPKOW	0.06646636051310982	1.8964837719185975e-11	1850	8.135691931974713e-11
TINF2	0.06641345051287327	1.967402521077959e-11	3805	8.43676930799892e-11
SRSF2	0.06640974398192491	1.972466800716307e-11	8758	8.456905322398253e-11
PAX8	0.06637682498758626	2.0180080291054652e-11	944	8.650545350704758e-11
MOB1A	0.06637616853452584	2.0189265762947963e-11	7723	8.65286580849216e-11
CHMP2A	0.06635726977588395	2.0455470328478073e-11	6670	8.760410350907954e-11
TMEM164	0.06633463991541737	2.0778753653966183e-11	3590	8.895540338086531e-11
ARAP2	0.06633009628873211	2.0844262838229177e-11	2431	8.921920152702012e-11
TPI1	0.06632967986061067	2.085027692739507e-11	9769	8.922829331354257e-11
RAB3B	0.06632425272893815	2.0928811504755172e-11	2684	8.951427900355662e-11
KRT10	0.06632085680542385	2.097810021853319e-11	7347	8.970836368618835e-11
AC090114.2	0.06627981567548161	2.1582834290840796e-11	1232	9.227717669399929e-11
PKP4	0.06625984480056092	2.1883241431019583e-11	5246	9.348228277705804e-11
CBLC	0.06621114245087173	2.2633101089302836e-11	2256	9.66055215456696e-11
ZNF24	0.06615484717291484	2.3531236887061184e-11	6358	1.0034569840405455e-10
TMEM87A	0.06613901508536164	2.3790045896697436e-11	7565	1.0139280430666031e-10
HELZ2	0.06613122854167254	2.3918353524473572e-11	2338	1.0188285852263228e-10
NFIL3	0.06612946580763285	2.3947493963015145e-11	3870	1.0198804614252532e-10
F2RL1	0.06607636973863458	2.484171873003117e-11	1585	1.0571787462513079e-10
DPY19L4	0.06606818264283695	2.4982480022294732e-11	4097	1.0627747157852309e-10
C3orf67	0.06606476693571275	2.5041437026361568e-11	1621	1.0650852633240898e-10
NEU1	0.06605562980363498	2.5199819198780894e-11	5292	1.0716230122017727e-10
SF1	0.06599172449339509	2.633528660431779e-11	8523	1.1188716505461037e-10
EP400	0.06599085991688537	2.635098659792544e-11	3323	1.1193313529318773e-10
NCKAP1	0.06595524675735322	2.7005713276426082e-11	6841	1.1467179769245862e-10
KIAA1217	0.06594876708825516	2.7126538174425242e-11	4072	1.1516352630852604e-10
USP7	0.06593453349784392	2.7393809163770343e-11	6971	1.1625517013849474e-10
TUBGCP3	0.06591519492589269	2.7761072128545407e-11	2216	1.1774842316652635e-10
DGCR2	0.06591482916368661	2.7768064622863374e-11	3646	1.177563073246885e-10
FADS2	0.06591426279107934	2.777889570714198e-11	2607	1.1778046390580826e-10
GCNT3	0.06591193270893819	2.7823498781963114e-11	1226	1.1794777583823136e-10
ARCN1	0.0658791216338591	2.845906968317413e-11	4987	1.2061975986560387e-10
DLG5	0.06585972964211272	2.8841361880506382e-11	2785	1.2217232849770183e-10
EPS8L2	0.06585021341733692	2.9030797722473005e-11	3322	1.2295207499226104e-10
MFSD9	0.0658482010015003	2.9071013814025048e-11	1828	1.2309967045709923e-10
RAB31	0.06581299921448398	2.978336811568345e-11	5237	1.2602303963061187e-10
SMIM15	0.06575839523273376	3.0922278114885e-11	5182	1.3074566182474326e-10
SLC4A11	0.06572969078186337	3.153796460464034e-11	2625	1.332752085669197e-10
RPL7L1	0.06570766016279243	3.201862417789198e-11	7618	1.3528148856004535e-10
ABCF2	0.06565750585280324	3.313977370391397e-11	3815	1.3994111362672655e-10
C9orf40	0.06563623912130329	3.362668586397639e-11	2166	1.4191884459022823e-10
KDM6A	0.06560477599646158	3.4359913405181705e-11	2416	1.4488009075148124e-10
PEF1	0.06558928021289617	3.472675942179481e-11	4713	1.4640000139995025e-10
TLR4	0.06558036190859651	3.4939625315928433e-11	828	1.4724327126525196e-10
STAG1	0.06556833899155995	3.5228615288268055e-11	2899	1.4843386801658573e-10
PLAG1	0.06551899899610043	3.643927071089656e-11	1860	1.5347851479371012e-10
VRK3	0.06551159337183175	3.662446127663372e-11	4302	1.5420188927375627e-10
PPFIA3	0.0654768078468571	3.750672819144335e-11	819	1.5782963332513807e-10
CHFR	0.06544911239810573	3.822400721887118e-11	1823	1.607889744336085e-10
ATAD1	0.06544173024391958	3.841745062195651e-11	4902	1.615730624067544e-10
HAP1	0.06544120722838502	3.843119209820216e-11	1283	1.616012253617894e-10
CAPZA2	0.06539802583708816	3.9582464386961645e-11	6565	1.6616811275770977e-10
GABPB1	0.06535828305321012	4.06718357013254e-11	2997	1.7064762526376475e-10
CASP2	0.06535637974247202	4.0724735980521916e-11	4029	1.708383310024162e-10
MPZL3	0.06531008201036775	4.2032461651138537e-11	1871	1.7622749138252893e-10
AL121655.1	0.06528521773957524	4.275164274383103e-11	157	1.7917726681125458e-10
QSER1	0.06522316641553705	4.4599349423282096e-11	4620	1.866824593195702e-10
LAMP2	0.06520691714592337	4.5095971574700344e-11	7685	1.886923378293463e-10
DDA1	0.06520433155372883	4.5175491624815116e-11	5176	1.889561318180177e-10
AC027290.2	0.0652038843260102	4.5189260049413457e-11	599	1.8897926107811228e-10
RIDA	0.06520239501642648	4.523513977669238e-11	3874	1.8913664531494165e-10
ZSWIM4	0.06517825703872279	4.598512053169769e-11	1175	1.9216737015049764e-10
ATP5MD	0.06516882221374232	4.6281560548179516e-11	8465	1.933709354925577e-10
C16orf87	0.06515782000985806	4.662960868838976e-11	2309	1.947896492613885e-10
AL031777.1	0.06512780581331362	4.759216121240428e-11	823	1.987382111578608e-10
ETFA	0.06508224322152188	4.909060566104686e-11	5573	2.0488360856133423e-10
HSD11B2	0.06508012854122805	4.916126175559016e-11	1637	2.0514117193918995e-10
PTTG1IP	0.06506853643042147	4.955035032877071e-11	7972	2.0668956825629072e-10
PXMP4	0.06506604858941592	4.963424633452258e-11	4266	2.0700188044023254e-10
ZC3H15	0.06506510431297889	4.966612597953632e-11	7778	2.0709718191576153e-10
MYO1D	0.06501093263893064	5.152893407848729e-11	3616	2.1466957680572857e-10
SSRP1	0.06500144781665652	5.1862046218486544e-11	7720	2.1597887003624627e-10
MAPKBP1	0.06499891156415852	5.1951477119641296e-11	1661	2.1631203161559848e-10
DAZAP2	0.06499760439060016	5.1997628305673553e-11	8891	2.164648998322214e-10
PSMG4	0.06496252644458282	5.325117979289886e-11	3929	2.2156277200970687e-10
OSR1	0.0649228111079332	5.4706148995867804e-11	376	2.2749268413111235e-10
ATF4	0.06488473077455419	5.61376986569349e-11	8113	2.332342930253166e-10
REEP4	0.06484686739646721	5.759739527693272e-11	5516	2.3908234760446663e-10
DPP8	0.06484153835592499	5.780579599532821e-11	3322	2.398605912700504e-10
PTPRH	0.06482281713271723	5.854378214732377e-11	349	2.427032848175154e-10
ESCO1	0.06481483858240347	5.88610876586712e-11	4293	2.4397463475146366e-10
FAM57A	0.0647393649728189	6.194708303394269e-11	3479	2.5639519859844413e-10
TMEM214	0.064731382977637	6.228256066126137e-11	5361	2.576907244675349e-10
MELTF-AS1	0.06471107606353281	6.314407616934875e-11	2509	2.6120808280838985e-10
RANGAP1	0.06466098158781908	6.531946119205736e-11	4412	2.6999541031790606e-10
HAUS2	0.06462360395973618	6.699018363064702e-11	3482	2.766194117227329e-10
BCAP29	0.06462133059981948	6.709313646710963e-11	5360	2.769946659975811e-10
MMP10	0.06458545534280591	6.873844031700857e-11	240	2.8363416873386265e-10
CAMK2N2	0.06457512361423849	6.921954501612782e-11	998	2.854652865120352e-10
PAF1	0.06453161292196591	7.128203866963328e-11	4359	2.9370709592312705e-10
SNX11	0.06453084695448505	7.13188800044528e-11	2722	2.938061188114472e-10
AC083973.1	0.06449735982285347	7.294786500823062e-11	734	3.0040899956172243e-10
FOXD1	0.06447339093011464	7.413611665801345e-11	1833	3.051927932342987e-10
MRPS30-DT	0.06446222622025007	7.469604496133685e-11	352	3.0738749180537224e-10
GPR180	0.06445064059423553	7.528145427407633e-11	2674	3.0968543725587567e-10
ACP5	0.06443544257009094	7.605620037267221e-11	2887	3.1281641100024297e-10
PTPN1	0.06443382707758652	7.613900988565977e-11	5630	3.1310086209345e-10
PDIA4	0.06438086960897485	7.890294033959093e-11	8117	3.2417618583369815e-10
OTX1	0.06435144107282421	8.048101454093877e-11	3688	3.3036390686114057e-10
EMC8	0.06429497331197621	8.359591615218755e-11	5020	3.428433979436578e-10
SEC22A	0.06421638149060241	8.812818510706647e-11	2028	3.609793410689091e-10
UCHL5	0.06419380591662334	8.947390999975133e-11	5139	3.6642609312163824e-10
POLE3	0.06418089618227377	9.025246307841113e-11	7103	3.693507579112568e-10
ZNF720	0.06416054612976158	9.14931894191843e-11	2965	3.7429477062551264e-10
LIG1	0.06414217926125673	9.262730794987096e-11	3137	3.7866426479310997e-10
TSG101	0.06413464966273956	9.309620753057521e-11	6862	3.8044553863109467e-10
LAMTOR3	0.06412983345296627	9.339734898774247e-11	5345	3.8154022993425413e-10
INIP	0.06412320002561572	9.381367442928651e-11	4428	3.8317273220423325e-10
BCAR1	0.06411124118663895	9.4568820083982e-11	3103	3.86188284686911e-10
MLLT10	0.06408510232057596	9.62401156735371e-11	3832	3.9280351838426945e-10
TIMM10	0.06408366323820679	9.633296311034457e-11	4774	3.9304260188991173e-10
PQLC1	0.0640647191972345	9.756339762166454e-11	3141	3.9792126860699526e-10
SNRPF	0.06403622062250736	9.944339823048513e-11	7521	4.053727863179079e-10
HACD2	0.06402672858033479	1.0007739763957802e-10	4086	4.078847453903057e-10
POC1B	0.06398884204913621	1.0264753369404967e-10	2808	4.18211212766272e-10
OPTN	0.06397895983774518	1.0332845998337723e-10	4672	4.20835975692242e-10
ADAM10	0.06387610941048047	1.1068261631433598e-10	5190	4.498295274660239e-10
MBD4	0.06381348005745888	1.1540887660598654e-10	5839	4.687885269325516e-10
BRF2	0.0636512105602144	1.2859094044328968e-10	2461	5.212261869390667e-10
KPNA7	0.06363433308245582	1.3004365540080917e-10	288	5.26928346155054e-10
PPIC	0.06361931246440664	1.313500220385511e-10	5677	5.320336933639917e-10
MROH1	0.06351059228642619	1.4119553898452537e-10	2214	5.704021263168444e-10
RNF220	0.06350515346922368	1.4170656397343657e-10	4338	5.722649937363887e-10
METTL2A	0.06346014828394841	1.4600512744064336e-10	3763	5.892092915611325e-10
FAM126A	0.0634263020827569	1.4932154924038012e-10	2694	6.022749598163952e-10
SLC51A	0.06340163035051079	1.5178527731638633e-10	784	6.115669578575917e-10
C12orf49	0.06335516286193149	1.5653384437613252e-10	3191	6.30478195311629e-10
FAM157A	0.06334208249605201	1.5789651890172767e-10	844	6.357434352409741e-10
STMN1	0.06332004470003941	1.6021860955989874e-10	6614	6.449797237776337e-10
PYCR1	0.06330617395698358	1.6169722312596516e-10	3677	6.507036673795419e-10
WNT7A	0.06328420236624088	1.6406670820754545e-10	272	6.600073926455064e-10
INTS8	0.06324028911431807	1.6890454196041517e-10	4539	6.787547973875269e-10
FBH1	0.06315289793770294	1.7895045722240838e-10	3862	7.182441973346637e-10
BAZ1B	0.06314718783980593	1.79626792041923e-10	7322	7.208326374838401e-10
HUS1	0.06313054338749713	1.8161253042609222e-10	3406	7.286738189458987e-10
PHF13	0.06311280470725945	1.837524187243913e-10	3404	7.368728987237915e-10
UBE2K	0.0631083134938735	1.8429810745082943e-10	7631	7.389320029203156e-10
LITAF	0.06309726159942405	1.8564767772548364e-10	7204	7.442129380753484e-10
AK2	0.06303436612891983	1.935137604162588e-10	7942	7.750687334430145e-10
MOCOS	0.06302485676173941	1.9473104692208468e-10	1964	7.79808092580094e-10
AC004233.3	0.06301273419066654	1.9629369721728697e-10	593	7.857914182844901e-10
EBNA1BP2	0.06299623255169746	1.9844052719321733e-10	5709	7.942468701375011e-10
SMOX	0.0629794278390284	2.006503522261497e-10	2970	8.028114040403666e-10
MTND6P3	0.06296041442237035	2.0317961208848043e-10	688	8.127893167222818e-10
BACH1	0.06295982893507866	2.032579887281759e-10	2525	8.129610715687704e-10
DDOST	0.06295840832981608	2.034482817582779e-10	5954	8.135803150229042e-10
ZNF296	0.0629358709624115	2.0649059065780504e-10	1152	8.254585515003018e-10
CRNKL1	0.06289773341569399	2.117402761627978e-10	4168	8.455603159161309e-10
RMI2	0.0628883206186129	2.1305588564997e-10	3599	8.506659538797235e-10
SEC23B	0.06287190265305836	2.153697277100981e-10	5261	8.596051529866417e-10
NRBP1	0.06284858075527974	2.1869881055770267e-10	6106	8.719715447636593e-10
DTD1	0.06277916471093951	2.2890781065501383e-10	3945	9.118942967705292e-10
CWF19L2	0.06269189532256025	2.4240465198302774e-10	3409	9.639871545053207e-10
PSMC1	0.06268219241681941	2.439524425956396e-10	6571	9.699741945326366e-10
PRKX	0.06261520070726537	2.549053306693436e-10	5292	1.0122954423291903e-09
IST1	0.06258855064709361	2.59394765787459e-10	5603	1.0295893991404627e-09
MGME1	0.06255868358777529	2.6451791045979406e-10	4391	1.0491979647461103e-09
NRSN2	0.06253539362478772	2.685813130000861e-10	4595	1.0651310784225406e-09
ZNF275	0.062482444049387104	2.7804756559348895e-10	2448	1.101529371257936e-09
FAM3D	0.062450773225482814	2.8386451821817077e-10	469	1.1237977768188472e-09
SCAF4	0.062430786131789054	2.875965081434484e-10	3061	1.1383759626910129e-09
PDCL	0.06242929331956432	2.878771607301558e-10	3132	1.1392902541111654e-09
ESRP2	0.062391414738830905	2.950885868551823e-10	2921	1.167427044719588e-09
MBNL1	0.06235065233339033	3.0304607907365167e-10	7236	1.1984949934123142e-09
BTBD1	0.06234477656418837	3.0421026671026237e-10	6128	1.2028917596621269e-09
CCDC120	0.0623374719831153	3.056636396664092e-10	1167	1.2084302941516881e-09
P4HB	0.06233649162613822	3.058592139150595e-10	9209	1.208995114386289e-09
NADK	0.062316563735215436	3.0986127263490353e-10	4954	1.2239707028929598e-09
LINC00707	0.062305735362678485	3.1205729304820707e-10	721	1.2322207243828152e-09
YPEL3	0.06229846130279808	3.13541014444248e-10	6240	1.2376533796802892e-09
AL118508.1	0.0622948726026756	3.142755520466532e-10	173	1.2403394034490934e-09
RFC4	0.06228538182109184	3.1622623783287934e-10	5238	1.2478234033047627e-09
AJUBA	0.062239062867988436	3.2591729061039273e-10	2120	1.2838555404467093e-09
TEAD1	0.06219917284001208	3.344951467168156e-10	4170	1.3167409774138177e-09
TMEM9B	0.062188034473005506	3.3692941815575925e-10	6606	1.3260959151779006e-09
IGSF3	0.06214485447532026	3.4653087031273966e-10	3886	1.362950120581897e-09
C16orf74	0.06212510409981292	3.5101107348672135e-10	2336	1.380098046561264e-09
ADIPOR2	0.06207912693028147	3.6166074918219424e-10	5894	1.420752571457642e-09
MTCL1	0.062046093582337106	3.6950630108368824e-10	1037	1.4497138339442234e-09
