Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes
prerank	GO_Biological_Process_2021 :: regulation of cilium assembly (GO:1902017)	-0.2166685382211624	-0.8276038413032467	0.7915254237288135	0.9122762053842002	1.0	24/56	33.13%	CEP120;IFT88;DCDC2;TBC1D24;TAPT1;TBC1D16;TBC1D19;TBC1D5;HTT;CCDC88A;TBC1D13;IFT140;CDKL5;TBC1D1;FUZ;KCTD17;TCHP;TBC1D20;TBC1D2B;TBC1D10C;MAPK15;SDCCAG8;TESK1;RABGAP1
prerank	GO_Biological_Process_2021 :: L-glutamate transmembrane transport (GO:0015813)	-0.33908579520238846	-0.827580071191683	0.6970260223048327	0.9119982243770249	1.0	2/10	10.00%	SLC1A2;PRAF2
prerank	GO_Biological_Process_2021 :: regulation of lipid kinase activity (GO:0043550)	0.3217326178358898	0.8275558967474484	0.6879271070615034	0.9173097658477943	1.0	3/11	14.84%	WDR91;PIK3R2;PPP2R5A
prerank	GO_Biological_Process_2021 :: mRNA export from nucleus (GO:0006406)	-0.19595090161128448	-0.8275499913146491	0.8197278911564626	0.9117386849471015	1.0	32/90	33.54%	CASC3;TPR;NUP88;DDX25;NUP210;NUP98;RANBP2;SLU7;SMG5;MCM3AP;NUP214;NUP133;RBM15B;NUP160;SMG6;ALKBH5;ZC3H11A;NCBP1;THOC2;GLE1;HHEX;NXF5;SYMPK;UPF2;WDR33;NXF1;NUP153;CPSF1;IWS1;AAAS;NUP107;THOC1
prerank	GO_Biological_Process_2021 :: positive regulation of cytoplasmic transport (GO:1903651)	0.34288383185520765	0.8275022967655818	0.6851441241685144	0.9170452929662019	1.0	2/9	7.78%	EZR;RAB21
prerank	GO_Biological_Process_2021 :: low-density lipoprotein particle receptor catabolic process (GO:0032802)	-0.3382782730153885	-0.8271544843999258	0.7165775401069518	0.9117974967436947	1.0	3/10	9.35%	AP2A2;AP2B1;MYLIP
prerank	GO_Biological_Process_2021 :: low-density lipoprotein receptor particle metabolic process (GO:0032799)	-0.3382782730153885	-0.8271544843999258	0.7165775401069518	0.9117974967436947	1.0	3/10	9.35%	AP2A2;AP2B1;MYLIP
prerank	GO_Cellular_Component_2021 :: U4/U6 x U5 tri-snRNP complex (GO:0046540)	0.2378699460463642	0.8270472196434363	0.7472283813747228	0.917166270446891	1.0	12/30	25.20%	PPIH;SNRPD3;TXNL4B;SNRPG;LSM4;LSM5;SNRPD2;LSM3;LSM7;SNRPB;CD2BP2;LSM6
prerank	GO_Cellular_Component_2021 :: spliceosomal tri-snRNP complex (GO:0097526)	0.2378699460463642	0.8270472196434363	0.7472283813747228	0.917166270446891	1.0	12/30	25.20%	PPIH;SNRPD3;TXNL4B;SNRPG;LSM4;LSM5;SNRPD2;LSM3;LSM7;SNRPB;CD2BP2;LSM6
prerank	GO_Cellular_Component_2021 :: gamma-secretase complex (GO:0070765)	-0.3753139604358274	-0.8268869709413667	0.6994818652849741	0.9119686363960214	1.0	2/7	11.08%	PSEN2;APH1B
prerank	GO_Biological_Process_2021 :: regulation of chemotaxis (GO:0050920)	0.23830704539671987	0.8268794412479967	0.7369668246445498	0.9171283031776059	1.0	4/29	7.54%	TGFB1;F2RL1;CCL26;STX4
prerank	GO_Biological_Process_2021 :: epithelial tube branching involved in lung morphogenesis (GO:0060441)	0.37230598937828635	0.8268069953807241	0.6771300448430493	0.9168897385034293	1.0	2/6	8.57%	CELSR1;FGFR2
prerank	GO_Biological_Process_2021 :: vitamin D metabolic process (GO:0042359)	-0.2992854389763957	-0.8267426949466161	0.6801470588235294	0.9118949503758401	1.0	5/15	23.29%	LRP2;CUBN;LGMN;FGF23;GC
prerank	GO_Biological_Process_2021 :: polyamine metabolic process (GO:0006595)	-0.31169787587686193	-0.8266446536803576	0.7167530224525043	0.9117591841874462	1.0	4/12	17.16%	ODC1;SAT2;OAZ2;HDAC6
prerank	GO_Biological_Process_2021 :: muscle filament sliding (GO:0030049)	-0.23565380196025512	-0.8265862325259702	0.7455197132616488	0.9112236531795503	1.0	22/38	40.57%	ACTN2;MYL6B;MYH7;VIM;MYL4;MYH6;DMD;TTN;TMOD1;TCAP;MYH2;MYH3;MYL1;TNNC2;MYL3;MYBPC2;MYBPC1;MYH4;MYH8;TNNC1;ACTC1;DES
prerank	GO_Biological_Process_2021 :: actin-myosin filament sliding (GO:0033275)	-0.23565380196025512	-0.8265862325259702	0.7455197132616488	0.9112236531795503	1.0	22/38	40.57%	ACTN2;MYL6B;MYH7;VIM;MYL4;MYH6;DMD;TTN;TMOD1;TCAP;MYH2;MYH3;MYL1;TNNC2;MYL3;MYBPC2;MYBPC1;MYH4;MYH8;TNNC1;ACTC1;DES
prerank	GO_Biological_Process_2021 :: negative regulation of TORC1 signaling (GO:1904262)	0.3382831942138312	0.8264493646960012	0.6696629213483146	0.9171811961386604	1.0	3/9	13.44%	SESN3;STK11;RNF152
prerank	GO_Biological_Process_2021 :: negative regulation of calcium ion transmembrane transporter activity (GO:1901020)	-0.25743153562166854	-0.8260835704240828	0.7402135231316725	0.9118424850867091	1.0	10/27	33.95%	TLR9;ADRA2A;CLIC2;GPR35;CALM3;PLN;ATP1A2;FMR1;CRHR1;FKBP1B
prerank	GO_Biological_Process_2021 :: cellular response to peptide (GO:1901653)	0.2108066451603395	0.8257492598920247	0.8019323671497585	0.9181381579154929	1.0	16/56	18.19%	PRNP;NGFR;APP;ABCC1;ADRB2;GSK3B;NOD2;CASP4;PSEN1;SRC;ZFP36L1;GJA1;CAV1;EPHA4;IGF1R;CDK5
prerank	GO_Biological_Process_2021 :: regulation of chromatin binding (GO:0035561)	-0.32191493996297416	-0.8255760950372993	0.6750448833034112	0.912420282370907	1.0	3/11	22.58%	ZNF618;BTAF1;HMBOX1
prerank	GO_Biological_Process_2021 :: negative regulation of gene silencing by miRNA (GO:0060965)	-0.3167558746836625	-0.8255555458424161	0.6875	0.9121374661550331	1.0	5/12	18.08%	NCOR1;ZC3H10;NCOR2;DND1;TERT
prerank	GO_Biological_Process_2021 :: regulation of cellular response to transforming growth factor beta stimulus (GO:1903844)	-0.26491752185986933	-0.8255404448570852	0.7205387205387206	0.9118535474562729	1.0	12/22	33.90%	BCL9;SMAD4;SMAD7;ENG;SOX11;LATS2;FOLR1;SMURF2;IL17F;SMAD2;IL4;LATS1
prerank	GO_Biological_Process_2021 :: negative regulation of lyase activity (GO:0051350)	-0.29075349320058275	-0.8254799238676621	0.6936619718309859	0.9116389452740071	1.0	5/15	16.60%	AKAP5;EDNRB;CCR2;PALM;PHPT1
prerank	GO_Biological_Process_2021 :: female gamete generation (GO:0007292)	0.24714703019537138	0.8246000318733595	0.7572383073496659	0.9199724531237471	1.0	2/26	2.31%	CGB7;BCL2L10
prerank	GO_Biological_Process_2021 :: synaptic vesicle recycling (GO:0036465)	-0.24139024146139895	-0.8245684607709756	0.7382671480144405	0.9130072094233794	1.0	7/34	9.30%	VAMP2;PACSIN1;CANX;TBC1D24;KIAA1109;AMPH;SYT7
prerank	GO_Biological_Process_2021 :: L-ascorbic acid metabolic process (GO:0019852)	0.33662911942613505	0.824396906110238	0.673866090712743	0.9199942205881787	1.0	4/9	18.35%	SLC2A1;GSTO1;GSTO2;CYB5R3
prerank	GO_Biological_Process_2021 :: purine ribonucleotide catabolic process (GO:0009154)	-0.26059805344760595	-0.8241015279366186	0.7192982456140351	0.913523287178433	1.0	2/23	0.58%	ACAT1;PDE4D
prerank	GO_Biological_Process_2021 :: phospholipid catabolic process (GO:0009395)	-0.2597574382023623	-0.8238320033464464	0.7153024911032029	0.9137002507833434	1.0	9/23	28.65%	ENPP2;GDPD1;ENPP6;SMPDL3A;SMPD1;PLA2G4A;ANGPTL3;ABHD12;PLBD2
prerank	GO_Biological_Process_2021 :: regulation of gene silencing by RNA (GO:0060966)	-0.21912430140976052	-0.8237979026179029	0.7721088435374149	0.9131289473106202	1.0	8/46	14.18%	TPR;NUP88;NUP210;NUP98;RANBP2;TRIM71;NUP214;NUP133
prerank	GO_Biological_Process_2021 :: regulation of posttranscriptional gene silencing (GO:0060147)	-0.21912430140976052	-0.8237979026179029	0.7721088435374149	0.9131289473106202	1.0	8/46	14.18%	TPR;NUP88;NUP210;NUP98;RANBP2;TRIM71;NUP214;NUP133
prerank	GO_Biological_Process_2021 :: regulation of mammary gland epithelial cell proliferation (GO:0033599)	0.3315883031743141	0.8234145860764094	0.6797235023041475	0.9215163336655142	1.0	2/9	10.06%	RTN4;GPX1
prerank	GO_Biological_Process_2021 :: positive regulation of leukocyte chemotaxis (GO:0002690)	0.20999883907827	0.8233159153377547	0.8035264483627204	0.9213399402153858	1.0	7/52	10.09%	S100A7;S100A14;EDN2;F2RL1;ADAM17;PGF;SERPINE1
prerank	GO_Biological_Process_2021 :: regulation of response to endoplasmic reticulum stress (GO:1905897)	-0.3082716990948122	-0.823289629560864	0.7052631578947368	0.9137213417385308	1.0	10/13	39.91%	USP19;NR1H3;MANF;FCGR2B;AQP11;WFS1;MBTPS2;EIF2AK3;CLU;ALOX5
prerank	GO_Biological_Process_2021 :: fatty acid beta-oxidation (GO:0006635)	0.21366232132323307	0.8231329527121635	0.8008948545861297	0.9213161378731385	1.0	11/49	17.84%	CROT;EHHADH;PPARD;MECR;ETFB;SLC25A17;ETFA;SCP2;CRAT;ACAT2;MCAT
prerank	GO_Cellular_Component_2021 :: lumenal side of endoplasmic reticulum membrane (GO:0098553)	-0.2636830438036762	-0.8228922005412561	0.7150442477876107	0.9137949222394801	1.0	11/25	35.04%	CANX;SPPL2B;HLA-DPA1;HLA-DQA2;HLA-DQA1;CD74;HLA-DPB1;HLA-DRA;HLA-DRB5;HLA-DQB1;HLA-DRB1
prerank	GO_Cellular_Component_2021 :: integral component of lumenal side of endoplasmic reticulum membrane (GO:0071556)	-0.2636830438036762	-0.8228922005412561	0.7150442477876107	0.9137949222394801	1.0	11/25	35.04%	CANX;SPPL2B;HLA-DPA1;HLA-DQA2;HLA-DQA1;CD74;HLA-DPB1;HLA-DRA;HLA-DRB5;HLA-DQB1;HLA-DRB1
prerank	GO_Biological_Process_2021 :: choline transport (GO:0015871)	0.37777123547429486	0.8227990342958345	0.6652078774617067	0.9215827204111257	1.0	2/6	16.27%	SLC5A7;SLC44A1
prerank	GO_Biological_Process_2021 :: negative regulation of mRNA polyadenylation (GO:1900364)	-0.36855588596407407	-0.8227603680512053	0.6994633273703041	0.9137090687277979	1.0	6/7	47.39%	CTR9;CCNT1;RNF20;ZC3H14;SUPT5H;RNF40
prerank	GO_Biological_Process_2021 :: transcription elongation from RNA polymerase II promoter (GO:0006368)	0.2025472094294959	0.8226176374306202	0.8325242718446602	0.9215374526858858	1.0	17/59	20.98%	NCBP2;CCNK;ADRM1;POLR2H;LEO1;MNAT1;POLR2J;GTF2H5;EAF2;POLR2F;GTF2H3;ELP4;POLR2I;ELL;WDR61;CDK9;POLR2G
prerank	GO_Biological_Process_2021 :: positive regulation of early endosome to late endosome transport (GO:2000643)	0.35264161953416007	0.822533389931475	0.6956521739130435	0.9213177060485874	1.0	2/8	7.78%	EZR;RAB21
prerank	GO_Biological_Process_2021 :: negative regulation of epidermal cell differentiation (GO:0045605)	0.37296253347602115	0.8224947260113568	0.6903225806451613	0.921030102744775	1.0	2/6	22.14%	GRHL2;HOXA7
prerank	GO_Biological_Process_2021 :: cellular potassium ion homeostasis (GO:0030007)	0.2956515290887845	0.8224771198233868	0.6930232558139535	0.9206925981231786	1.0	3/13	9.47%	ATP1B3;ATP12A;ATP1A1
prerank	GO_Biological_Process_2021 :: ribose phosphate metabolic process (GO:0019693)	0.4022522967499753	0.8223414465622519	0.6617647058823529	0.9205758605679413	1.0	5/5	59.78%	G6PD;NUDT5;NUDT14;TKT;RNASEH2B
prerank	GO_Biological_Process_2021 :: positive regulation of cellular protein catabolic process (GO:1903364)	0.2719674558670144	0.8222785064237138	0.713216957605985	0.9203246205928707	1.0	3/17	8.79%	EZR;CTSC;FAF1
prerank	GO_Biological_Process_2021 :: RNA transport (GO:0050658)	-0.21200246263402844	-0.8221900358217443	0.8162911611785095	0.9144411179150838	1.0	21/60	33.54%	KIF5C;RFTN1;CASC3;ATXN2;TPR;SLU7;NUP214;CKAP5;TGFBR2;HNRNPA1;ZC3H11A;SIDT2;NCBP1;THOC2;NXF5;ARC;NXF1;NUP153;XPO5;FMR1;THOC1
prerank	GO_Biological_Process_2021 :: regulation of protein localization (GO:0032880)	-0.21342869410607776	-0.8221239730103559	0.7864963503649635	0.9142526226561759	1.0	13/60	18.48%	TRIM46;TRIM68;PARP1;TPR;FBXW7;TRIM27;TRIM67;ADCYAP1;CAMK1;MAP2;CEP290;TRIM5;ATCAY
prerank	KEGG_2021_Human :: mRNA surveillance pathway	-0.1933541005267955	-0.8220774289501657	0.8347826086956521	0.91401384401227	1.0	42/93	39.41%	CASC3;PABPC4L;PABPC5;CPSF6;PPP2R3C;SMG5;MSI1;CSTF2T;RNMT;SMG6;UPF3A;MSI2;PABPC1L;PNN;NCBP1;GLE1;PCF11;PAPOLB;WDR82;NXF5;SYMPK;UPF2;WDR33;ACIN1;CPSF4L;PAPOLA;NXF1;CSTF1;CPSF1;PPP2R5D;CPSF7;CSTF3;PPP1CC;GSPT2;PPP2R1B;TARDBP;NXF2;NXF2B;RNGTT;FUS;RBM8A;PABPN1
prerank	GO_Cellular_Component_2021 :: proton-transporting V-type ATPase, V1 domain (GO:0033180)	0.3457374814168842	0.8218780842403477	0.6762589928057554	0.9203193513760346	1.0	2/8	10.39%	ATP6V1E1;ATP6V1G1
prerank	GO_Cellular_Component_2021 :: vacuolar proton-transporting V-type ATPase, V1 domain (GO:0000221)	0.3457374814168842	0.8218780842403477	0.6762589928057554	0.9203193513760346	1.0	2/8	10.39%	ATP6V1E1;ATP6V1G1
prerank	GO_Biological_Process_2021 :: negative regulation of cellular respiration (GO:1901856)	-0.41238358663425556	-0.8218529074843743	0.7165775401069518	0.9140973124439468	1.0	1/5	4.09%	PDE12
prerank	GO_Biological_Process_2021 :: nucleoside phosphate biosynthetic process (GO:1901293)	0.30546202260833677	0.8217266688121924	0.6880952380952381	0.9202264445930747	1.0	3/12	12.15%	NMNAT3;NMNAT1;CMPK1
prerank	GO_Biological_Process_2021 :: neuron projection maintenance (GO:1990535)	-0.32437621197103533	-0.8216232451514534	0.6982758620689655	0.914192995058503	1.0	3/10	8.81%	INSR;MAP1A;ABCD2
prerank	GO_Biological_Process_2021 :: cellular response to gonadotropin stimulus (GO:0071371)	-0.3900951605117219	-0.8212876468567869	0.7150537634408602	0.9144726242119008	1.0	5/6	50.60%	FSHR;LHCGR;WT1;NOTCH1;PAX8
prerank	GO_Biological_Process_2021 :: histone H3 deacetylation (GO:0070932)	0.2855758276224193	0.8210157157841194	0.7231121281464531	0.9211877791423346	1.0	6/15	22.12%	HDAC1;SIRT7;SIRT2;HDAC9;SIRT6;PER2
prerank	GO_Biological_Process_2021 :: regulation of hormone metabolic process (GO:0032350)	0.405544805141735	0.8208540609077104	0.6995515695067265	0.9211215506279475	1.0	1/5	4.53%	STUB1
prerank	GO_Biological_Process_2021 :: positive regulation of acrosome reaction (GO:2000344)	-0.31778238328861086	-0.820796766182279	0.6950998185117967	0.9150289525115768	1.0	2/11	6.30%	PLCB1;CACNA1H
prerank	GO_Biological_Process_2021 :: regulation of signal transduction by p53 class mediator (GO:1901796)	0.17336941057644226	0.8207731464152735	0.9198113207547169	0.9209045904267391	1.0	25/147	16.20%	PPP1R13L;TP63;ZNF385A;HDAC1;SGK1;PML;TP73;TAF13;MAPK11;PLK3;MTA2;AKT1;CDK5R1;STK11;RFC4;PRR5;RPF2;RFC2;RAD9B;MLST8;RPA3;CDK1;TAF12;NOC2L;HUS1
prerank	GO_Biological_Process_2021 :: cellular response to fatty acid (GO:0071398)	0.2691829502900224	0.8207548979507272	0.6935483870967742	0.9205709602554328	1.0	6/17	18.21%	ZC3H12A;IRS1;AKR1C2;AKR1C3;AKR1C1;FFAR2
prerank	GO_Biological_Process_2021 :: protein targeting to lysosome (GO:0006622)	0.26680165611255874	0.8207324538812036	0.7306791569086651	0.9202432419938461	1.0	7/20	20.49%	RAB7A;LAMP2;NEDD4;HGS;VPS4A;NAGPA;M6PR
prerank	GO_Biological_Process_2021 :: positive regulation of DNA-dependent DNA replication (GO:2000105)	-0.3197109679482998	-0.82067150581224	0.6982456140350877	0.9149238767811294	1.0	2/11	11.73%	ATRX;DBF4B
prerank	GO_Biological_Process_2021 :: positive regulation of CD4-positive, alpha-beta T cell proliferation (GO:2000563)	-0.41382596039270464	-0.8203368298254191	0.7175572519083969	0.9151961931603785	1.0	3/5	37.45%	TGFBR2;CD55;CD81
prerank	GO_Biological_Process_2021 :: synaptic transmission, GABAergic (GO:0051932)	0.3107498783251693	0.8201198658099011	0.6805555555555556	0.9209921462546515	1.0	2/11	9.05%	GABRE;GABRA3
prerank	GO_Biological_Process_2021 :: nucleus localization (GO:0051647)	0.3228393445929028	0.8200700259132299	0.6587982832618026	0.9207126782994662	1.0	2/10	11.53%	SLC9A3R1;SUN2
prerank	GO_Biological_Process_2021 :: positive regulation of myeloid leukocyte cytokine production involved in immune response (GO:0061081)	0.2801339727570498	0.8200372877341313	0.7257683215130024	0.9203970059344937	1.0	3/16	7.03%	BCL10;TICAM1;WNT5A
prerank	GO_Biological_Process_2021 :: negative regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway (GO:0039532)	0.34565202619997887	0.8197407423636776	0.7018348623853211	0.9205827065118397	1.0	2/8	12.99%	RIOK3;TSPAN6
prerank	GO_Biological_Process_2021 :: mRNA destabilization (GO:0061157)	-0.23629245429376505	-0.8196621886132612	0.7589928057553957	0.9160569963163976	1.0	13/34	26.46%	ZC3H12D;ROCK2;PDE12;ROCK1;GIGYF2;TRIM71;DND1;YTHDF3;DIS3L2;CELF1;RBM24;METTL3;METTL14
prerank	GO_Biological_Process_2021 :: modulation by host of viral genome replication (GO:0044827)	0.28628911151485487	0.819632368249236	0.7069767441860465	0.9204194345810802	1.0	3/14	11.65%	ZC3H12A;CCNK;IFI27
prerank	GO_Cellular_Component_2021 :: endosome lumen (GO:0031904)	0.24180868483282453	0.8196245733743897	0.7851662404092071	0.9200648416163304	1.0	3/25	7.56%	RAB38;PDLIM4;APP
prerank	GO_Biological_Process_2021 :: response to chemokine (GO:1990868)	-0.3061370092186376	-0.8195582135838693	0.7230215827338129	0.9159242821184577	1.0	4/13	12.27%	SH2B3;DOCK8;SLC12A2;CXCL12
prerank	GO_Biological_Process_2021 :: regulation of hippocampal neuron apoptotic process (GO:0110089)	0.40061616939649203	0.8194745356013375	0.6704545454545454	0.9199820076084425	1.0	1/5	7.56%	CX3CL1
prerank	GO_Biological_Process_2021 :: amyloid precursor protein catabolic process (GO:0042987)	0.2916355062212117	0.819273510261878	0.7027649769585254	0.9200000827268725	1.0	5/14	19.75%	ADAM17;PSEN1;ADAM10;PSENEN;APH1A
prerank	GO_Biological_Process_2021 :: ribonucleoside monophosphate biosynthetic process (GO:0009156)	-0.31507633253757117	-0.8192418400458995	0.7077464788732394	0.9161743886381215	1.0	4/12	20.82%	PFAS;RFK;IMPDH2;ATIC
prerank	GO_Biological_Process_2021 :: macrophage activation (GO:0042116)	-0.23817871305546315	-0.8190780266477278	0.7411167512690355	0.916155087662508	1.0	16/36	32.39%	MAPT;FOXP1;TLR4;CD93;DYSF;TMEM106A;IFNG;CRTC3;PLCG2;C1QA;JAK2;IL13;AIF1;AGER;IL4;ITGAM
prerank	GO_Biological_Process_2021 :: regulation of phosphatidylinositol 3-kinase activity (GO:0043551)	-0.24404521456148479	-0.8189788318465616	0.7563176895306859	0.9160076672699867	1.0	11/32	23.93%	KIT;FLT1;PRKD1;TEK;AMBRA1;FLT3;PDGFRB;P2RY12;PDGFRA;WDR81;CCR7
prerank	GO_Cellular_Component_2021 :: intracellular vesicle (GO:0097708)	0.3158949900248934	0.8189787719618572	0.7094430992736077	0.9201773510521425	1.0	2/10	5.48%	ABCA13;EGFR
prerank	GO_Biological_Process_2021 :: positive regulation of endothelial cell development (GO:1901552)	-0.3834523859950212	-0.8189373427714306	0.6996402877697842	0.9154518933530357	1.0	2/6	4.56%	S1PR2;CDH5
prerank	GO_Biological_Process_2021 :: positive regulation of establishment of endothelial barrier (GO:1903142)	-0.3834523859950212	-0.8189373427714306	0.6996402877697842	0.9154518933530357	1.0	2/6	4.56%	S1PR2;CDH5
prerank	GO_Biological_Process_2021 :: protein deacetylation (GO:0006476)	-0.22552817546838938	-0.8189154427145654	0.7642980935875217	0.915176543849915	1.0	10/44	18.97%	SIRT1;SIRT4;MIER3;RCOR3;BAZ2A;ZNF541;HDAC5;HDAC6;PRDM5;SUDS3
prerank	GO_Biological_Process_2021 :: positive regulation of protein targeting to mitochondrion (GO:1903955)	0.23799787085544755	0.8186490045288474	0.7526881720430108	0.9204418341114508	1.0	14/30	24.07%	SH3GLB1;UBE2L3;MICALL2;LEPROT;TOMM7;SREBF2;UBE2J2;UBL5;HPS4;BAP1;NPEPPS;PDCD5;CSNK2A2;UBE2D3
prerank	GO_Biological_Process_2021 :: pyrimidine ribonucleotide biosynthetic process (GO:0009220)	0.36805146247216025	0.818331813361246	0.6836283185840708	0.9206961635544865	1.0	3/6	20.70%	UMPS;CMPK1;DHODH
prerank	KEGG_2021_Human :: Various types of N-glycan biosynthesis	-0.23549241881097738	-0.8180541870059211	0.7388429752066116	0.9163680639986835	1.0	8/37	17.82%	MGAT4A;MAN1A1;ALG9;B4GALT3;STT3B;MAN1C1;ALG11;MAN2A2
prerank	GO_Biological_Process_2021 :: negative regulation of protein metabolic process (GO:0051248)	0.2093530809293424	0.8178369208566207	0.8014354066985646	0.9212078287117266	1.0	11/50	17.17%	PRNP;SERPINB12;EGFR;CRYAB;LDLR;SNX3;ITGAV;EDN1;SIRT2;NFKB1;SNX12
prerank	GO_Biological_Process_2021 :: isopentenyl diphosphate biosynthetic process (GO:0009240)	0.40047003786597823	0.8177506505094408	0.6805555555555556	0.920987812323549	1.0	2/5	17.19%	MVK;MVD
prerank	GO_Cellular_Component_2021 :: platelet dense granule membrane (GO:0031088)	-0.3839471889064878	-0.8174271507023936	0.7048300536672629	0.917162172368319	1.0	2/6	3.19%	ITPR1;ABCC4
prerank	KEGG_2021_Human :: Taurine and hypotaurine metabolism	-0.31695436955616413	-0.8173479481316802	0.7046728971962617	0.9169771203039624	1.0	5/11	31.87%	GGT7;CDO1;GAD2;GADL1;GGT1
prerank	GO_Biological_Process_2021 :: regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis (GO:2001270)	0.40342339405975275	0.8172883527445655	0.703862660944206	0.9214259847002442	1.0	1/5	5.95%	PAK2
prerank	GO_Biological_Process_2021 :: regulation of snRNA transcription by RNA polymerase II (GO:1905380)	0.4017583720241035	0.8172693718125774	0.6566820276497696	0.9210951367189132	1.0	5/5	59.83%	CC2D1A;MEPCE;ZNF143;MYOD1;LARP7
prerank	GO_Biological_Process_2021 :: regulation of mitochondrial fusion (GO:0010635)	0.3255488111930948	0.817220710689638	0.6840909090909091	0.9208059689039478	1.0	3/10	13.87%	OMA1;MUL1;TFRC
prerank	GO_Cellular_Component_2021 :: intrinsic component of Golgi membrane (GO:0031228)	0.20564458887588702	0.8171666387021037	0.7785888077858881	0.920532125126448	1.0	10/53	13.38%	A4GALT;SLC35A3;CHST4;SAMD8;RER1;ATP2C1;STEAP2;POMGNT1;TPST1;SLC35A2
prerank	GO_Biological_Process_2021 :: postsynaptic membrane assembly (GO:0097104)	-0.3403233726489068	-0.8171657369924676	0.712280701754386	0.9170012760337167	1.0	2/9	13.39%	NRXN1;NLGN3
prerank	GO_Biological_Process_2021 :: negative regulation of insulin-like growth factor receptor signaling pathway (GO:0043569)	-0.4102934843495868	-0.8170212462451468	0.6923076923076923	0.9169384082786228	1.0	1/5	1.85%	BMP5
prerank	GO_Biological_Process_2021 :: cholesterol metabolic process (GO:0008203)	0.19402461835592277	0.8168943440789247	0.8349282296650717	0.9206839753077128	1.0	22/74	21.56%	SULT2B1;LDLRAP1;NSDHL;TSKU;RXRA;PPARD;DHCR24;EBP;MVK;CEL;HMGCS1;SQLE;APOL2;MVD;ACAT2;DHCR7;SNX17;G6PD;AKR1D1;CYP51A1;CH25H;FDFT1
prerank	GO_Biological_Process_2021 :: parallel actin filament bundle assembly (GO:0030046)	0.3604535771704633	0.816885660246589	0.6802721088435374	0.9203336961826315	1.0	2/7	5.29%	FSCN1;ESPN
prerank	GO_Biological_Process_2021 :: regulation of telomerase RNA localization to Cajal body (GO:1904872)	0.2706472034340205	0.8168546716589448	0.7435897435897436	0.9200246156483444	1.0	8/18	26.83%	NOP10;RUVBL2;CCT5;TCP1;CCT6A;CCT4;RUVBL1;DKC1
prerank	GO_Biological_Process_2021 :: DNA modification (GO:0006304)	0.2521350524817508	0.8168423083462151	0.7551020408163265	0.9196809049558953	1.0	10/24	24.39%	POT1;MUTYH;ACD;EXOSC6;EXOSC4;TINF2;MPG;UNG;MBD4;EXOSC5
prerank	GO_Biological_Process_2021 :: myeloid leukocyte differentiation (GO:0002573)	0.19666637393811098	0.8163869698126848	0.8192771084337349	0.9201311157330316	1.0	7/70	6.25%	EPHA2;IFI16;CDKN1A;RXRA;F2RL1;CDC42;PML
prerank	GO_Biological_Process_2021 :: acyl-CoA biosynthetic process (GO:0071616)	-0.2883280198322338	-0.8160484721104547	0.7065217391304348	0.9183099037292974	1.0	7/16	28.08%	ACAT1;ACLY;FASN;CBR4;ACSS1;ACACA;MLYCD
prerank	GO_Biological_Process_2021 :: positive regulation of centriole replication (GO:0046601)	-0.4053147149982682	-0.8157487449316912	0.7094474153297683	0.9185334608269919	1.0	1/5	3.15%	CEP120
prerank	GO_Biological_Process_2021 :: regulation of protein targeting to mitochondrion (GO:1903214)	0.22830551413692887	0.8156572668546399	0.7652173913043478	0.9210834706192996	1.0	14/36	20.37%	PARL;SH3GLB1;UBE2L3;MICALL2;LEPROT;TOMM7;SREBF2;UBE2J2;BAG4;UBL5;SREBF1;HPS4;BAP1;NPEPPS
prerank	GO_Biological_Process_2021 :: organelle transport along microtubule (GO:0072384)	0.24598172415425457	0.8155333254282467	0.7683215130023641	0.9209474646503806	1.0	7/27	14.36%	BICD2;CDC42;NDE1;HAP1;RAB1A;PEX14;NDEL1
prerank	GO_Biological_Process_2021 :: positive regulation of urine volume (GO:0035810)	-0.37193387961792956	-0.8151859281006201	0.7093862815884476	0.9192042818592498	1.0	4/7	30.38%	NPR1;NPPB;INPP5K;HYAL2
prerank	GO_Biological_Process_2021 :: regulation of MyD88-independent toll-like receptor signaling pathway (GO:0034127)	-0.3582887986474977	-0.8150493876079075	0.7355072463768116	0.919137219415785	1.0	4/8	25.66%	SARM1;TLR4;IRF7;TICAM2
prerank	GO_Biological_Process_2021 :: positive regulation of endopeptidase activity (GO:0010950)	0.22960329379875252	0.8149850673658002	0.7595238095238095	0.9215780473220172	1.0	9/29	20.59%	SERPINB3;EFNA3;PYCARD;SEMG2;SEMG1;EPHA4;PSENEN;APH1A;AIM2
prerank	GO_Biological_Process_2021 :: negative regulation of macrophage cytokine production (GO:0010936)	0.3936077993309813	0.8148743122164426	0.6811926605504587	0.9214015601320842	1.0	1/5	4.40%	TGFB1
prerank	GO_Biological_Process_2021 :: regulation of cellular response to stress (GO:0080135)	-0.1882149633296765	-0.8148352979078478	0.8731707317073171	0.9192080219789479	1.0	13/110	8.49%	SIRT1;NEK4;MAPT;ATM;VASH1;ABL1;ROCK2;TPR;USP19;NUP88;NUP210;NUP98;RANBP2
